filename,page number,page text
"Radiuskop en -hals, gebroken (VFC, Virtual Fracture Care)",page_1,"Title: Oefeningen
Na een breuk van de elleboog kan stijfheid en krachtsverlies van de arm optreden. Onderstaande oefeningen helpen om dit tegen te gaan. Volg onderstaande instructies: 
- Doe de oefeningen minstens 3 keer per dag. 
- Voer elke oefening 10 tot 15 keer uit. 
- U kunt eventueel in warm water oefenen. 
- Gebruik uw hand zo normaal mogelijk, hiermee oefent u de elleboog ook. 
- Zorg ervoor dat de schouder niet meebeweegt als u de oefeningen doet. 
- Als de actieve oefeningen goed gaan, kunt u ze zwaarder maken door een gewichtje of een klein flesje water in de hand te houden.

Title: Buigen en strekken van de elleboog
Bij deze oefening buigt en strekt u de elleboog. U kunt met deze oefening na 1 week beginnen, als de pijn dit toelaat.

Title: Draaien van de elleboog
Bij deze oefening draait u de elleboog. U kunt met deze oefening na 4 weken beginnen, als de pijn dit toelaat. Voor het draaien van de elleboog, houdt u de elleboog tegen de zij aan. Vervolgens draait u de elleboog, zodat u in de handpalm kijkt en vervolgens op de handrug kijkt.

Title: Virtual Fracture Care App
Deze app is bedoeld voor patiënten die in ZGT zijn behandeld voor een letsel op de spoedeisende hulp of de gipskamer. In deze app kunt u alle informatie vinden over uw letsel, de behandeling, filmpjes en oefeningen. Ook kunt u relevante contactgegevens vinden voor als u vragen heeft. Open de camera op uw telefoon en richt hem op de QR-code. U wordt automatisch naar de app verwezen. Selecteer ZGT als uw ziekenhuis.

Title: Vragen
Als er tijdens het herstel vragen of problemen zijn, kunt u op maandag t/m vrijdag 08.00 - 16.30 uur contact opnemen met ZGT via de Breuklijn: 088 708 52 33.

Title: Check uw dossier op MijnZGT
MijnZGT is het patiëntenportaal van ZGT. U kunt op MijnZGT via uw computer, tablet of mobiel delen van uw medisch dossier inzien, persoonlijke gegevens checken, of bijvoorbeeld vragenlijsten invullen die wij voor u hebben klaargezet. Kijk voor meer informatie op: zgt.nl/mijnzgt."
Reconstructie na lumpectomie bij borstkanker,page_1,"Title: Leefregels
U mag direct beginnen met oefenen, hef echter uw armen de eerste twee weken niet boven schouderhoogte. U oefent op geleide van pijn, zo bepaalt u zelf wat u kunt. Rustig bewegen bevordert de circulatie en de wondgenezing en voorkomt stijfheid. Het mobiel houden van de schouder is belangrijk omdat u tijdens de bestraling uw arm hoog moet leggen. Ook tijdens en na de bestralingsperiode is het wenselijk te blijven oefenen.

Title: Week 1 en 2
- Geef uzelf en het geopereerde gebied voldoende rust. 
- Lichte huishoudelijke activiteiten zijn toegestaan, maar luister naar uw lichaam. Vermijd zwaar tillen en boven uw macht werken. 
- De eerste twee weken na de operatie wordt zelfstandig autorijden afgeraden. Rijden terwijl dit door uw gezondheidsproblemen eigenlijk niet toegestaan is, kan in geval van een aanrijding of een ongeval tot weigeren van uitkering leiden. Maar ook moet het operatiegebied de kans krijgen te herstellen. Tevens adviseren wij u de eerste twee weken niet te fietsen (hometrainer is wel toegestaan). 
- Zijligging in bed is toegestaan indien u dit prettig vindt. 
- U mag de armen wel voorzichtig omhoog doen en lichte dingen doen zoals bv haren wassen of een kopje uit een kast pakken. 
- Dan komt er meer bewegelijkheid in de schouders, wat nodig is voor bijvoorbeeld radiotherapie in dat gebied. 
- Oefeningen zoals figuur 1,2,3 en 4.

Title: Week 3
- Autorijden en fietsen is weer toegestaan, als u zich hier fit genoeg voor voelt. 
- U mag huishoudelijk werk geleidelijk uitbreiden. 
- Vermijd zwaar tillen en boven uw macht werken. 
- Vanaf deze week mag u oefening 5,6,7 en 8 erbij doen.

Title: Week 4
- Het herstelproces is in volle gang. 
- U kunt geleidelijk aan uw dagelijkse bezigheden weer oppakken, maar voorkom overbelasting van de borstspieren. 
- Zware krachtsinspanning van de borstspieren moet nog vermeden worden: dus niet meer dan enkele kilo’s tillen.

Title: Week 5
- Geleidelijk aan kunt u alles weer normaal doen. 
- De bewegingen en krachtsinspanning van de borstspieren kunt u geleidelijk opvoeren, waarbij u luistert naar uw lichaam. Fysieke werkzaamheden en sport kunnen uitgebreid worden naar het niveau dat u gewend was.

Title: Week 6
U kunt de draad weer oppakken zoals u voor de operatie gewend was. Lichamelijke werkzaamheden en sport kunnen worden uitgebreid naar het niveau van voor de operatie.

Title: Verder beloop
De oncologisch chirurg heeft al met u besproken dat bijna iedereen die een borstsparende operatie heeft ondergaan, wordt bestraald. Radiotherapie heeft effecten op het weefsel en de vorm van de geopereerde borst kan daardoor nog iets veranderen. Als de radiotherapie is afgerond maakt u een afspraak bij de plastisch chirurg. Dan kunt u met hem of haar zien hoe het uiteindelijke resultaat is geworden. Samen bespreekt u of het resultaat naar tevredenheid is. Het komt regelmatig voor dat het wenselijk is om de andere, gezonde borst wat betreft vorm en volume aan te passen aan de geopereerde borst. Dit zal allemaal met u worden besproken. Symmetrie tussen beide borsten is het streven maar dit zal nooit volledig bereikt worden."
Reconstructie na lumpectomie bij borstkanker,page_1,"Title: Leefregels
U mag direct beginnen met oefenen, hef echter uw armen de eerste twee weken niet boven schouderhoogte. U oefent op geleide van pijn, zo bepaalt u zelf wat u kunt. Rustig bewegen bevordert de circulatie en de wondgenezing en voorkomt stijfheid. Het mobiel houden van de schouder is belangrijk omdat u tijdens de bestraling uw arm hoog moet leggen. Ook tijdens en na de bestralingsperiode is het wenselijk te blijven oefenen.

Title: Week 1 en 2
- Geef uzelf en het geopereerde gebied voldoende rust. 
- Lichte huishoudelijke activiteiten zijn toegestaan, maar luister naar uw lichaam. Vermijd zwaar tillen en boven uw macht werken. 
- De eerste twee weken na de operatie wordt zelfstandig autorijden afgeraden. Rijden terwijl dit door uw gezondheidsproblemen eigenlijk niet toegestaan is, kan in geval van een aanrijding of een ongeval tot weigeren van uitkering leiden. Maar ook moet het operatiegebied de kans krijgen te herstellen. Tevens adviseren wij u de eerste twee weken niet te fietsen (hometrainer is wel toegestaan). 
- Zijligging in bed is toegestaan indien u dit prettig vindt. 
- U mag de armen wel voorzichtig omhoog doen en lichte dingen doen zoals bv haren wassen of een kopje uit een kast pakken. 
- Dan komt er meer bewegelijkheid in de schouders, wat nodig is voor bijvoorbeeld radiotherapie in dat gebied. 
- Oefeningen zoals figuur 1,2,3 en 4.

Title: Week 3
- Autorijden en fietsen is weer toegestaan, als u zich hier fit genoeg voor voelt. 
- U mag huishoudelijk werk geleidelijk uitbreiden. 
- Vermijd zwaar tillen en boven uw macht werken. 
- Vanaf deze week mag u oefening 5,6,7 en 8 erbij doen.

Title: Week 4
- Het herstelproces is in volle gang. 
- U kunt geleidelijk aan uw dagelijkse bezigheden weer oppakken, maar voorkom overbelasting van de borstspieren. 
- Zware krachtsinspanning van de borstspieren moet nog vermeden worden: dus niet meer dan enkele kilo’s tillen.

Title: Week 5
- Geleidelijk aan kunt u alles weer normaal doen. 
- De bewegingen en krachtsinspanning van de borstspieren kunt u geleidelijk opvoeren, waarbij u luistert naar uw lichaam. Fysieke werkzaamheden en sport kunnen uitgebreid worden naar het niveau dat u gewend was.

Title: Week 6
U kunt de draad weer oppakken zoals u voor de operatie gewend was. Lichamelijke werkzaamheden en sport kunnen worden uitgebreid naar het niveau van voor de operatie.

Title: Verder beloop
De oncologisch chirurg heeft al met u besproken dat bijna iedereen die een borstsparende operatie heeft ondergaan, wordt bestraald. Radiotherapie heeft effecten op het weefsel en de vorm van de geopereerde borst kan daardoor nog iets veranderen. Als de radiotherapie is afgerond maakt u een afspraak bij de plastisch chirurg. Dan kunt u met hem of haar zien hoe het uiteindelijke resultaat is geworden. Samen bespreekt u of het resultaat naar tevredenheid is. Het komt regelmatig voor dat het wenselijk is om de andere, gezonde borst wat betreft vorm en volume aan te passen aan de geopereerde borst. Dit zal allemaal met u worden besproken. Symmetrie tussen beide borsten is het streven maar dit zal nooit volledig bereikt worden."
"Radiuskop en -hals, gebroken (VFC, Virtual Fracture Care)",page_0,"Title: Gebroken radiuskop of radiushals
U heeft een kleine breuk in het spaakbeen ter hoogte van de elleboog. Deze breuk herstelt doorgaans zonder restklachten. We maken geen standaard poliklinische controle afspraak, deze is over het algemeen niet nodig. In deze folder leest u over de behandeling en instructies voor de nazorg.

Title: De behandeling
Een gebroken radiuskop of radiushals komt vaak voor. We behandelen u met een drukverband en een sling. Dit is een soort mitella. Het is belangrijk na uiterlijk één week uw verband en sling te verwijderen en te starten met oefenen om stijfheid van de elleboog te voorkomen. De behandeling verloopt volgens onderstaand schema: 0-1 week 
- Sling als eerste verwijderen zodra de pijn dit toelaat. 
- Drukverband, verwijderen zodra de pijn dit toelaat. 1-4 weken 
- Oefenen met buigen en strekken en draaien van de arm. 
- Oefen op geleide van uw pijnklachten. 4-6 weken 
- Elleboog onbeperkt bewegen opgeleide van pijn. Na 6 weken 
- U mag weer sporten en gymmen

Title: Instructies
Voor een goede genezing zijn de volgende instructies belangrijk: 
- Een sling en drukverband houden uw arm in een prettige positie. 
- Meestal heeft u na één week geen sling en drukverband meer nodig. Wij adviseren u daarom de sling en het drukverband, als de pijn het toelaat, binnen 1 week te verwijderen. Wanneer na één week de pijn nog niet onder controle is, kunt u het drukverband nog een week om laten. 
- U mag het verband zelf vervangen met een verband dat u bij de drogist kunt kopen. In de Virtual Fracture Care app vindt u instructies voor het opnieuw aanleggen van het verband. 
- De breuk zit dicht bij het gewricht. Begin daarom met buigen en strekken van de elleboog zodra de pijn dat toelaat. Zo voorkomt u dat de elleboog stijf wordt. Oefeningen kunt u vinden in de app of in de folder. 
- Heeft u pijn? Gebruik dan paracetamol. Wacht niet met paracetamol nemen totdat u te veel pijn heeft. Neem het altijd verspreid over de dag in. U kunt maximaal 4 keer per dag 2 tabletten van 500 mg paracetamol nemen op vaste tijden.

Title: Herstel
- Een controle op de polikliniek is in principe niet nodig. De breuk geneest meestal binnen enkele weken volledig. 
- Het is mogelijk dat de strekfunctie van de elleboog na 4 tot 6 weken nog niet volledig is. Meestal herstelt dat in de maanden erna. 
- Fysiotherapie is meestal niet nodig. Als u na 6 weken ontevreden bent over de functie van uw elleboog, dan kunt u via de huisarts een verwijzing voor de fysiotherapeut vragen. Een verwijzing is niet verplicht. In de app staan oefeningen om beter te herstellen. 
- Neemt de pijn erg toe, of is de pijn de aankomende weken niet minder? Neem dan contact op met de Breuklijn. Als een controle dan toch nodig is, maken we een afspraak"
Congenitale heupdysplasie,page_2,"Title: Richtlijnen bij het verschonen
- Leg alles klaar wat nodig is; 
- Bij het optillen één hand onder de billen en zó het kind horizontaal optillen; 
- Nooit aan de beentjes vastpakken in verband met de stand van de heupen.

Title: Richtlijnen bij het wassen
- Zet alle benodigdheden klaar voor het wassen en verschonen van het bed; 
- Verwijder zeepresten zorgvuldig en droog goed af; 
- Extra aandacht voor de liezen en de bilnaad, deze zo nodig droogföhnen; 
- Letten op drukplekken.

Title: Spelen
Het spelen kunt u stimuleren door speeltjes boven het bed te hangen, waar uw kind met de handjes bij kan en waar het naar kan kijken. Ook CD’s met muziek of een zelf ingesproken tekst kunnen uw kind afleiden.

Title: Het geven van voeding
Het is voor uw kind wel even wennen om liggend in een bed de fles te drinken of met de lepel iets te eten. Het is handig als u het hoofd iets ondersteunt en opzij houdt. Zo kunt u de fles geven of eten in de wangzak scheppen. Als u borstvoeding geeft kunt u hier gewoon mee doorgaan. Het betekent een beetje improviseren, maar u zult zien dat het zeker lukt. Het kan zijn dat uw kind de eerste paar dagen wat meer huilt en/of slechter eet. Dit wordt vaak veroorzaakt doordat uw kind moet wennen aan de liggende houding. Het zal soms ook gemakkelijker een mondjevol spugen. Verder is er eerder kans op problemen met de ontlasting (verstopping). Zo nodig krijgt uw kind dan laxerende middelen zoals laxerende fruithapjes of sinaasappelsap door de voeding.

Title: Verzorgingsadviezen voor de gipsbroek
- Verschoon regelmatig de luier. U kunt een inlegluier (Tenalady, maandverband) in een ruime luier leggen. Zorg ervoor dat de inlegluier tussen de anti-lekrandjes in de grote luier ligt; 
- Gips kan redelijk droog en schoon gehouden worden door de binnenranden af te plakken met maandverband of inlegkruisjes; 
- Er kan ook plastic folie in het gips geschoven worden met een houten spatel. Plak dit aan de buitenkant vast met tape. Plastic folie moet u dagelijks verwisselen; 
- Wanneer de gipsranden vies of nat zijn kunt u deze voorzichtig schoonmaken met water en goed droog deppen. Eventueel met een föhn op de koude stand droog föhnen (zowel gips als huid); 
- Indien er huidirritatie ontstaat, föhn dan de huid droog en verschoon het kind nog vaker; 
- Verzorg de billen zo min mogelijk met zalf, er mag geen zalf onder de gipsranden komen (risico op smetplekken); 
- Jeuk kan verlicht worden door te koelen met koude lucht uit de föhn; 
- De kleding kunt u aanpassen door de naden los te maken en met klittenband te werken."
Negatieve-_ Vacuüm druktherapie,page_0,"Title: Inleiding
Uw specialist/wondconsulent heeft voorgesteld om te gaan starten met negatieve druk-/ vacuümtherapie. Deze therapie is nodig om het genezingsproces te versnellen. Deze folder bevat informatie over de behandeling van een wond met negatieve druk therapie.

Title: Wat is negatieve druk-/ Vacuümtherapie?
Negatieve druk-/ vacuümtherapie is een niet chirurgische methode om bij bepaalde wonden het genezingsproces te versnellen door negatieve druk of zuigkracht. Door negatieve druk wordt overtollig wondvocht afgezogen. Door continue afzuiging van het wondvocht verbetert de bloedvoorziening in de wond. Zodoende groeit er sneller nieuw weefsel en wordt de wond minder diep. Wanneer er is besloten om met negatieve druk-/ vacuümtherapie te starten, wordt er in de wond een spons gebracht. Dit wordt afgeplakt met een doorzichtige folie en in het midden wordt een afzuigslang bevestigd. Deze slang wordt vastgekoppeld aan de pomp, die ingeschakeld staat op de gewenste druk, waarna zuigkracht ontstaat. De pomp heeft een opvangbeker waarin het wondvocht wordt opgevangen. Het toestel is voorzien van een accu, waardoor u de pomp mee kunt nemen.

Title: Voordelen
- De wond geneest sneller; 
- Verband wordt twee keer per week vervangen; 
- De wond wordt door de folie volledig afgesloten waardoor: o minder kans op infectie; o adequate vochtafvoer. 
- Gebruik is ook mogelijk in de thuissituatie.

Title: Nadelen
- De behandeling kan soms pijnlijk zijn bij het verwijderen van het schuimverband doordat het weefsel in het verband groeit. 
- De verbandwissel op zich neemt meer tijd in beslag dan bij een klassieke behandeling, maar hoeft minder vaak te gebeuren. 
- U draagt continue een pomp bij u.

Title: Verbandwissel
- De verbandwissel gebeurt twee keer per week. 
- De verbandwissel wordt door de wondverpleegkundige van de thuiszorg gedaan of door de wondconsulent waarbij u terug komt voor controle op de polikliniek. 
- Indien de verbandwissel pijnlijk is neem dan een half uur voor de verbandwissel de pijnstilling in die door de specialist is afgesproken.

Title: Alarm
De pomp kan hoorbare en zichtbare alarmsignalen geven. Druk op de knop “?” voor meer informatie. Alarmen die u zou kunnen verwachten: 
- De batterij is bijna leeg. Zet de pomp aan de lader. 
- Blokkeringsalarm 
- Canister (opvangbeker is vol) 
- Lekkagealarm Bij de bovenstaande alarmen of als u er niet uitkomt, kunt u contact opnemen met de wondverpleegkundige van de thuiszorg.

Title: Wat mag u doen met negatieve druk therapie
- U kunt met de pomp lopen als de medisch specialist hier toestemming voor heeft gegeven. 
- Bij voorkeur word de pomp ‘s nachts of op tijdstippen dat u rust opgeladen, zodat de accu voldoende opgeladen is als u weg gaat. Tip: neem de stekker mee als u weg gaat. 
- U kunt zelfs een douche nemen want de folie is waterdicht. De pomp is echter niet waterdicht, deze mag dan ook niet nat worden. Advies is om voor de verbandwissel te douchen. 
- Rondom en op de folie deppend drogen, zodat de folie niet los raakt.

Title: Ontslag
U krijgt tot de volgende controle op de polikliniek van het ziekenhuis voldoende verband materiaal mee."
Richtlijnen voor reumapatiënten,page_1,"Title: Het zitten
Ga zo ver mogelijk achter in de stoel zitten. Maak zo goed mogelijk gebruik van de rugleuning. Zorg ervoor dat uw knieën en enkels een rechte hoek maken. Uw bovenbenen zijn horizontaal. Laat beide voeten op de grond rusten. Gebruik een voetenbankje als de stoel te hoog is. Ga niet te veel met uw benen over elkaar zitten. De onderarmen en polsen moeten volledig ondersteund worden door de armleuningen. Zorg ervoor dat u de schouders niet te veel optrekt, of juist laat afhangen. Als u zittend werkt, dient het werkvlak ongeveer 5 cm lager te zijn dan uw ellebogen. Dit voorkomt dat u boven uw macht werkt. Ga af en toe wat verzitten om de gewrichten een andere stand te geven. Sta ongeveer om de 20 minuten op en loop een stukje. 1 2 3 4

Title: Gaan staan (vanuit de stoel)
U kunt het beste op de volgende manier uit een stoel opstaan 1. Schuif iets naar voren in de stoel. 2. Plaats de ene voet voor de ander. 3. Neem voldoende steun. Leg de handpalmen op de armleggers van de stoel, op uw benen of op een voor u geplaatste (hoge) tafel. Bij het opstaan niet op de vingergewrichten steunen. Een hoge stoel vergemakkelijkt het gaan staan en zitten.

Title: Staan en lopen
U doet er verstandig aan tijdens het staan en lopen schoenen te dragen, geen pantoffels. De voeten worden dan namelijk onvoldoende gesteund en verkeerd belast. U kunt uw schoenen het beste aantrekken zodra u uit bed komt. De voeten zijn dan het minst opgezet.

Title: Traplopen
Zorg voor voldoende steun bij het op- en afgaan van de trap. Eén of twee goede leuningen en boven en onderaan de trap een goede beugel/handgreep op de pilaar zijn aan te raden. Beperk het traplopen zoveel mogelijk. Het is erg belastend voor uw gewrichten. Trap op: 1. Trede voor trede 2. Het sterkste been eerst neerzetten 3. Het minst sterke been bij zetten (zet de hele voet op de trede). Trap af: 1. Trede voor trede 2. Het minst sterke been eerst neerzetten 3. Het sterkste been bijzetten

Title: Zelfverzorging
Probeert u zich zoveel mogelijk zittend te wassen en te kleden.

Title: Wassen en toiletgang
Om u zo makkelijk mogelijk te wassen, zijn er een aantal hulpmiddelen in de handel verkrijgbaar: 
- Sponzen vaatkwastjes of afwassponsjes die u ook kunt gebruiken voor het wassen in de hals. 
- Lange badborstels (liefst zo licht mogelijk) voor het wassen van de rug. 
- Een tenenwasser voor het wassen van de voeten en de tenen. 
- Koordzeep om in de douchecel te hangen of voor om de nek. 
- Een goede antislip mat en/of antislip stickers voor in de douche of het bad. 
- Douchekruk met plastic bekleding, een stevige plastic tuinstoel of een po/douchestoel. 
- Handgrepen, voor extra steun. 
- Eén-hendel mengkranen. 
- Verhoogde toiletpotten of losse verhogers, die 6, 10 of 15 cm hoger zijn dan de standaard toiletpot."
Longrevalidatie,page_2,"Title: Het Longrevalidatieprogramma
De longrevalidatie vindt in principe in groepsvorm plaats (maximaal acht deelnemers). U traint gedurende twaalf weken, twee keer per week een uur bij de fysiotherapie. Tevens zijn er verspreid over deze periode een aantal groepsbijeenkomsten bij de overige disciplines. Naast deze geplande groepsbijeenkomsten kunt u indien nodig ook individueel begeleid worden. De keuze hiervoor wordt gemaakt door het behandelteam. Al uw eventuele extra afspraken worden zoveel mogelijk aansluitend gepland.

Title: Duo-programma
Het Duo-programma wordt eenmalig georganiseerd om uw partner, of iemand anders die belangrijk voor u is, kennis te laten maken met het longrevalidatieprogramma. Zij kunnen dan samen met u deelnemen aan de training bij de fysiotherapie. Daarna wordt er een groepsbijeenkomst georganiseerd door de afdeling ergotherapie en maatschappelijk werk waar u samen met uw duo-partner voor wordt uitgenodigd. Overleg en plan dit tijdig met uw duo-partner.

Title: Praktische mededelingen
Via de longverpleegkundige of fysiotherapeut ontvangt u het programma van de revalidatie. Daarop staan data, tijden en locaties vermeld.

Title: Kleding
Het is aan te bevelen kleding te dragen waarin u goed kunt bewegen met daarbij het liefst sportschoenen (geen buitenschoenen en geen zwarte zolen). Op de afdeling fysiotherapie/ergotherapie is een kleedruimte met de mogelijkheid tot douchen. Ook kunt u daar uw kostbaarheden opbergen in een kluisje.

Title: Tot slot
Het longrevalidatieprogramma bestaat uit diverse onderdelen. Voor een optimaal resultaat is het belangrijk dat u bij alle bijeenkomsten aanwezig bent! Indien u door omstandigheden een keer niet aanwezig kunt zijn, meldt u dan af bij de afdeling fysiotherapie. 
- Ziekenhuislocatie Hengelo, telefoon 088 708 52 00 Wij wensen u veel succes met de revalidatie!

Title: Check uw dossier op MijnZGT
MijnZGT is het patiëntenportaal van ZGT. U kunt op MijnZGT via uw computer, tablet of mobiel delen van uw medisch dossier inzien, persoonlijke gegevens checken, of bijvoorbeeld vragenlijsten invullen die wij voor u hebben klaargezet. Kijk voor meer informatie op: zgt.nl/mijnzgt."
Diabetische medicatie bij een bariatrische ingreep,page_0,"Title: Hieronder ziet u een schema waarin de informatie staat over het gebruik van uw diabetes medicatie:
Huidige situatie Start energiebeperkt dieet/ modifast Na de operatie Opmerkingen: Bereikbaarheid diabetesverpleegkundigen via secretariaat interne geneeskunde, telefoonnummer 088 708 70 80. Alleen van maandag t/m vrijdag te bereiken tussen 8.30 - 12.30 en 13.00 - 16.30 uur.

Title: Diabetische medicatie bij een bariatrische ingreep
Iedere 2 uur bloedglucose meten en extra snelwerkende insuline (analoog) laten bijspuiten tot een waarde <15 mmol/l is bereikt met behulp van de volgende 2 adviezen: Bij bloedglucose 15/20 mmol/l  4 E snelwerkende insuline analoog extra Bij bloedglucose : 20 mmol/l  6 E snelwerkende insuline analoog extra 2 4 6 De 2-4-6 regel"
Diabetes en enteroscopie distaal_coloscopie,page_2,"Title: Tweemaal daags insulinetherapie
Dag voor het onderzoek Wij raden u aan deze dag een dagcurve bij te houden. U ontbijt deze dag zoals beschreven in de algemene informatiefolder van enteroscopie of coloscopie. Hierbij spuit u de helft van de normale hoeveelheid insuline. In de middag luncht u zoals beschreven in de algemene informatiefolder van enteroscopie of coloscopie. Bij de avondmaaltijd mag u een lichte of heldere maaltijd zoals naturel beschuit en/of bouillon gebruiken. Op het gebruikelijke avondtijdstip spuit u de helft van de normale hoeveelheid insuline. Daarna mag u alleen heldere dranken gebruiken, eventueel met suiker. Indien u toch last krijgt van een te laag suikergehalte (dit uit zich in trillen, zweten, gapen) kunt u heldere dranken gebruiken, bijvoorbeeld thee met suiker en/of ranja. Op de dag van het onderzoek Het is aan te bevelen deze dag een dagcurve bij te houden. U mag niet ontbijten, wel helder vloeibaar drinken. Is het onderzoek in de middag dan mag u ‘s ochtends om 07.30 uur nog een beschuit met een kopje thee. U spuit geen insuline. Na de enteroscopie of coloscopie krijgt u op de behandelkamer een broodje aangeboden en spuit u de ochtenddosering insuline. U dient uw eigen insuline mee te nemen. De verpleegkundigen kunnen u zo nodig helpen met de bloedsuikermeting.

Title: Viermaal daags insuline therapie
Dag voor het onderzoek Wij raden u aan deze dag een dagcurve bij te houden. U ontbijt deze dag zoals beschreven in de algemene informatiefolder van enteroscopie of coloscopie. Hierbij spuit u de helft van de normale hoeveelheid insuline (zowel kortwerkende als langwerkende insuline). In de middag luncht u zoals beschreven in de algemene informatiefolder van enteroscopie of coloscopie. Hierbij spuit u de helft van de normale hoeveelheid insuline. Voor de avondmaaltijd mag u een lichte of heldere maaltijd zoals naturel beschuit en/of bouillon gebruiken. Hierbij spuit u de helft van de normale hoeveelheid kortwerkende insuline. Daarna mag u alleen heldere dranken gebruiken, eventueel met suiker. Indien u toch last krijgt van een te laag suikergehalte (dit uit zich in trillen, zweten, gapen) kunt u heldere dranken gebruiken, bijvoorbeeld thee met suiker en/of ranja. Voor de nacht spuit u de helft van de gebruikelijke hoeveelheid langwerkende insuline. Op de dag van het onderzoek Het is aan te bevelen deze dag een dagcurve bij te houden. U mag niet ontbijten, wel helder vloeibaar drinken. U spuit geen kortwerkende insuline. Wanneer u s’ morgens langwerkende insuline gebruikt geldt voor u het volgende: Is het onderzoek voor 11.00 uur? U spuit de totale hoeveelheid van de langwerkende insuline na het onderzoek. Is het onderzoek na 11.00 uur? U spuit de helft van de langwerkende insuline om 08.00 uur. Na de enteroscopie of coloscopie krijgt u op de behandelkamer een broodje aangeboden en spuit u de ochtenddosering van de snelwerkende insuline. U dient uw eigen insuline mee te nemen. De verpleegkundigen kunnen u zo nodig helpen met de bloedsuikermeting."
"Voedingsadviezen bij diabetes mellitus, beknopt",page_0,"Title: Voedingsadviezen bij diabetes
Deze folder geeft u meer informatie over het ziektebeeld diabetes mellitus (ook wel suikerziekte of kortweg diabetes genoemd) en voeding bij diabetes mellitus.

Title: Wat is diabetes mellitus?
Bij mensen met diabetes mellitus is het bloedglucosegehalte (=bloedsuikergehalte) te hoog. Een goede bloedglucose ligt tussen de vier en de tien millimol per liter. ‘Millimol per liter’ is de eenheid waarin de hoeveelheid glucose in het bloed wordt uitgedrukt. Een goede bloedglucose is belangrijk om een normaal leven te kunnen leiden en complicaties op lange termijn te voorkomen.

Title: Hoe ontstaat een te hoog bloedglucosegehalte?
Glucose is afkomstig van koolhydraten die we via onze voeding binnenkrijgen. In het maagdarmkanaal worden koolhydraten afgebroken tot glucose. Daarna wordt glucose in het bloed opgenomen. Het bloed vervoert glucose vervolgens naar de lichaamscellen. In de lichaamscellen zorgt glucose voor energie. Energie is onmisbaar voor alle activiteiten van het lichaam, zoals ademhalen, bewegen, denken. Om glucose in de lichaamscellen te krijgen is het hormoon ‘insuline’ nodig. Insuline wordt in de alvleesklier gemaakt. Vanuit de alvleesklier wordt insuline aan het bloed afgegeven. Als de alvleesklier te weinig insuline maakt, wordt het bloedglucosegehalte te hoog. Ook kan het zijn dat de lichaamscellen minder gevoelig worden voor insuline. Ook dan wordt het bloedglucosegehalte te hoog. Bij overgewicht is meer insuline nodig om de bloedglucose in de lichaamscellen te krijgen dan bij een gezond lichaamsgewicht. Daarom is de kans groter dat mensen met overgewicht diabetes krijgen dan mensen met een gezond gewicht.

Title: Soorten diabetes
Er zijn meerdere soorten diabetes. Hieronder worden de 2 meest voorkomende soorten toegelicht: Diabetes type 1 Hierbij wordt er geen tot zeer weinig insuline gemaakt door de alvleesklier. Bij de behandeling hiervan is altijd insuline nodig. Diabetes type 2 Bij dit type wordt soms minder insuline gemaakt en werkt de insuline minder goed. De lichaamscellen zijn ongevoelig voor insuline, dit wordt insulineresistentie genoemd. Door de insulineresistentie nemen de cellen minder glucose op. Zo stijgt de bloedsuiker steeds meer waardoor er meer insuline nodig is. De alvleesklier moet steeds harder werken. Hierdoor kan deze uitgeput raken en steeds minder insuline gaan maken.

Title: Hoe wordt het bloedglucosegehalte normaal?
- Aanpassen van de voeding; 
- Eventueel gebruik van bloedglucose verlagende medicatie (tabletten of insuline); 
- Een gezond lichaamsgewicht (dan werkt de insuline beter); 
- Voldoende beweging (beweging heeft een verlagend effect op uw bloedglucosegehalte)."
