filename,page number,page text
Medisch maatschappelijk werk,page_0,"Title: Begeleiding/behandeling van nierpatiënten en
hun naasten Het leven met een nierziekte kan soms vragen opleveren op een ander gebied dan puur medisch. De medisch maatschappelijk werkers van de dialyseafdeling kunnen u helpen met deze vragen. Zij begeleiden niet alleen u, maar ook uw naasten.

Title: Wat kunt u verwachten
De medisch maatschappelijk werker van de dialyseafdeling heeft zich gespecialiseerd in het werken met mensen met een chronische nierziekte. De medisch maatschappelijk werker maakt deel uit van het behandelteam en werkt aanvullend op de verpleegkundige en medisch specialist. Omdat er veel gebeurt op maatschappelijk, emotioneel en lichamelijk gebied en het een niet los te zien is van het ander, zoekt de maatschappelijk werker samen met u naar antwoorden op uw vragen. Het doel daarvan is leren omgaan met uw situatie en kunnen functioneren in uw eigen omgeving.

Title: Met welke vragen kunt u bij het medisch maatschappelijk werk terecht
Vragen en problemen die gericht zijn op uw ziekte en op: 
- Begeleiding bij verwerking en acceptatie van ziekte, behandeling en veranderde levensomstandigheden. 
- Behandeling die gericht is op het reduceren van stress en het leren omgaan met gevoelens van angst, onzekerheid en machteloosheid. 
- Ondersteuning aan partner/ kinderen, familieleden en/ of andere relaties. 
- Begeleiding bij eenzaamheidsproblematiek en ontbreken van sociaal netwerk. 
- Informatie, advies en bemiddeling op het gebied van huisvesting, werksituatie, financiën, dagbesteding en veranderende wet- en regelgeving. 
- Overleg met en verwijzing naar hulpverlenende instanties buiten het ziekenhuis. 
- Nazorggesprekken na transplantatie. 
- Nazorggesprekken na overlijden.

Title: Hoe werkt de medisch maatschappelijk werker?
Tijdens de predialyse fase of bij start van de dialysebehandeling maakt de medisch maatschappelijk werker met u en uw naasten kennis in uw thuissituatie. Tijdens dit kennismakingsgesprek komen uw woon- en leefomstandigheden aan de orde en is er aandacht voor de beleving van uw ziekte, uw sociale netwerk en uw draagkracht/draaglast verhouding. Als u verder gebruik wilt maken van de diensten van de medisch maatschappelijk werker, kunt u tijdens de kennismaking vervolgafspraken maken. Bij de keuze voor peritoneaal dialyse gaat de medisch maatschappelijk werker standaard op huisbezoek om uitleg te geven over de richtlijnen met betrekking tot de inrichting van de dialyseruimte. U mag altijd zelf contact opnemen met medisch maatschappelijk werk. Ook heeft het behandelteam de mogelijkheid om de medisch maatschappelijk werker voor u in consult te vragen.

Title: Hoe kunt u het medisch maatschappelijk werk bereiken?
Maandag tot en met vrijdag van 08.00 uur tot 16.30 uur. Telefoonnummer secretariaat medisch maatschappelijk werk: 088 708 39 23.

Title: Vertrouwelijk
Soms helpt het om met iemand te praten die u kunt vertrouwen. De medisch maatschappelijk werker heeft een beroepsgeheim en mag slechts iets met anderen bespreken als u daar toestemming voor geeft."
"Casemanagerschap (CM), patiënteninformatiefolder",page_0,"Title: Uw eigen casemanager
U bent bij meerdere specialismen bij ZGT in behandeling en krijgt veel informatie van verschillende behandelaars in ons ziekenhuis. Het is niet eenvoudig om alle informatie in één keer te begrijpen en te onthouden. Of soms kan het gebeuren dat informatie van de verschillende behandelaren niet goed op elkaar aansluit. Het kan zijn dat u het overzicht op uw zorg-/behandelproces verliest. Dan kan het prettig zijn dat u één aanspreekpunt heeft in ons ziekenhuis die u ondersteunt om de grip weer terug te krijgen. Dit noemen we een casemanager. In deze folder leggen we uit wat een casemanager voor u kan betekenen.

Title: Casemanager
De casemanager is een vaste begeleider voor u en uw naasten. De casemanager begeleidt, denkt mee, adviseert en helpt keuzes te maken. Hij/zij biedt u ook een luisterend oor en emotionele begeleiding. Het doel is om u te ondersteunen bij het grip krijgen op uw behandelproces en u te helpen eigen keuzes te maken. De casemanager is een verpleegkundige of soms een verpleegkundig specialist. Het casemanagerschap doen zij naast hun normale werkzaamheden op een polikliniek of verpleegafdeling. Al deze verpleegkundigen zijn geschoold in het casemanagerschap. De frequentie van de bezoekmomenten en/of telefonisch contact wordt samen met u afgestemd. Samen met u en uw naasten inventariseert de casemanager aan welke vorm van ondersteuning en zorg u behoefte heeft. De casemanager kan bijvoorbeeld behandelaars met elkaar in contact brengen op het moment dat u ervaart dat er sprake is van informatie en/of behandeling die niet op elkaar aansluit. Ook kan de casemanager u in contact brengen met behandelaars als u daar behoefte aan heeft.

Title: Hoe krijg ik een casemanager?
Eén van uw behandelaars (medisch specialist, verpleegkundig specialist of physician assistant) heeft met u gesproken over het casemanagerschap. Indien u gebruik wenst te maken van een casemanager dan kunt u dit bij de behandelaar aangeven die dit met u heeft besproken. Hij/zij zet het casemanagerschap voor u in gang waarna de casemanager contact met u opneemt.

Title: Vragen
Wilt u meer weten over het casemanagerschap? Vraag het uw behandelend arts.

Title: Check uw dossier op MijnZGT
MijnZGT is het patiëntenportaal van ZGT. U kunt op MijnZGT via uw computer, tablet of mobiel delen van uw medisch dossier inzien, persoonlijke gegevens checken, of bijvoorbeeld vragenlijsten invullen die wij voor u hebben klaargezet. Kijk voor meer informatie op: zgt.nl/mijnzgt."
Focale vulvitis,page_1,"Title: De seksuoloog
Bij onvoldoende resultaat van bovenstaande behandeling, problemen met het vrijen zonder gemeenschap, psychische problemen hierdoor of problemen in de relatie, kunt u door uw gynaecoloog worden doorverwezen naar de seksuoloog. Het secretariaat van de polikliniek seksuologie is te bereiken via telefoonnummer 088 708 36 20.

Title: Vragen
Heeft u na het lezen van deze folder nog vragen, stel ze dan gerust. Uw gynaecoloog wil ze graag beantwoorden. U kunt bellen met de polikliniek gynaecologie via telefoonnummer 088 708 33 60 (Almelo) of 088 708 52 50 (Hengelo).

Title: Verdere informatie
Nederlandse Vereniging van Obstetrie en Gynaecologie (NVOG), internet: www.nvog.nl."
"Individuele CGT, P19",page_0,"Title: Individuele cognitieve gedragstherapie P19
Bent u somber, angstig of piekert u dikwijls over lichamelijke klachten? Dan gaat dit vrijwel altijd samen met automatische negatieve gedachten. Het zijn juist deze gedachten die de klachten versterken en soms zelfs veroorzaken. Het hebben van klachten belemmert u vanzelfsprekend in het dagelijks leven. Herkent u dit? Dan kan cognitieve gedragstherapie (CGT) iets voor u zijn.

Title: Wat houdt cognitieve gedragstherapie
in? Cognitieve gedragstherapie (CGT) gaat uit van het verband tussen gevoelens, gedachten en handelen (gedrag) van mensen in het omgaan met dagelijkse gebeurtenissen en situaties. Uw gedachten over een situatie beïnvloeden uw gedrag en gevoelens. Zo kunnen bepaalde gedachten bijvoorbeeld: 'ik stel niets voor' of 'ik laat altijd alles mislukken' uw depressieve, angst- en/of piekerklachten veroorzaken of versterken.

Title: Voor wie
CGT is een geschikte therapie gebleken voor mensen met matige tot ernstige depressieve, angst- en/of piekerklachten. Tijdens een intakegesprek maakt een psycholoog of psychiater samen met u de afweging of CGT voor u op dit moment de juiste keuze is. Dit is onder meer afhankelijk van: 
- de vorm en mate van uw klachten; 
- de uitslag van (eventueel) aanvullend psychologisch onderzoek; 
- uw wensen; 
- uw mogelijkheden.

Title: Behandelduur
De gesprekken duren drie kwartier tot een uur. Wij gaan uit van ongeveer 15 gesprekken. De cognitief gedragstherapeutisch werker spreekt met u de frequentie en het tijdstip van het gesprek af.

Title: De behandeling
De behandeling vindt individueel plaats bij een cognitief gedragstherapeutisch werker. Binnen de behandeling leert u, als eerste stap, ontdekken in hoeverre ideeën, die u heeft over uzelf, een ander en de wereld, op werkelijkheid berusten. Daardoor krijgt u zicht op het effect van negatieve gedachten van uw gevoelens en gedrag. De volgende stap is het aanleren van nieuwe, meer 'realistische' en helpende gedachten. Het uiteindelijke doel is het verminderen van uw klachten en het verkrijgen van handvatten die u helpen bij het anders omgaan met uw klachten.

Title: Resultaat
Het resultaat is in belangrijke mate afhankelijk van uw eigen inzet gedurende de behandeling. Wij vragen u actief mee te denken en te doen, uw huiswerk consequent bij te houden en de bereidheid te hebben uw ‘oude patronen’ los te laten. Verschillende onderzoeken hebben uitgewezen dat CGT een gunstig effect heeft op depressieve, angst- en piekerklachten.

Title: Aanmelding
CGT wordt in gang gezet op verzoek van uw psychiater. U wordt uitgenodigd door de cognitief gedragstherapeutisch werker.

Title: Vragenlijsten
Binnen de psychiatrie van ZGT wordt het effect van elk traject (polikliniek, kliniek en/of deeltijd) binnen uw behandeling gemeten. Met als doel patiëntgerichte zorg, kwaliteitsverbetering en betere behandeluitkomsten. De uitkomsten van de vragenlijst(en) wordt tijdens uw afspraak met de psychiater of psycholoog met u besproken. Bij afronding van elk traject (polikliniek, kliniek en/of deeltijd) ontvangt u een vragenlijst waarin u vragen kunt beantwoorden of u tevreden bent geweest over uw behandeling. De meeste vragenlijsten zijn digitaal te benaderen. U ontvangt een mail met de link als u een vragenlijst moet invullen."
Fistulografie,page_0,"Title: 23
Foto’s van fistelgang (Fistulografie) Uw behandelend specialist heeft u voor het maken van foto’s verwezen naar de afdeling radiologie (röntgen). Dit is een afdeling waar radiologen (artsen) en radiodiagnostisch laboranten met behulp van verschillende technieken, afbeeldingen van het lichaam maken. Bij het maken van foto’s wordt gebruik gemaakt van röntgenstralen. Deze stralen kunnen verschillende delen in het lichaam zichtbaar maken en geven daarvan een afbeelding op een beeldscherm. Nadat de foto’s gemaakt zijn, worden deze door een radioloog beoordeeld.

Title: Melden
Wilt u zich voor de afgesproken tijd melden bij de balie van de afdeling radiologie? De baliemedewerker verwijst u naar de juiste wachtruimte. Neemt u een identiteitsbewijs mee?

Title: Verhindering
Wanneer u door omstandigheden niet kunt komen, neem dan zo spoedig mogelijk telefonisch contact met ons op. U vindt de contactgegevens onderaan deze folder.

Title: Belangrijk om te weten
- Zwangerschap; Röntgenstralen kunnen gevaarlijk zijn voor het ongeboren kind. Als u zwanger bent, of denkt te zijn, moet u dit vóór het onderzoek melden. 
- Heeft u last van astma, hooikoorts of bronchitis of bent u overgevoelig voor medicijnen, jodiumhoudende contrastvloeistof of andere stoffen, wilt u dit dan melden vóór het onderzoek. Uw behandelend specialist heeft daar al met u over gesproken.

Title: Voorbereiding
Voor het maken van deze röntgenfoto’s is geen voorbereiding nodig.

Title: Verloop van het onderzoek
De radiodiagnostisch laborant haalt u op uit de wachtruimte en neemt u mee naar de kleedkamer. Bij het maken van een foto is het belangrijk dat het lichaamsdeel waar het om gaat zo min mogelijk door kleding wordt bedekt. De radiodiagnostisch laborant zegt u welke kleding u uit moet doen. U komt op een onderzoekstafel te liggen. De plaats van de fistel wordt ontsmet met een desinfectiemiddel. De radioloog brengt een dun slangetje in de fistelopening. Via dit slangetje spuit de radioloog een contrastmiddel in om de fistelgang zichtbaar te maken. Tijdens het inspuiten van het contrastmiddel worden röntgenfoto’s gemaakt.

Title: Uitslag
De uitslag van het onderzoek krijgt u van de specialist die het onderzoek heeft aangevraagd. Deze uitslag is ongeveer vijf werkdagen na het onderzoek bekend bij de aanvrager.

Title: Vragen
Heeft u na het lezen van deze informatie nog vragen, stel deze gerust. Wij willen ze graag voor u beantwoorden. Op werkdagen is de afdeling radiologie tussen 08.30 – 12.30 uur en van 13.00 - 16.30 uur telefonisch bereikbaar op het volgende telefoonnummer: 088 708 37 00.

Title: Check uw dossier op MijnZGT
MijnZGT is het patiëntenportaal van ZGT. U kunt op MijnZGT via uw computer, tablet of mobiel delen van uw medisch dossier inzien, persoonlijke gegevens checken, of bijvoorbeeld vragenlijsten invullen die wij voor u hebben klaargezet. Kijk voor meer info op: www.zgt.nl/mijnzgt."
"MRI, artrografie",page_1,"Title: Verloop van het onderzoek
Ongeveer een half uur voorafgaand aan het MRI onderzoek heeft u een afspraak voor een arthrografie. Tijdens de arthrografie wordt er via een naaldje contrast in het gewricht gespoten. Dit is nodig om het gewricht goed te kunnen beoordelen op de MRI scan. Wanneer dit klaar is neemt u plaats in de wachtkamer van de MRI. Hier zult u worden opgehaald door een MRI laborant. Na controle op metaaldelen komt u in de onderzoeksruimte. U neemt plaats op de onderzoekstafel. Over het te onderzoeken lichaamsdeel krijgt u meetapparatuur. De laborant schuift de tafel in het midden van het MRI-apparaat. Deze is aan beide kanten open en er brandt constant licht. Tijdens het maken van de afbeeldingen hoort u hard kloppende en zoemende geluiden. U krijgt een hoofdtelefoon en oordoppen om het geluid te dempen. U kunt een eigen CD meebrengen zodat u (indien het onderzoek dit toelaat) tijdens het onderzoek via de hoofdtelefoon uw eigen favoriete muziek of de radio kunt beluisteren. Gedurende het onderzoek is het van belang dat u stil ligt, omdat anders de opnames mislukken. Via een microfoon heeft u contact met de laboranten. Zij kunnen u ook zien liggen en in de gaten houden.

Title: Duur van het onderzoek
De duur van het onderzoek kan variëren van een half uur tot 45 minuten.

Title: Uitslag
De uitslag van het onderzoek krijgt u van de medisch specialist die het onderzoek heeft aangevraagd. Deze uitslag is ongeveer vijf werkdagen na het onderzoek bekend bij de aanvrager.

Title: Vragen
Mocht u na het lezen van deze informatie nog vragen hebben, stel deze gerust. Wij willen ze graag voor u beantwoorden. Op werkdagen is de afdeling radiologie tussen 08.30 – 12.30 uur en van 13.00 - 16.30 uur telefonisch bereikbaar op het volgende telefoonnummer: 088 708 37 00.

Title: Check uw dossier op MijnZGT
MijnZGT is het patiëntenportaal van ZGT. U kunt op MijnZGT via uw computer, tablet of mobiel delen van uw medisch dossier inzien, persoonlijke gegevens checken, of bijvoorbeeld vragenlijsten invullen die wij voor u hebben klaargezet. Kijk voor meer informatie op: zgt.nl/mijnzgt."
CT urografie,page_0,"Title: CT urografie
(Computer tomografie) Uw behandelend medisch specialist heeft u voor het maken van een CT verwezen naar de afdeling radiologie (röntgen). Dit is een afdeling waar radiologen en radiodiagnostisch laboranten met behulp van verschillende technieken afbeeldingen van het lichaam maken. Tijdens het maken van een CT-scan draait de röntgenbuis om u heen. Een computer maakt van de door het lichaam getreden straling meerdere afbeeldingen. Het CT-apparaat ziet eruit als een grote ring, de onderzoekstafel schuift door deze ring. Nadat de scan gemaakt is, beoordeelt een radioloog deze. Vervolgens wordt de uitslag vastgelegd in een verslag.

Title: Melden
U meldt zich 30 minuten voor de afspraaktijd bij de balie van de radiologie. De baliemedewerker verwijst u naar de juiste wachtruimte. In de wachtruimte krijgt u van de laborant een halve liter water te drinken.

Title: Belangrijk om te weten
Zwangerschap Röntgenstralen kunnen gevaarlijk zijn voor het ongeboren kind. Als u zwanger bent, of denkt te zijn, moet u dit vóór het onderzoek melden. Allergieën Heeft u last van astma, hooikoorts of bronchitis, of bent u overgevoelig voor medicijnen, jodiumhoudende contrastvloeistof of andere stoffen? Wilt u dit dan melden vóór het onderzoek. Uw behandelend specialist heeft daar al met u over gesproken.

Title: Voorbereiding
Twee uur vóór het onderzoek mag u niet meer eten, drinken of roken.

Title: Verloop van het onderzoek
De radiodiagnostisch laborant haalt u op uit de wachtkamer en brengt u naar de kamer waar het onderzoek zal plaatsvinden. Bij het maken van de CT is het belangrijk dat het lichaamsdeel waar het om gaat zo min mogelijk door kleding wordt bedekt. De laborant zegt u welke kleding u uit moet doen. U komt op de verschuifbare onderzoekstafel te liggen. U krijgt een contrastmiddel toegediend via een infuus. Dit is om de bloedvaten en urinewegen beter in beeld te brengen. Daarvoor brengt de laborant een infuus bij u in. De laborant vraagt u uw armen boven uw hoofd te leggen en schuift de tafel in de ring van de CT-scanner. Het is belangrijk dat u goed stilligt. Tijdens het maken van de scan zit de laborant achter de schakeltafel in een kamer naast u. De laborant kan u zien en horen en zal u vragen de adem in te houden als de scan gemaakt wordt. Via de intercom krijgt u duidelijke instructies. Eerst maakt de laborant een overzichtsfoto, de tafel verschuift hierbij. Vervolgens krijgt u het contrastmiddel toegediend via het infuus in uw arm. Dit contrastmiddel moet ongeveer acht minuten inwerken om de weefsels beter zichtbaar te maken. Van deze injectie kunt u even warm worden, dit warme gevoel verdwijnt na één à twee minuten. Hierna krijgt u nog een hoeveelheid contrastmiddel om de bloedvaten beter zichtbaar te maken. Vervolgens maakt de laborant een lange opname; u moet de adem inhouden, terwijl de tafel verschuift. De laborant zegt u wanneer u weer door kunt ademen. De computer maakt vervolgens van het gescande gebied de beelden.

Title: Uitslag
De uitslag van het onderzoek krijgt u van de specialist die het onderzoek heeft aangevraagd. Deze uitslag is ongeveer vijf werkdagen na het onderzoek bekend bij de aanvrager."
CT schedel kind  (ZGT Almelo),page_0,"Title: Foto's van je hoofd
CT schedel Uw kind heeft een afspraak bij de radiologie om een CT van zijn/haar hoofd te laten maken.

Title: Melden
Op het afgesproken tijdstip meldt u zich, samen met uw kind, bij de balie van de afdeling radiologie. De baliemedewerker verwijst u naar de juiste wachtruimte.

Title: Verhindering
Wanneer u en uw kind door omstandigheden niet kunt komen, neem dan zo spoedig mogelijk telefonisch contact met ons op. Op werkdagen zijn wij tussen 08.00 en 16.30 uur telefonisch bereikbaar op het volgende telefoonnummer: 088 708 37 00.

Title: Voor de ouders
Tijdens het CT-onderzoek is er een mogelijkheid naast de onderzoekstafel te staan. U krijgt dan een loodschort aan om u te beschermen tegen de strooistraling die ontstaat tijdens het scannen. Uw kind komt met het hoofd in een grote ring te liggen. In de ring worden de beelden gemaakt. De onderzoektafel schuift tijdens het onderzoek uit de ring zodat de foto’s telkens op andere plekken gemaakt worden. Om goede en goed op elkaar aansluitende foto’s te krijgen is het noodzakelijk dat uw kind stil ligt. De laborant zit tijdens het onderzoek achter een schakeltafel in een kamer naast de onderzoekkamer. Er is een intercom aanwezig zodat u altijd contact kunt hebben met de laborant. Vrouwen die zwanger zijn kunnen tijdens het onderzoek niet bij hun kind blijven. Heeft u na het lezen van deze folder nog vragen, stel ze dan gerust. De medisch specialist of de verpleegkundige wil ze graag beantwoorden.

Title: Medische apparatuur (zoals een insulinepomp)
Gebruikt uw zoon/dochter een medisch apparaat zoals een insulinepomp of (externe) neurostimulator? Er bestaat een kleine kans dat de werking van het apparaat verstoord raakt door blootstelling aan röntgenstraling. Raadpleeg de handleiding van het betreffende apparaat om te zien hoe u hiermee om moet gaan.

Title: Voor de kinderen
Het vervolg van deze folder is voor jou. Hierin staat precies wat er in het ziekenhuis gaat gebeuren. Lees het maar goed door. De plaatjes mag je kleuren en aan de radiodiagnostisch laborant laten zien. Een radiodiagnostisch laborant is iemand die de foto’s maakt.

Title: Naar het ziekenhuis
Van de dokter moet je een scan laten maken van je hoofd. De scanner is een groot toestel met een gat erin. Met het toestel worden foto’s van je hoofd gemaakt. De hele tafel kan door de scanner schuiven. Je gaat met een van je ouders/verzorgers naar het ziekenhuis en moet daar op de afdeling radiologie even wachten in de wachtruimte. Je wordt opgehaald door een laborant die het onderzoek bij je gaat doen. Je komt binnen in de röntgenkamer, je moet op je rug op de tafel gaan liggen. Je hoofd ligt in een speciaal kussentje. De laborant doet een bandje om je hoofd zodat je goed stil ligt als de foto’s worden gemaakt, anders mislukken de foto’s. Het kan zijn, dat je een prikje krijgt in je arm. De dokter leest op het briefje wat voor klachten je hebt en beslist dan of je een prikje krijgt. Het hoeft dus niet altijd. Als je wilt, dan mag één van je ouders bij je blijven. De laborant begint de foto’s te maken. Het toestel, waarin je hoofd ligt, maakt een geluid en de tafel waarop je ligt, beweegt steeds een beetje verder het toestel uit. Het is niet eng want alleen jouw hoofd komt een stukje in het toestel. Je kunt alles om je heen nog goed zien. Als het onderzoek klaar is, mag je van de tafel af. Voordat je weg gaat, krijg je nog een verrassing omdat je zo goed je best hebt gedaan."
Onderzoek naar de doorgankelijkheid van de eileiders,page_0,"Title: Röntgenonderzoek van de baarmoeder en de
eileiders (hsg) Uw medisch specialist heeft u voor een röntgenonderzoek van de baarmoeder en de eileiders (hsg) verwezen naar de afdeling radiologie (röntgen). Dit is een afdeling waar radiologen (artsen) en radiodiagnostisch laboranten met behulp van verschillende technieken, afbeeldingen van het lichaam maken. Bij het maken van foto’s wordt gebruik gemaakt van röntgenstralen. Deze stralen kunnen verschillende delen in het lichaam zichtbaar maken en geven daarvan een afbeelding op een beeldscherm. Nadat de foto’s gemaakt zijn, worden deze door een radioloog beoordeeld. Wilt u zich voor de afgesproken tijd melden bij de balie van de afdeling radiologie? De baliemedewerker verwijst u naar de juiste wachtruimte. Neemt u een identiteitsbewijs mee?

Title: Verhindering
Wanneer u door omstandigheden niet kunt komen, neem dan zo spoedig mogelijk telefonisch contact met ons op. U vindt de contactgegevens onderaan deze folder.

Title: Algemeen
Het onderzoek wordt verricht door een gynaecoloog en een radioloog, geassisteerd door een radiodiagnostisch laborant en vindt plaats binnen de afdeling radiologie. Het doel van dit onderzoek is de vorm van de baarmoeder en de doorgankelijkheid van de eileiders te bepalen.

Title: Voorbereiding
In het algemeen is het meest geschikte tijdstip voor het uitvoeren van het onderzoek 8-11 dagen na het begin van de menstruatie.

Title: Verloop van het onderzoek
U ligt op een onderzoekstafel met de benen in de beensteunen, zoals bij een inwendig gynaecologisch onderzoek. De gynaecoloog brengt een speculum in om de opening van de baarmoedermond zichtbaar te kunnen maken. Om de contrastvloeistof in te kunnen brengen, wordt er een klein slangetje in de baarmoedermond geplaatst. In dit slangetje zit een klein ballonnetje die opgeblazen kan worden zodat deze goed blijft zitten. Hierna wordt de contrastvloeistof ingespoten en de röntgenopnamen gemaakt. Tijdens het inspuiten van de vloeistof krijgt u meestal een krampachtig gevoel in de onderbuik, zoals bij de menstruatie.

Title: Na afloop van het onderzoek
Na het onderzoek kan gering bloedverlies en soms wat buikpijn optreden. Daarom adviseren wij u een begeleider mee te nemen. In het algemeen zal de gynaecoloog u de voorlopige uitslag van het onderzoek meteen mededelen.

Title: Vragen
Heeft u na het lezen van deze informatie nog vragen, stel deze gerust. Wij willen ze graag voor u beantwoorden. Op werkdagen is de afdeling radiologie tussen 08.30 – 12.30 uur en van 13.00 - 16.30 uur telefonisch bereikbaar op het volgende telefoonnummer: 088 708 37 00.

Title: Check uw dossier op MijnZGT
MijnZGT is het patiëntenportaal van ZGT. U kunt op MijnZGT via uw computer, tablet of mobiel delen van uw medisch dossier inzien, persoonlijke gegevens checken, of bijvoorbeeld vragenlijsten invullen die wij voor u hebben klaargezet. Kijk voor meer info op: www.zgt.nl/mijnzgt"
MRI bovenbuik (MRCP),page_0,"Title: MRI Bovenbuik
Uw behandelend arts heeft u voor het maken van een MRI verwezen naar de afdeling radiologie (röntgen). Dit is een afdeling waar radiologen (artsen) en radiodiagnostisch laboranten met behulp van verschillende technieken afbeeldingen van het lichaam maken. MRI is een methode om zonder röntgenstralen afbeeldingen van het menselijk lichaam te maken. Bij dit onderzoek wordt gebruik gemaakt van een sterk magnetisch veld en radiogolven. Nadat de scan gemaakt is, beoordeelt een radioloog deze. Vervolgens wordt de uitslag vastgelegd in een verslag.

Title: Belangrijk om te weten
Het apparaat is een zeer sterke magneet. Metalen of magnetiseerbare voorwerpen mogen niet in de buurt van deze sterke magneet komen! Patiënten met magnetische of elektrische hulpmiddelen, zoals bijvoorbeeld een pacemaker of een inwendige gehoorprothese, kunnen meestal geen MRI- onderzoek ondergaan. Wanneer u een operatie achter de rug heeft waarbij een metalen prothese in uw lichaam is ingebracht, dient u dit vóór het onderzoek aan de afdeling radiologie kenbaar te maken.

Title: Zwangerschap
Indien u (mogelijk) zwanger bent, neemt u dan zo spoedig mogelijk contact op met de afdeling radiologie. In het geval van toegediende contrastmiddelen bij een MRI of röntgenonderzoek hoeft de borstvoeding niet afgekolfd en weggegooid te worden, maar mag gewoon gegeven blijven worden. De risico’s voor de baby zijn verwaarloosbaar klein.

Title: Voorbereiding
Voor dit onderzoek is het noodzakelijk dat u 2 uur van te voren niet meer eet, drinkt of rookt. Uw gebruikelijke medicijnen mag u wel gewoon blijven gebruiken. U dient er voor te zorgen dat alle metalen buiten de onderzoeksruimte blijven. De radiodiagnostisch laborant zal u vragen alle metalen voorwerpen in de kleedkamer achter te laten (haarspelden, horloge, sieraden, munten, zakmes, sleutels, gehoorapparaat, pennen enzovoort). Ook (bank)pasjes mogen niet in de onderzoeksruimte worden meegenomen. Kledingstukken waaraan metalen knoopjes, ritsen en dergelijk zitten dient u voor het onderzoek uit te trekken. U kunt een T-shirt, hemd of sportbroek (zonder metaal) meenemen. Wanneer u een MRI-onderzoek van het hoofd heeft, wordt u verzocht make-up te verwijderen. Make-up kan ijzerdeeltjes bevatten die storingen in het beeld kunnen veroorzaken.

Title: Verloop van het onderzoek
Na controle op metaaldelen komt u in de onderzoeksruimte. U neemt plaats op de onderzoekstafel. Over de buik krijgt u meetapparatuur. Dan schuift de laborant de tafel naar het midden van het MRI-apparaat. Deze is aan beide kanten open en er brandt constant licht. Tijdens het maken van de afbeeldingen hoort u hard kloppende en zoemende geluiden. U krijgt een hoofdtelefoon en/of oordoppen om het geluid te dempen. U kunt een eigen CD meebrengen zodat u (indien het onderzoek dit toelaat) tijdens het onderzoek via de hoofdtelefoon uw eigen favoriete muziek kunt beluisteren. Gedurende het onderzoek is het van belang dat u stil ligt en dat u de ademcommando’s die gegeven worden goed opvolgt, omdat anders de opnames mislukken. Via een microfoon heeft u contact met de laboranten. Zij kunnen u ook zien liggen en in de gaten houden.

Title: Contrastmiddel
In sommige gevallen kan het noodzakelijk zijn om u MRI contrastmiddel toe te dienen. Indien dit noodzakelijk is zal de laborant dit met u bespreken.

Title: Duur van het onderzoek
De duur van het onderzoek kan variëren van een half uur tot 45 minuten."
Carpaal Tunnel Syndroom (CTS),page_1,"Title: Wie doet wat?
Echo van de pols 
- U gaat naar de afdeling klinische neurofysiologie (KNF) voor een echo van de middenhandszenuw, de nervus medianus. Dit onderzoek wordt uitgevoerd door een laborant van de KNF of een verpleegkundig specialist. 
- Voordat het onderzoek kan beginnen, brengt de laborant een gel op waterbasis aan op uw pols waarna er met een echokop de zenuw in beeld kan worden gebracht. 
- Wanneer de zenuw beklemd zit of geïrriteerd is, treedt er een verdikking van de zenuw op. De grootte van de zenuwverdikking zegt of er wel of niet sprake is van carpaal tunnel syndroom.

Title: Uitslag
- De uitslag van de echo zal telefonisch met u besproken worden door de medisch specialist.

Title: U hebt geen carpaal tunnel syndroom
Als het onderzoek heeft laten zien dat u geen carpaal tunnel syndroom heeft kan het zijn dat er extra onderzoek gedaan, een electromyografie (EMG) mochten uw klachten hoog verdacht zijn voor CTS. Wanneer dit niet het geval is wordt u weer terugverwezen naar de huisarts. Hij/zij krijgt de uitslag per brief toegestuurd.

Title: U hebt een carpaal tunnel syndroom
Blijkt uit het onderzoek dat u een carpaal tunnel syndroom heeft, dan zijn er verschillende mogelijkheden. Hiervoor wordt u terugverwezen naar uw behandelend specialist, of u wordt doorverwezen voor verdere behandeling. Wij adviseren u voor uw bezoek aan de polikliniek alvast na te denken welke behandeling uw voorkeur heeft.

Title: Welke behandelingsmogelijkheden zijn er?
- Polsspalk voor de nacht. 
- Injectie ter plaatste van de carpale tunnel (Deze behandelingsmogelijkheid verlicht de klachten meestal tijdelijk). 
- Operatieve behandeling. Deze behandeling geeft doorgaans blijvende verbetering. Voor meer informatie over de verschillende behandelingsmogelijkheden wordt u verwezen naar de keuzekaart. Te raadplegen via www.thuisarts.nl/overzicht/keuzekaarten. Indien er gekozen wordt voor een operatieve behandeling volgt er eerst een informatief gesprek. U krijgt hiervoor een intakegesprek op de desbetreffende polikliniek.

Title: Vragen
Heeft u door het lezen van deze folder vragen, neem dan contact op met ZGT Telefoonnummer 088 708 33 13.

Title: Check uw dossier op MijnZGT
MijnZGT is het patiëntenportaal van ZGT. U kunt op MijnZGT via uw computer, tablet of mobiel delen van uw medisch dossier inzien, persoonlijke gegevens checken, of bijvoorbeeld vragenlijsten invullen die wij voor u hebben klaargezet. Kijk voor meer informatie op: zgt.nl/mijnzgt."
