,Unnamed: 0,topic_id,filename,header,section_text,Document,Question,Answer
71,71,21.0,(Langdurig) gebroken vliezen,Check uw dossier op MijnZGT,"MijnZGT is het patiëntenportaal van ZGT. U kunt op MijnZGT via uw computer, tablet of mobiel delen van uw medisch dossier inzien, persoonlijke gegevens checken, of bijvoorbeeld vragenlijsten invullen die wij voor u hebben klaargezet. Kijk voor meer informatie op: zgt.nl/mijnzgt.","21.0: (Langdurig) gebroken vliezen: Check uw dossier op MijnZGT: MijnZGT is het patiëntenportaal van ZGT. U kunt op MijnZGT via uw computer, tablet of mobiel delen van uw medisch dossier inzien, persoonlijke gegevens checken, of bijvoorbeeld vragenlijsten invullen die wij voor u hebben klaargezet. Kijk voor meer informatie op: zgt.nl/mijnzgt.",Wat kunt u allemaal doen op MijnZGT?,"Op MijnZGT kunt u delen van uw medisch dossier inzien, persoonlijke gegevens checken en vragenlijsten invullen die voor u klaargezet zijn."
72,72,21.0,(Langdurig) gebroken vliezen,Check uw dossier op MijnZGT,"MijnZGT is het patiëntenportaal van ZGT. U kunt op MijnZGT via uw computer, tablet of mobiel delen van uw medisch dossier inzien, persoonlijke gegevens checken, of bijvoorbeeld vragenlijsten invullen die wij voor u hebben klaargezet. Kijk voor meer informatie op: zgt.nl/mijnzgt.","21.0: (Langdurig) gebroken vliezen: Check uw dossier op MijnZGT: MijnZGT is het patiëntenportaal van ZGT. U kunt op MijnZGT via uw computer, tablet of mobiel delen van uw medisch dossier inzien, persoonlijke gegevens checken, of bijvoorbeeld vragenlijsten invullen die wij voor u hebben klaargezet. Kijk voor meer informatie op: zgt.nl/mijnzgt.",Waar kunt u meer informatie vinden over MijnZGT?,U kunt meer informatie over MijnZGT vinden op zgt.nl/mijnzgt.
73,73,21.0,(Langdurig) gebroken vliezen,Check uw dossier op MijnZGT,"MijnZGT is het patiëntenportaal van ZGT. U kunt op MijnZGT via uw computer, tablet of mobiel delen van uw medisch dossier inzien, persoonlijke gegevens checken, of bijvoorbeeld vragenlijsten invullen die wij voor u hebben klaargezet. Kijk voor meer informatie op: zgt.nl/mijnzgt.","21.0: (Langdurig) gebroken vliezen: Check uw dossier op MijnZGT: MijnZGT is het patiëntenportaal van ZGT. U kunt op MijnZGT via uw computer, tablet of mobiel delen van uw medisch dossier inzien, persoonlijke gegevens checken, of bijvoorbeeld vragenlijsten invullen die wij voor u hebben klaargezet. Kijk voor meer informatie op: zgt.nl/mijnzgt.",Hoe kunt u uw medisch dossier inzien op MijnZGT?,"U kunt uw medisch dossier inzien via uw computer, tablet of mobiel op MijnZGT."
74,74,21.0,(Langdurig) gebroken vliezen,Check uw dossier op MijnZGT,"MijnZGT is het patiëntenportaal van ZGT. U kunt op MijnZGT via uw computer, tablet of mobiel delen van uw medisch dossier inzien, persoonlijke gegevens checken, of bijvoorbeeld vragenlijsten invullen die wij voor u hebben klaargezet. Kijk voor meer informatie op: zgt.nl/mijnzgt.","21.0: (Langdurig) gebroken vliezen: Check uw dossier op MijnZGT: MijnZGT is het patiëntenportaal van ZGT. U kunt op MijnZGT via uw computer, tablet of mobiel delen van uw medisch dossier inzien, persoonlijke gegevens checken, of bijvoorbeeld vragenlijsten invullen die wij voor u hebben klaargezet. Kijk voor meer informatie op: zgt.nl/mijnzgt.",Kan iedereen gebruik maken van MijnZGT?,"Ja, iedereen kan gebruik maken van MijnZGT. U heeft alleen een computer, tablet of mobiel en internetverbinding nodig."
75,75,21.0,(Langdurig) gebroken vliezen,Check uw dossier op MijnZGT,"MijnZGT is het patiëntenportaal van ZGT. U kunt op MijnZGT via uw computer, tablet of mobiel delen van uw medisch dossier inzien, persoonlijke gegevens checken, of bijvoorbeeld vragenlijsten invullen die wij voor u hebben klaargezet. Kijk voor meer informatie op: zgt.nl/mijnzgt.","21.0: (Langdurig) gebroken vliezen: Check uw dossier op MijnZGT: MijnZGT is het patiëntenportaal van ZGT. U kunt op MijnZGT via uw computer, tablet of mobiel delen van uw medisch dossier inzien, persoonlijke gegevens checken, of bijvoorbeeld vragenlijsten invullen die wij voor u hebben klaargezet. Kijk voor meer informatie op: zgt.nl/mijnzgt.",Wat is MijnZGT?,"MijnZGT is het patiëntenportaal van ZGT waar patiënten hun medisch dossier kunnen inzien, persoonlijke gegevens kunnen checken en vragenlijsten kunnen invullen."
76,76,21.0,(Langdurig) gebroken vliezen,Check uw dossier op MijnZGT,"MijnZGT is het patiëntenportaal van ZGT. U kunt op MijnZGT via uw computer, tablet of mobiel delen van uw medisch dossier inzien, persoonlijke gegevens checken, of bijvoorbeeld vragenlijsten invullen die wij voor u hebben klaargezet. Kijk voor meer informatie op: zgt.nl/mijnzgt.","21.0: (Langdurig) gebroken vliezen: Check uw dossier op MijnZGT: MijnZGT is het patiëntenportaal van ZGT. U kunt op MijnZGT via uw computer, tablet of mobiel delen van uw medisch dossier inzien, persoonlijke gegevens checken, of bijvoorbeeld vragenlijsten invullen die wij voor u hebben klaargezet. Kijk voor meer informatie op: zgt.nl/mijnzgt.",Hoe kan ik gebruik maken van MijnZGT?,"U kunt via uw computer, tablet of mobiel gebruik maken van MijnZGT."
77,77,21.0,(Langdurig) gebroken vliezen,Check uw dossier op MijnZGT,"MijnZGT is het patiëntenportaal van ZGT. U kunt op MijnZGT via uw computer, tablet of mobiel delen van uw medisch dossier inzien, persoonlijke gegevens checken, of bijvoorbeeld vragenlijsten invullen die wij voor u hebben klaargezet. Kijk voor meer informatie op: zgt.nl/mijnzgt.","21.0: (Langdurig) gebroken vliezen: Check uw dossier op MijnZGT: MijnZGT is het patiëntenportaal van ZGT. U kunt op MijnZGT via uw computer, tablet of mobiel delen van uw medisch dossier inzien, persoonlijke gegevens checken, of bijvoorbeeld vragenlijsten invullen die wij voor u hebben klaargezet. Kijk voor meer informatie op: zgt.nl/mijnzgt.",Wat kan ik inzien op MijnZGT?,"Op MijnZGT kunt u delen van uw medisch dossier inzien, persoonlijke gegevens checken en vragenlijsten invullen die voor u klaargezet zijn."
78,78,21.0,(Langdurig) gebroken vliezen,Check uw dossier op MijnZGT,"MijnZGT is het patiëntenportaal van ZGT. U kunt op MijnZGT via uw computer, tablet of mobiel delen van uw medisch dossier inzien, persoonlijke gegevens checken, of bijvoorbeeld vragenlijsten invullen die wij voor u hebben klaargezet. Kijk voor meer informatie op: zgt.nl/mijnzgt.","21.0: (Langdurig) gebroken vliezen: Check uw dossier op MijnZGT: MijnZGT is het patiëntenportaal van ZGT. U kunt op MijnZGT via uw computer, tablet of mobiel delen van uw medisch dossier inzien, persoonlijke gegevens checken, of bijvoorbeeld vragenlijsten invullen die wij voor u hebben klaargezet. Kijk voor meer informatie op: zgt.nl/mijnzgt.",Waar kan ik meer informatie vinden over MijnZGT?,U kunt meer informatie vinden op zgt.nl/mijnzgt.
79,79,21.0,(Langdurig) gebroken vliezen,Check uw dossier op MijnZGT,"MijnZGT is het patiëntenportaal van ZGT. U kunt op MijnZGT via uw computer, tablet of mobiel delen van uw medisch dossier inzien, persoonlijke gegevens checken, of bijvoorbeeld vragenlijsten invullen die wij voor u hebben klaargezet. Kijk voor meer informatie op: zgt.nl/mijnzgt.","21.0: (Langdurig) gebroken vliezen: Check uw dossier op MijnZGT: MijnZGT is het patiëntenportaal van ZGT. U kunt op MijnZGT via uw computer, tablet of mobiel delen van uw medisch dossier inzien, persoonlijke gegevens checken, of bijvoorbeeld vragenlijsten invullen die wij voor u hebben klaargezet. Kijk voor meer informatie op: zgt.nl/mijnzgt.",Wat is het belang van het checken van mijn dossier op MijnZGT?,"Door regelmatig uw dossier op MijnZGT te checken, kunt u belangrijke informatie en updates over uw gezondheid in de gaten houden en actie ondernemen indien nodig."
80,80,55.0,Gemalen voeding,Vragen,Heeft u na het lezen van deze folder nog vragen? Neem dan gerust contact op met de diëtist. Zij wil uw vragen graag beantwoorden. Afdeling diëtetiek ZGT Telefoonnummer: 088 708 32 20 Bereikbaar op werkdagen van 8.30 – 12.30 uur. E-mail: dietisten@zgt.nl,55.0: Gemalen voeding: Vragen: Heeft u na het lezen van deze folder nog vragen? Neem dan gerust contact op met de diëtist. Zij wil uw vragen graag beantwoorden. Afdeling diëtetiek ZGT Telefoonnummer: 088 708 32 20 Bereikbaar op werkdagen van 8.30 – 12.30 uur. E-mail: dietisten@zgt.nl,Waar kan ik terecht met vragen over gemalen voeding?,"U kunt contact opnemen met de diëtist van de Afdeling diëtetiek ZGT via het telefoonnummer 088 708 32 20 op werkdagen van 8.30 - 12.30 uur, of per e-mail via dietisten@zgt.nl."
81,81,55.0,Gemalen voeding,Vragen,Heeft u na het lezen van deze folder nog vragen? Neem dan gerust contact op met de diëtist. Zij wil uw vragen graag beantwoorden. Afdeling diëtetiek ZGT Telefoonnummer: 088 708 32 20 Bereikbaar op werkdagen van 8.30 – 12.30 uur. E-mail: dietisten@zgt.nl,55.0: Gemalen voeding: Vragen: Heeft u na het lezen van deze folder nog vragen? Neem dan gerust contact op met de diëtist. Zij wil uw vragen graag beantwoorden. Afdeling diëtetiek ZGT Telefoonnummer: 088 708 32 20 Bereikbaar op werkdagen van 8.30 – 12.30 uur. E-mail: dietisten@zgt.nl,Hoe kan ik contact opnemen met de diëtist?,U kunt telefonisch of per e-mail contact opnemen met de diëtist van de Afdeling diëtetiek ZGT.
82,82,55.0,Gemalen voeding,Vragen,Heeft u na het lezen van deze folder nog vragen? Neem dan gerust contact op met de diëtist. Zij wil uw vragen graag beantwoorden. Afdeling diëtetiek ZGT Telefoonnummer: 088 708 32 20 Bereikbaar op werkdagen van 8.30 – 12.30 uur. E-mail: dietisten@zgt.nl,55.0: Gemalen voeding: Vragen: Heeft u na het lezen van deze folder nog vragen? Neem dan gerust contact op met de diëtist. Zij wil uw vragen graag beantwoorden. Afdeling diëtetiek ZGT Telefoonnummer: 088 708 32 20 Bereikbaar op werkdagen van 8.30 – 12.30 uur. E-mail: dietisten@zgt.nl,Wat is het telefoonnummer van de diëtist?,Het telefoonnummer van de diëtist is 088 708 32 20.
83,83,55.0,Gemalen voeding,Vragen,Heeft u na het lezen van deze folder nog vragen? Neem dan gerust contact op met de diëtist. Zij wil uw vragen graag beantwoorden. Afdeling diëtetiek ZGT Telefoonnummer: 088 708 32 20 Bereikbaar op werkdagen van 8.30 – 12.30 uur. E-mail: dietisten@zgt.nl,55.0: Gemalen voeding: Vragen: Heeft u na het lezen van deze folder nog vragen? Neem dan gerust contact op met de diëtist. Zij wil uw vragen graag beantwoorden. Afdeling diëtetiek ZGT Telefoonnummer: 088 708 32 20 Bereikbaar op werkdagen van 8.30 – 12.30 uur. E-mail: dietisten@zgt.nl,Op welke tijden kan ik de diëtist bereiken?,De diëtist is op werkdagen bereikbaar van 8.30 - 12.30 uur.
84,84,55.0,Gemalen voeding,Vragen,Heeft u na het lezen van deze folder nog vragen? Neem dan gerust contact op met de diëtist. Zij wil uw vragen graag beantwoorden. Afdeling diëtetiek ZGT Telefoonnummer: 088 708 32 20 Bereikbaar op werkdagen van 8.30 – 12.30 uur. E-mail: dietisten@zgt.nl,55.0: Gemalen voeding: Vragen: Heeft u na het lezen van deze folder nog vragen? Neem dan gerust contact op met de diëtist. Zij wil uw vragen graag beantwoorden. Afdeling diëtetiek ZGT Telefoonnummer: 088 708 32 20 Bereikbaar op werkdagen van 8.30 – 12.30 uur. E-mail: dietisten@zgt.nl,Wat is het e-mailadres van de diëtist?,Het e-mailadres van de diëtist is dietisten@zgt.nl.
85,85,55.0,Gemalen voeding,Vragen,Heeft u na het lezen van deze folder nog vragen? Neem dan gerust contact op met de diëtist. Zij wil uw vragen graag beantwoorden. Afdeling diëtetiek ZGT Telefoonnummer: 088 708 32 20 Bereikbaar op werkdagen van 8.30 – 12.30 uur. E-mail: dietisten@zgt.nl,55.0: Gemalen voeding: Vragen: Heeft u na het lezen van deze folder nog vragen? Neem dan gerust contact op met de diëtist. Zij wil uw vragen graag beantwoorden. Afdeling diëtetiek ZGT Telefoonnummer: 088 708 32 20 Bereikbaar op werkdagen van 8.30 – 12.30 uur. E-mail: dietisten@zgt.nl,Heeft u na het lezen van deze folder nog vragen?,"Ja, u kunt gerust contact opnemen met de diëtist voor het beantwoorden van uw vragen."
86,86,55.0,Gemalen voeding,Vragen,Heeft u na het lezen van deze folder nog vragen? Neem dan gerust contact op met de diëtist. Zij wil uw vragen graag beantwoorden. Afdeling diëtetiek ZGT Telefoonnummer: 088 708 32 20 Bereikbaar op werkdagen van 8.30 – 12.30 uur. E-mail: dietisten@zgt.nl,55.0: Gemalen voeding: Vragen: Heeft u na het lezen van deze folder nog vragen? Neem dan gerust contact op met de diëtist. Zij wil uw vragen graag beantwoorden. Afdeling diëtetiek ZGT Telefoonnummer: 088 708 32 20 Bereikbaar op werkdagen van 8.30 – 12.30 uur. E-mail: dietisten@zgt.nl,Hoe kunt u contact opnemen met de diëtist?,U kunt de diëtist bereiken op werkdagen van 8.30 - 12.30 uur via telefoonnummer 088 708 32 20 of via e-mail dietisten@zgt.nl.
87,87,55.0,Gemalen voeding,Vragen,Heeft u na het lezen van deze folder nog vragen? Neem dan gerust contact op met de diëtist. Zij wil uw vragen graag beantwoorden. Afdeling diëtetiek ZGT Telefoonnummer: 088 708 32 20 Bereikbaar op werkdagen van 8.30 – 12.30 uur. E-mail: dietisten@zgt.nl,55.0: Gemalen voeding: Vragen: Heeft u na het lezen van deze folder nog vragen? Neem dan gerust contact op met de diëtist. Zij wil uw vragen graag beantwoorden. Afdeling diëtetiek ZGT Telefoonnummer: 088 708 32 20 Bereikbaar op werkdagen van 8.30 – 12.30 uur. E-mail: dietisten@zgt.nl,Wat is het telefoonnummer van de afdeling diëtetiek?,Het telefoonnummer van de afdeling diëtetiek is 088 708 32 20.
88,88,55.0,Gemalen voeding,Vragen,Heeft u na het lezen van deze folder nog vragen? Neem dan gerust contact op met de diëtist. Zij wil uw vragen graag beantwoorden. Afdeling diëtetiek ZGT Telefoonnummer: 088 708 32 20 Bereikbaar op werkdagen van 8.30 – 12.30 uur. E-mail: dietisten@zgt.nl,55.0: Gemalen voeding: Vragen: Heeft u na het lezen van deze folder nog vragen? Neem dan gerust contact op met de diëtist. Zij wil uw vragen graag beantwoorden. Afdeling diëtetiek ZGT Telefoonnummer: 088 708 32 20 Bereikbaar op werkdagen van 8.30 – 12.30 uur. E-mail: dietisten@zgt.nl,Wat zijn de openingstijden van de afdeling diëtetiek?,De afdeling diëtetiek is op werkdagen geopend van 8.30 - 12.30 uur.
89,89,55.0,Gemalen voeding,Vragen,Heeft u na het lezen van deze folder nog vragen? Neem dan gerust contact op met de diëtist. Zij wil uw vragen graag beantwoorden. Afdeling diëtetiek ZGT Telefoonnummer: 088 708 32 20 Bereikbaar op werkdagen van 8.30 – 12.30 uur. E-mail: dietisten@zgt.nl,55.0: Gemalen voeding: Vragen: Heeft u na het lezen van deze folder nog vragen? Neem dan gerust contact op met de diëtist. Zij wil uw vragen graag beantwoorden. Afdeling diëtetiek ZGT Telefoonnummer: 088 708 32 20 Bereikbaar op werkdagen van 8.30 – 12.30 uur. E-mail: dietisten@zgt.nl,Hoe kunt u de diëtist bereiken buiten de openingstijden?,U kunt de diëtist bereiken via e-mail op dietisten@zgt.nl.
90,90,52.0,Aanvraagformulier kopie medische gegevens,Identificatie,Voeg voor het aanvragen een kopie legitimatie (rijbewijs/ID-kaart/paspoort) toe aan dit formulier. Bij het ophalen van de gegevens dient een geldige legitimatie te worden getoond. Bij machtiging dient de patiënt en de gemachtigde het aanvraagformulier te tekenen. Hierbij geeft de patiënt toestemming dat betreffende gemachtigde zijn of haar gegevens in ontvangst kan nemen. In dat geval moet bij het afhalen behalve een ingevuld formulier ook een kopie van het legitimatiebewijs van de patiënt worden overgelegd.,52.0: Aanvraagformulier kopie medische gegevens: Identificatie: Voeg voor het aanvragen een kopie legitimatie (rijbewijs/ID-kaart/paspoort) toe aan dit formulier. Bij het ophalen van de gegevens dient een geldige legitimatie te worden getoond. Bij machtiging dient de patiënt en de gemachtigde het aanvraagformulier te tekenen. Hierbij geeft de patiënt toestemming dat betreffende gemachtigde zijn of haar gegevens in ontvangst kan nemen. In dat geval moet bij het afhalen behalve een ingevuld formulier ook een kopie van het legitimatiebewijs van de patiënt worden overgelegd.,Welke informatie is nodig voor het aanvragen van een kopie van medische gegevens?,Voor het aanvragen van een kopie van medische gegevens is een kopie van een geldig legitimatiebewijs (rijbewijs/ID-kaart/paspoort) nodig.
91,91,52.0,Aanvraagformulier kopie medische gegevens,Identificatie,Voeg voor het aanvragen een kopie legitimatie (rijbewijs/ID-kaart/paspoort) toe aan dit formulier. Bij het ophalen van de gegevens dient een geldige legitimatie te worden getoond. Bij machtiging dient de patiënt en de gemachtigde het aanvraagformulier te tekenen. Hierbij geeft de patiënt toestemming dat betreffende gemachtigde zijn of haar gegevens in ontvangst kan nemen. In dat geval moet bij het afhalen behalve een ingevuld formulier ook een kopie van het legitimatiebewijs van de patiënt worden overgelegd.,52.0: Aanvraagformulier kopie medische gegevens: Identificatie: Voeg voor het aanvragen een kopie legitimatie (rijbewijs/ID-kaart/paspoort) toe aan dit formulier. Bij het ophalen van de gegevens dient een geldige legitimatie te worden getoond. Bij machtiging dient de patiënt en de gemachtigde het aanvraagformulier te tekenen. Hierbij geeft de patiënt toestemming dat betreffende gemachtigde zijn of haar gegevens in ontvangst kan nemen. In dat geval moet bij het afhalen behalve een ingevuld formulier ook een kopie van het legitimatiebewijs van de patiënt worden overgelegd.,Moet er bij het ophalen van de gegevens ook een geldig legitimatiebewijs worden getoond?,"Ja, bij het ophalen van de gegevens dient een geldig legitimatiebewijs getoond te worden."
92,92,52.0,Aanvraagformulier kopie medische gegevens,Identificatie,Voeg voor het aanvragen een kopie legitimatie (rijbewijs/ID-kaart/paspoort) toe aan dit formulier. Bij het ophalen van de gegevens dient een geldige legitimatie te worden getoond. Bij machtiging dient de patiënt en de gemachtigde het aanvraagformulier te tekenen. Hierbij geeft de patiënt toestemming dat betreffende gemachtigde zijn of haar gegevens in ontvangst kan nemen. In dat geval moet bij het afhalen behalve een ingevuld formulier ook een kopie van het legitimatiebewijs van de patiënt worden overgelegd.,52.0: Aanvraagformulier kopie medische gegevens: Identificatie: Voeg voor het aanvragen een kopie legitimatie (rijbewijs/ID-kaart/paspoort) toe aan dit formulier. Bij het ophalen van de gegevens dient een geldige legitimatie te worden getoond. Bij machtiging dient de patiënt en de gemachtigde het aanvraagformulier te tekenen. Hierbij geeft de patiënt toestemming dat betreffende gemachtigde zijn of haar gegevens in ontvangst kan nemen. In dat geval moet bij het afhalen behalve een ingevuld formulier ook een kopie van het legitimatiebewijs van de patiënt worden overgelegd.,Wat is de procedure bij een machtiging voor het aanvragen van een kopie van medische gegevens?,"Bij een machtiging moeten zowel de patiënt als de gemachtigde het aanvraagformulier tekenen, waarbij de patiënt toestemming geeft aan de gemachtigde om de gegevens in ontvangst te nemen."
93,93,52.0,Aanvraagformulier kopie medische gegevens,Identificatie,Voeg voor het aanvragen een kopie legitimatie (rijbewijs/ID-kaart/paspoort) toe aan dit formulier. Bij het ophalen van de gegevens dient een geldige legitimatie te worden getoond. Bij machtiging dient de patiënt en de gemachtigde het aanvraagformulier te tekenen. Hierbij geeft de patiënt toestemming dat betreffende gemachtigde zijn of haar gegevens in ontvangst kan nemen. In dat geval moet bij het afhalen behalve een ingevuld formulier ook een kopie van het legitimatiebewijs van de patiënt worden overgelegd.,52.0: Aanvraagformulier kopie medische gegevens: Identificatie: Voeg voor het aanvragen een kopie legitimatie (rijbewijs/ID-kaart/paspoort) toe aan dit formulier. Bij het ophalen van de gegevens dient een geldige legitimatie te worden getoond. Bij machtiging dient de patiënt en de gemachtigde het aanvraagformulier te tekenen. Hierbij geeft de patiënt toestemming dat betreffende gemachtigde zijn of haar gegevens in ontvangst kan nemen. In dat geval moet bij het afhalen behalve een ingevuld formulier ook een kopie van het legitimatiebewijs van de patiënt worden overgelegd.,Wat is de vereiste documentatie bij het afhalen van de gegevens bij een gemachtigde?,Bij het afhalen van de gegevens bij een gemachtigde moet naast een ingevuld aanvraagformulier ook een kopie van het legitimatiebewijs van de patiënt worden overgelegd.
94,94,52.0,Aanvraagformulier kopie medische gegevens,Identificatie,Voeg voor het aanvragen een kopie legitimatie (rijbewijs/ID-kaart/paspoort) toe aan dit formulier. Bij het ophalen van de gegevens dient een geldige legitimatie te worden getoond. Bij machtiging dient de patiënt en de gemachtigde het aanvraagformulier te tekenen. Hierbij geeft de patiënt toestemming dat betreffende gemachtigde zijn of haar gegevens in ontvangst kan nemen. In dat geval moet bij het afhalen behalve een ingevuld formulier ook een kopie van het legitimatiebewijs van de patiënt worden overgelegd.,52.0: Aanvraagformulier kopie medische gegevens: Identificatie: Voeg voor het aanvragen een kopie legitimatie (rijbewijs/ID-kaart/paspoort) toe aan dit formulier. Bij het ophalen van de gegevens dient een geldige legitimatie te worden getoond. Bij machtiging dient de patiënt en de gemachtigde het aanvraagformulier te tekenen. Hierbij geeft de patiënt toestemming dat betreffende gemachtigde zijn of haar gegevens in ontvangst kan nemen. In dat geval moet bij het afhalen behalve een ingevuld formulier ook een kopie van het legitimatiebewijs van de patiënt worden overgelegd.,Is het belangrijk om specifieke termen en benamingen te gebruiken bij het genereren van vragen?,"Ja, het is belangrijk om specifieke termen en benamingen uit het document te gebruiken om nauwkeurigheid en duidelijkheid te waarborgen."
95,95,52.0,Aanvraagformulier kopie medische gegevens,Identificatie,Voeg voor het aanvragen een kopie legitimatie (rijbewijs/ID-kaart/paspoort) toe aan dit formulier. Bij het ophalen van de gegevens dient een geldige legitimatie te worden getoond. Bij machtiging dient de patiënt en de gemachtigde het aanvraagformulier te tekenen. Hierbij geeft de patiënt toestemming dat betreffende gemachtigde zijn of haar gegevens in ontvangst kan nemen. In dat geval moet bij het afhalen behalve een ingevuld formulier ook een kopie van het legitimatiebewijs van de patiënt worden overgelegd.,52.0: Aanvraagformulier kopie medische gegevens: Identificatie: Voeg voor het aanvragen een kopie legitimatie (rijbewijs/ID-kaart/paspoort) toe aan dit formulier. Bij het ophalen van de gegevens dient een geldige legitimatie te worden getoond. Bij machtiging dient de patiënt en de gemachtigde het aanvraagformulier te tekenen. Hierbij geeft de patiënt toestemming dat betreffende gemachtigde zijn of haar gegevens in ontvangst kan nemen. In dat geval moet bij het afhalen behalve een ingevuld formulier ook een kopie van het legitimatiebewijs van de patiënt worden overgelegd.,Welke documenten moeten worden toegevoegd bij het aanvragen van een kopie van medische gegevens?,"Voor het aanvragen van een kopie van medische gegevens moet een kopie van een legitimatiebewijs (rijbewijs, ID-kaart, paspoort) worden toegevoegd aan het aanvraagformulier."
96,96,52.0,Aanvraagformulier kopie medische gegevens,Identificatie,Voeg voor het aanvragen een kopie legitimatie (rijbewijs/ID-kaart/paspoort) toe aan dit formulier. Bij het ophalen van de gegevens dient een geldige legitimatie te worden getoond. Bij machtiging dient de patiënt en de gemachtigde het aanvraagformulier te tekenen. Hierbij geeft de patiënt toestemming dat betreffende gemachtigde zijn of haar gegevens in ontvangst kan nemen. In dat geval moet bij het afhalen behalve een ingevuld formulier ook een kopie van het legitimatiebewijs van de patiënt worden overgelegd.,52.0: Aanvraagformulier kopie medische gegevens: Identificatie: Voeg voor het aanvragen een kopie legitimatie (rijbewijs/ID-kaart/paspoort) toe aan dit formulier. Bij het ophalen van de gegevens dient een geldige legitimatie te worden getoond. Bij machtiging dient de patiënt en de gemachtigde het aanvraagformulier te tekenen. Hierbij geeft de patiënt toestemming dat betreffende gemachtigde zijn of haar gegevens in ontvangst kan nemen. In dat geval moet bij het afhalen behalve een ingevuld formulier ook een kopie van het legitimatiebewijs van de patiënt worden overgelegd.,Welk document moet worden overgelegd bij het afhalen van de medische gegevens?,Bij het afhalen van de medische gegevens moet een geldig legitimatiebewijs worden getoond.
97,97,52.0,Aanvraagformulier kopie medische gegevens,Identificatie,Voeg voor het aanvragen een kopie legitimatie (rijbewijs/ID-kaart/paspoort) toe aan dit formulier. Bij het ophalen van de gegevens dient een geldige legitimatie te worden getoond. Bij machtiging dient de patiënt en de gemachtigde het aanvraagformulier te tekenen. Hierbij geeft de patiënt toestemming dat betreffende gemachtigde zijn of haar gegevens in ontvangst kan nemen. In dat geval moet bij het afhalen behalve een ingevuld formulier ook een kopie van het legitimatiebewijs van de patiënt worden overgelegd.,52.0: Aanvraagformulier kopie medische gegevens: Identificatie: Voeg voor het aanvragen een kopie legitimatie (rijbewijs/ID-kaart/paspoort) toe aan dit formulier. Bij het ophalen van de gegevens dient een geldige legitimatie te worden getoond. Bij machtiging dient de patiënt en de gemachtigde het aanvraagformulier te tekenen. Hierbij geeft de patiënt toestemming dat betreffende gemachtigde zijn of haar gegevens in ontvangst kan nemen. In dat geval moet bij het afhalen behalve een ingevuld formulier ook een kopie van het legitimatiebewijs van de patiënt worden overgelegd.,Wat is vereist bij machtiging voor het afhalen van de medische gegevens?,Bij machtiging moeten zowel de patiënt als de gemachtigde het aanvraagformulier tekenen.
98,98,52.0,Aanvraagformulier kopie medische gegevens,Identificatie,Voeg voor het aanvragen een kopie legitimatie (rijbewijs/ID-kaart/paspoort) toe aan dit formulier. Bij het ophalen van de gegevens dient een geldige legitimatie te worden getoond. Bij machtiging dient de patiënt en de gemachtigde het aanvraagformulier te tekenen. Hierbij geeft de patiënt toestemming dat betreffende gemachtigde zijn of haar gegevens in ontvangst kan nemen. In dat geval moet bij het afhalen behalve een ingevuld formulier ook een kopie van het legitimatiebewijs van de patiënt worden overgelegd.,52.0: Aanvraagformulier kopie medische gegevens: Identificatie: Voeg voor het aanvragen een kopie legitimatie (rijbewijs/ID-kaart/paspoort) toe aan dit formulier. Bij het ophalen van de gegevens dient een geldige legitimatie te worden getoond. Bij machtiging dient de patiënt en de gemachtigde het aanvraagformulier te tekenen. Hierbij geeft de patiënt toestemming dat betreffende gemachtigde zijn of haar gegevens in ontvangst kan nemen. In dat geval moet bij het afhalen behalve een ingevuld formulier ook een kopie van het legitimatiebewijs van de patiënt worden overgelegd.,Wat moet worden overgelegd bij het afhalen van de medische gegevens in geval van machtiging?,Bij het afhalen van de medische gegevens in geval van machtiging moet naast een ingevuld formulier ook een kopie van het legitimatiebewijs van de patiënt worden overgelegd.
99,99,52.0,Aanvraagformulier kopie medische gegevens,Identificatie,Voeg voor het aanvragen een kopie legitimatie (rijbewijs/ID-kaart/paspoort) toe aan dit formulier. Bij het ophalen van de gegevens dient een geldige legitimatie te worden getoond. Bij machtiging dient de patiënt en de gemachtigde het aanvraagformulier te tekenen. Hierbij geeft de patiënt toestemming dat betreffende gemachtigde zijn of haar gegevens in ontvangst kan nemen. In dat geval moet bij het afhalen behalve een ingevuld formulier ook een kopie van het legitimatiebewijs van de patiënt worden overgelegd.,52.0: Aanvraagformulier kopie medische gegevens: Identificatie: Voeg voor het aanvragen een kopie legitimatie (rijbewijs/ID-kaart/paspoort) toe aan dit formulier. Bij het ophalen van de gegevens dient een geldige legitimatie te worden getoond. Bij machtiging dient de patiënt en de gemachtigde het aanvraagformulier te tekenen. Hierbij geeft de patiënt toestemming dat betreffende gemachtigde zijn of haar gegevens in ontvangst kan nemen. In dat geval moet bij het afhalen behalve een ingevuld formulier ook een kopie van het legitimatiebewijs van de patiënt worden overgelegd.,Waar moet bij het tekenen van het aanvraagformulier toestemming voor worden gegeven?,Bij het tekenen van het aanvraagformulier moet toestemming worden gegeven dat de gemachtigde de gegevens in ontvangst kan nemen.
