,Unnamed: 0,topic_id,filename,header,section_text,Document,Question,Answer
120,120,22,Azathioprine bij IBD,Algemeen,De oorzaak van de ziekte van Crohn en colitis ulcerosa is niet bekend. Elke behandeling met medicijnen is gericht op het onderdrukken van ontstekingsreacties. Dit leidt tot vermindering van klachten en verkleint de kans op complicaties die zich bij deze ziekte voor kunnen doen. Medicijnen kunnen de darmontsteking onderdrukken maar de huidige medicijnen kunnen de ziekte niet definitief genezen. Na het afbouwen van of stoppen met de medicijnen kunnen de klachten weer terugkomen.,22: Azathioprine bij IBD: Algemeen: De oorzaak van de ziekte van Crohn en colitis ulcerosa is niet bekend. Elke behandeling met medicijnen is gericht op het onderdrukken van ontstekingsreacties. Dit leidt tot vermindering van klachten en verkleint de kans op complicaties die zich bij deze ziekte voor kunnen doen. Medicijnen kunnen de darmontsteking onderdrukken maar de huidige medicijnen kunnen de ziekte niet definitief genezen. Na het afbouwen van of stoppen met de medicijnen kunnen de klachten weer terugkomen.,Wat zijn de meest voorkomende medicijnen die worden gebruikt om de ziekte van Crohn en colitis ulcerosa te behandelen?,"De meest voorkomende medicijnen die worden gebruikt om de ziekte van Crohn en colitis ulcerosa te behandelen, zijn medicijnen die ontstekingsreacties onderdrukken."
121,121,22,Azathioprine bij IBD,Algemeen,De oorzaak van de ziekte van Crohn en colitis ulcerosa is niet bekend. Elke behandeling met medicijnen is gericht op het onderdrukken van ontstekingsreacties. Dit leidt tot vermindering van klachten en verkleint de kans op complicaties die zich bij deze ziekte voor kunnen doen. Medicijnen kunnen de darmontsteking onderdrukken maar de huidige medicijnen kunnen de ziekte niet definitief genezen. Na het afbouwen van of stoppen met de medicijnen kunnen de klachten weer terugkomen.,22: Azathioprine bij IBD: Algemeen: De oorzaak van de ziekte van Crohn en colitis ulcerosa is niet bekend. Elke behandeling met medicijnen is gericht op het onderdrukken van ontstekingsreacties. Dit leidt tot vermindering van klachten en verkleint de kans op complicaties die zich bij deze ziekte voor kunnen doen. Medicijnen kunnen de darmontsteking onderdrukken maar de huidige medicijnen kunnen de ziekte niet definitief genezen. Na het afbouwen van of stoppen met de medicijnen kunnen de klachten weer terugkomen.,Hoe kan het gebruik van medicijnen helpen bij het verminderen van klachten en complicaties bij de ziekte van Crohn en colitis ulcerosa?,"Medicijnen kunnen helpen bij het onderdrukken van de darmontsteking, het verminderen van klachten en het verkleinen van de kans op complicaties bij de ziekte van Crohn en colitis ulcerosa."
122,122,22,Azathioprine bij IBD,Algemeen,De oorzaak van de ziekte van Crohn en colitis ulcerosa is niet bekend. Elke behandeling met medicijnen is gericht op het onderdrukken van ontstekingsreacties. Dit leidt tot vermindering van klachten en verkleint de kans op complicaties die zich bij deze ziekte voor kunnen doen. Medicijnen kunnen de darmontsteking onderdrukken maar de huidige medicijnen kunnen de ziekte niet definitief genezen. Na het afbouwen van of stoppen met de medicijnen kunnen de klachten weer terugkomen.,22: Azathioprine bij IBD: Algemeen: De oorzaak van de ziekte van Crohn en colitis ulcerosa is niet bekend. Elke behandeling met medicijnen is gericht op het onderdrukken van ontstekingsreacties. Dit leidt tot vermindering van klachten en verkleint de kans op complicaties die zich bij deze ziekte voor kunnen doen. Medicijnen kunnen de darmontsteking onderdrukken maar de huidige medicijnen kunnen de ziekte niet definitief genezen. Na het afbouwen van of stoppen met de medicijnen kunnen de klachten weer terugkomen.,Is het mogelijk om de ziekte van Crohn en colitis ulcerosa definitief te genezen met medicijnen?,"Nee, de huidige medicijnen kunnen de ziekte van Crohn en colitis ulcerosa niet definitief genezen. Na het afbouwen of stoppen met de medicijnen kunnen klachten terugkomen."
123,123,22,Azathioprine bij IBD,Algemeen,De oorzaak van de ziekte van Crohn en colitis ulcerosa is niet bekend. Elke behandeling met medicijnen is gericht op het onderdrukken van ontstekingsreacties. Dit leidt tot vermindering van klachten en verkleint de kans op complicaties die zich bij deze ziekte voor kunnen doen. Medicijnen kunnen de darmontsteking onderdrukken maar de huidige medicijnen kunnen de ziekte niet definitief genezen. Na het afbouwen van of stoppen met de medicijnen kunnen de klachten weer terugkomen.,22: Azathioprine bij IBD: Algemeen: De oorzaak van de ziekte van Crohn en colitis ulcerosa is niet bekend. Elke behandeling met medicijnen is gericht op het onderdrukken van ontstekingsreacties. Dit leidt tot vermindering van klachten en verkleint de kans op complicaties die zich bij deze ziekte voor kunnen doen. Medicijnen kunnen de darmontsteking onderdrukken maar de huidige medicijnen kunnen de ziekte niet definitief genezen. Na het afbouwen van of stoppen met de medicijnen kunnen de klachten weer terugkomen.,Wat betekent het afbouwen van medicijnen bij de behandeling van de ziekte van Crohn en colitis ulcerosa?,"Het afbouwen van medicijnen betekent dat de dosering van medicijnen geleidelijk wordt verlaagd en uiteindelijk gestopt, afhankelijk van de reactie van de patiënt op de behandeling."
124,124,22,Azathioprine bij IBD,Algemeen,De oorzaak van de ziekte van Crohn en colitis ulcerosa is niet bekend. Elke behandeling met medicijnen is gericht op het onderdrukken van ontstekingsreacties. Dit leidt tot vermindering van klachten en verkleint de kans op complicaties die zich bij deze ziekte voor kunnen doen. Medicijnen kunnen de darmontsteking onderdrukken maar de huidige medicijnen kunnen de ziekte niet definitief genezen. Na het afbouwen van of stoppen met de medicijnen kunnen de klachten weer terugkomen.,22: Azathioprine bij IBD: Algemeen: De oorzaak van de ziekte van Crohn en colitis ulcerosa is niet bekend. Elke behandeling met medicijnen is gericht op het onderdrukken van ontstekingsreacties. Dit leidt tot vermindering van klachten en verkleint de kans op complicaties die zich bij deze ziekte voor kunnen doen. Medicijnen kunnen de darmontsteking onderdrukken maar de huidige medicijnen kunnen de ziekte niet definitief genezen. Na het afbouwen van of stoppen met de medicijnen kunnen de klachten weer terugkomen.,Wat zijn de belangrijkste doelen van behandeling met medicijnen bij de ziekte van Crohn en colitis ulcerosa?,"De belangrijkste doelen van behandeling met medicijnen bij de ziekte van Crohn en colitis ulcerosa zijn het onderdrukken van ontstekingsreacties, het verminderen van klachten en het voorkomen van complicaties."
125,125,22,Azathioprine bij IBD,Algemeen,De oorzaak van de ziekte van Crohn en colitis ulcerosa is niet bekend. Elke behandeling met medicijnen is gericht op het onderdrukken van ontstekingsreacties. Dit leidt tot vermindering van klachten en verkleint de kans op complicaties die zich bij deze ziekte voor kunnen doen. Medicijnen kunnen de darmontsteking onderdrukken maar de huidige medicijnen kunnen de ziekte niet definitief genezen. Na het afbouwen van of stoppen met de medicijnen kunnen de klachten weer terugkomen.,22: Azathioprine bij IBD: Algemeen: De oorzaak van de ziekte van Crohn en colitis ulcerosa is niet bekend. Elke behandeling met medicijnen is gericht op het onderdrukken van ontstekingsreacties. Dit leidt tot vermindering van klachten en verkleint de kans op complicaties die zich bij deze ziekte voor kunnen doen. Medicijnen kunnen de darmontsteking onderdrukken maar de huidige medicijnen kunnen de ziekte niet definitief genezen. Na het afbouwen van of stoppen met de medicijnen kunnen de klachten weer terugkomen.,Wat is de oorzaak van de ziekte van Crohn en colitis ulcerosa?,De oorzaak van de ziekte van Crohn en colitis ulcerosa is niet bekend.
126,126,22,Azathioprine bij IBD,Algemeen,De oorzaak van de ziekte van Crohn en colitis ulcerosa is niet bekend. Elke behandeling met medicijnen is gericht op het onderdrukken van ontstekingsreacties. Dit leidt tot vermindering van klachten en verkleint de kans op complicaties die zich bij deze ziekte voor kunnen doen. Medicijnen kunnen de darmontsteking onderdrukken maar de huidige medicijnen kunnen de ziekte niet definitief genezen. Na het afbouwen van of stoppen met de medicijnen kunnen de klachten weer terugkomen.,22: Azathioprine bij IBD: Algemeen: De oorzaak van de ziekte van Crohn en colitis ulcerosa is niet bekend. Elke behandeling met medicijnen is gericht op het onderdrukken van ontstekingsreacties. Dit leidt tot vermindering van klachten en verkleint de kans op complicaties die zich bij deze ziekte voor kunnen doen. Medicijnen kunnen de darmontsteking onderdrukken maar de huidige medicijnen kunnen de ziekte niet definitief genezen. Na het afbouwen van of stoppen met de medicijnen kunnen de klachten weer terugkomen.,Waar is de behandeling met medicijnen op gericht bij IBD?,De behandeling met medicijnen bij IBD is gericht op het onderdrukken van ontstekingsreacties.
127,127,22,Azathioprine bij IBD,Algemeen,De oorzaak van de ziekte van Crohn en colitis ulcerosa is niet bekend. Elke behandeling met medicijnen is gericht op het onderdrukken van ontstekingsreacties. Dit leidt tot vermindering van klachten en verkleint de kans op complicaties die zich bij deze ziekte voor kunnen doen. Medicijnen kunnen de darmontsteking onderdrukken maar de huidige medicijnen kunnen de ziekte niet definitief genezen. Na het afbouwen van of stoppen met de medicijnen kunnen de klachten weer terugkomen.,22: Azathioprine bij IBD: Algemeen: De oorzaak van de ziekte van Crohn en colitis ulcerosa is niet bekend. Elke behandeling met medicijnen is gericht op het onderdrukken van ontstekingsreacties. Dit leidt tot vermindering van klachten en verkleint de kans op complicaties die zich bij deze ziekte voor kunnen doen. Medicijnen kunnen de darmontsteking onderdrukken maar de huidige medicijnen kunnen de ziekte niet definitief genezen. Na het afbouwen van of stoppen met de medicijnen kunnen de klachten weer terugkomen.,Wat is het doel van het onderdrukken van ontstekingsreacties bij IBD?,Het onderdrukken van ontstekingsreacties bij IBD leidt tot vermindering van klachten en verkleint de kans op complicaties.
128,128,22,Azathioprine bij IBD,Algemeen,De oorzaak van de ziekte van Crohn en colitis ulcerosa is niet bekend. Elke behandeling met medicijnen is gericht op het onderdrukken van ontstekingsreacties. Dit leidt tot vermindering van klachten en verkleint de kans op complicaties die zich bij deze ziekte voor kunnen doen. Medicijnen kunnen de darmontsteking onderdrukken maar de huidige medicijnen kunnen de ziekte niet definitief genezen. Na het afbouwen van of stoppen met de medicijnen kunnen de klachten weer terugkomen.,22: Azathioprine bij IBD: Algemeen: De oorzaak van de ziekte van Crohn en colitis ulcerosa is niet bekend. Elke behandeling met medicijnen is gericht op het onderdrukken van ontstekingsreacties. Dit leidt tot vermindering van klachten en verkleint de kans op complicaties die zich bij deze ziekte voor kunnen doen. Medicijnen kunnen de darmontsteking onderdrukken maar de huidige medicijnen kunnen de ziekte niet definitief genezen. Na het afbouwen van of stoppen met de medicijnen kunnen de klachten weer terugkomen.,Kunnen medicijnen de ziekte van Crohn en colitis ulcerosa definitief genezen?,"Nee, de huidige medicijnen kunnen de ziekte van Crohn en colitis ulcerosa niet definitief genezen."
129,129,22,Azathioprine bij IBD,Algemeen,De oorzaak van de ziekte van Crohn en colitis ulcerosa is niet bekend. Elke behandeling met medicijnen is gericht op het onderdrukken van ontstekingsreacties. Dit leidt tot vermindering van klachten en verkleint de kans op complicaties die zich bij deze ziekte voor kunnen doen. Medicijnen kunnen de darmontsteking onderdrukken maar de huidige medicijnen kunnen de ziekte niet definitief genezen. Na het afbouwen van of stoppen met de medicijnen kunnen de klachten weer terugkomen.,22: Azathioprine bij IBD: Algemeen: De oorzaak van de ziekte van Crohn en colitis ulcerosa is niet bekend. Elke behandeling met medicijnen is gericht op het onderdrukken van ontstekingsreacties. Dit leidt tot vermindering van klachten en verkleint de kans op complicaties die zich bij deze ziekte voor kunnen doen. Medicijnen kunnen de darmontsteking onderdrukken maar de huidige medicijnen kunnen de ziekte niet definitief genezen. Na het afbouwen van of stoppen met de medicijnen kunnen de klachten weer terugkomen.,Wat kan er gebeuren na het afbouwen of stoppen met medicijnen bij IBD?,Na het afbouwen of stoppen met medicijnen bij IBD kunnen de klachten weer terugkomen.
130,130,22,Infliximab (Remsima®) bij IBD,Algemeen,De oorzaak van de ziekte van Crohn en colitis ulcerosa is niet bekend. Elke behandeling met medicijnen is gericht op het onderdrukken van ontstekingsreacties. Dit leidt tot vermindering van klachten en verkleint de kans op complicaties die zich bij deze ziekte voor kunnen doen. Medicijnen kunnen de darmontsteking onderdrukken maar deze kunnen de ziekte niet definitief genezen. Na het afbouwen van of stoppen met medicijnen kunnen de klachten weer terugkomen.,22: Infliximab (Remsima®) bij IBD: Algemeen: De oorzaak van de ziekte van Crohn en colitis ulcerosa is niet bekend. Elke behandeling met medicijnen is gericht op het onderdrukken van ontstekingsreacties. Dit leidt tot vermindering van klachten en verkleint de kans op complicaties die zich bij deze ziekte voor kunnen doen. Medicijnen kunnen de darmontsteking onderdrukken maar deze kunnen de ziekte niet definitief genezen. Na het afbouwen van of stoppen met medicijnen kunnen de klachten weer terugkomen.,Wat is het doel van een behandeling met medicijnen bij IBD?,Het doel van een behandeling met medicijnen bij IBD is het onderdrukken van ontstekingsreacties om klachten te verminderen en de kans op complicaties te verkleinen.
131,131,22,Infliximab (Remsima®) bij IBD,Algemeen,De oorzaak van de ziekte van Crohn en colitis ulcerosa is niet bekend. Elke behandeling met medicijnen is gericht op het onderdrukken van ontstekingsreacties. Dit leidt tot vermindering van klachten en verkleint de kans op complicaties die zich bij deze ziekte voor kunnen doen. Medicijnen kunnen de darmontsteking onderdrukken maar deze kunnen de ziekte niet definitief genezen. Na het afbouwen van of stoppen met medicijnen kunnen de klachten weer terugkomen.,22: Infliximab (Remsima®) bij IBD: Algemeen: De oorzaak van de ziekte van Crohn en colitis ulcerosa is niet bekend. Elke behandeling met medicijnen is gericht op het onderdrukken van ontstekingsreacties. Dit leidt tot vermindering van klachten en verkleint de kans op complicaties die zich bij deze ziekte voor kunnen doen. Medicijnen kunnen de darmontsteking onderdrukken maar deze kunnen de ziekte niet definitief genezen. Na het afbouwen van of stoppen met medicijnen kunnen de klachten weer terugkomen.,Wat is de oorzaak van de ziekte van Crohn en colitis ulcerosa?,De oorzaak van de ziekte van Crohn en colitis ulcerosa is niet bekend.
132,132,22,Infliximab (Remsima®) bij IBD,Algemeen,De oorzaak van de ziekte van Crohn en colitis ulcerosa is niet bekend. Elke behandeling met medicijnen is gericht op het onderdrukken van ontstekingsreacties. Dit leidt tot vermindering van klachten en verkleint de kans op complicaties die zich bij deze ziekte voor kunnen doen. Medicijnen kunnen de darmontsteking onderdrukken maar deze kunnen de ziekte niet definitief genezen. Na het afbouwen van of stoppen met medicijnen kunnen de klachten weer terugkomen.,22: Infliximab (Remsima®) bij IBD: Algemeen: De oorzaak van de ziekte van Crohn en colitis ulcerosa is niet bekend. Elke behandeling met medicijnen is gericht op het onderdrukken van ontstekingsreacties. Dit leidt tot vermindering van klachten en verkleint de kans op complicaties die zich bij deze ziekte voor kunnen doen. Medicijnen kunnen de darmontsteking onderdrukken maar deze kunnen de ziekte niet definitief genezen. Na het afbouwen van of stoppen met medicijnen kunnen de klachten weer terugkomen.,Kunnen medicijnen de ziekte van Crohn en colitis ulcerosa definitief genezen?,Medicijnen kunnen de ziekte van Crohn en colitis ulcerosa niet definitief genezen.
133,133,22,Infliximab (Remsima®) bij IBD,Algemeen,De oorzaak van de ziekte van Crohn en colitis ulcerosa is niet bekend. Elke behandeling met medicijnen is gericht op het onderdrukken van ontstekingsreacties. Dit leidt tot vermindering van klachten en verkleint de kans op complicaties die zich bij deze ziekte voor kunnen doen. Medicijnen kunnen de darmontsteking onderdrukken maar deze kunnen de ziekte niet definitief genezen. Na het afbouwen van of stoppen met medicijnen kunnen de klachten weer terugkomen.,22: Infliximab (Remsima®) bij IBD: Algemeen: De oorzaak van de ziekte van Crohn en colitis ulcerosa is niet bekend. Elke behandeling met medicijnen is gericht op het onderdrukken van ontstekingsreacties. Dit leidt tot vermindering van klachten en verkleint de kans op complicaties die zich bij deze ziekte voor kunnen doen. Medicijnen kunnen de darmontsteking onderdrukken maar deze kunnen de ziekte niet definitief genezen. Na het afbouwen van of stoppen met medicijnen kunnen de klachten weer terugkomen.,Wat gebeurt er na het afbouwen van of stoppen met medicijnen?,Na het afbouwen van of stoppen met medicijnen kunnen de klachten weer terugkomen.
134,134,22,Infliximab (Remsima®) bij IBD,Algemeen,De oorzaak van de ziekte van Crohn en colitis ulcerosa is niet bekend. Elke behandeling met medicijnen is gericht op het onderdrukken van ontstekingsreacties. Dit leidt tot vermindering van klachten en verkleint de kans op complicaties die zich bij deze ziekte voor kunnen doen. Medicijnen kunnen de darmontsteking onderdrukken maar deze kunnen de ziekte niet definitief genezen. Na het afbouwen van of stoppen met medicijnen kunnen de klachten weer terugkomen.,22: Infliximab (Remsima®) bij IBD: Algemeen: De oorzaak van de ziekte van Crohn en colitis ulcerosa is niet bekend. Elke behandeling met medicijnen is gericht op het onderdrukken van ontstekingsreacties. Dit leidt tot vermindering van klachten en verkleint de kans op complicaties die zich bij deze ziekte voor kunnen doen. Medicijnen kunnen de darmontsteking onderdrukken maar deze kunnen de ziekte niet definitief genezen. Na het afbouwen van of stoppen met medicijnen kunnen de klachten weer terugkomen.,Kunnen medicijnen de darmontsteking onderdrukken?,"Ja, medicijnen kunnen de darmontsteking onderdrukken."
135,135,22,Infliximab (Remsima®) bij IBD,Algemeen,De oorzaak van de ziekte van Crohn en colitis ulcerosa is niet bekend. Elke behandeling met medicijnen is gericht op het onderdrukken van ontstekingsreacties. Dit leidt tot vermindering van klachten en verkleint de kans op complicaties die zich bij deze ziekte voor kunnen doen. Medicijnen kunnen de darmontsteking onderdrukken maar deze kunnen de ziekte niet definitief genezen. Na het afbouwen van of stoppen met medicijnen kunnen de klachten weer terugkomen.,22: Infliximab (Remsima®) bij IBD: Algemeen: De oorzaak van de ziekte van Crohn en colitis ulcerosa is niet bekend. Elke behandeling met medicijnen is gericht op het onderdrukken van ontstekingsreacties. Dit leidt tot vermindering van klachten en verkleint de kans op complicaties die zich bij deze ziekte voor kunnen doen. Medicijnen kunnen de darmontsteking onderdrukken maar deze kunnen de ziekte niet definitief genezen. Na het afbouwen van of stoppen met medicijnen kunnen de klachten weer terugkomen.,Wat is de oorzaak van de ziekte van Crohn en colitis ulcerosa?,De oorzaak van de ziekte van Crohn en colitis ulcerosa is niet bekend.
136,136,22,Infliximab (Remsima®) bij IBD,Algemeen,De oorzaak van de ziekte van Crohn en colitis ulcerosa is niet bekend. Elke behandeling met medicijnen is gericht op het onderdrukken van ontstekingsreacties. Dit leidt tot vermindering van klachten en verkleint de kans op complicaties die zich bij deze ziekte voor kunnen doen. Medicijnen kunnen de darmontsteking onderdrukken maar deze kunnen de ziekte niet definitief genezen. Na het afbouwen van of stoppen met medicijnen kunnen de klachten weer terugkomen.,22: Infliximab (Remsima®) bij IBD: Algemeen: De oorzaak van de ziekte van Crohn en colitis ulcerosa is niet bekend. Elke behandeling met medicijnen is gericht op het onderdrukken van ontstekingsreacties. Dit leidt tot vermindering van klachten en verkleint de kans op complicaties die zich bij deze ziekte voor kunnen doen. Medicijnen kunnen de darmontsteking onderdrukken maar deze kunnen de ziekte niet definitief genezen. Na het afbouwen van of stoppen met medicijnen kunnen de klachten weer terugkomen.,Waar richt elke behandeling met medicijnen zich op?,Elke behandeling met medicijnen is gericht op het onderdrukken van ontstekingsreacties.
137,137,22,Infliximab (Remsima®) bij IBD,Algemeen,De oorzaak van de ziekte van Crohn en colitis ulcerosa is niet bekend. Elke behandeling met medicijnen is gericht op het onderdrukken van ontstekingsreacties. Dit leidt tot vermindering van klachten en verkleint de kans op complicaties die zich bij deze ziekte voor kunnen doen. Medicijnen kunnen de darmontsteking onderdrukken maar deze kunnen de ziekte niet definitief genezen. Na het afbouwen van of stoppen met medicijnen kunnen de klachten weer terugkomen.,22: Infliximab (Remsima®) bij IBD: Algemeen: De oorzaak van de ziekte van Crohn en colitis ulcerosa is niet bekend. Elke behandeling met medicijnen is gericht op het onderdrukken van ontstekingsreacties. Dit leidt tot vermindering van klachten en verkleint de kans op complicaties die zich bij deze ziekte voor kunnen doen. Medicijnen kunnen de darmontsteking onderdrukken maar deze kunnen de ziekte niet definitief genezen. Na het afbouwen van of stoppen met medicijnen kunnen de klachten weer terugkomen.,Wat is het resultaat van het onderdrukken van ontstekingsreacties?,Dit leidt tot vermindering van klachten en verkleint de kans op complicaties die zich bij deze ziekte voor kunnen doen.
138,138,22,Infliximab (Remsima®) bij IBD,Algemeen,De oorzaak van de ziekte van Crohn en colitis ulcerosa is niet bekend. Elke behandeling met medicijnen is gericht op het onderdrukken van ontstekingsreacties. Dit leidt tot vermindering van klachten en verkleint de kans op complicaties die zich bij deze ziekte voor kunnen doen. Medicijnen kunnen de darmontsteking onderdrukken maar deze kunnen de ziekte niet definitief genezen. Na het afbouwen van of stoppen met medicijnen kunnen de klachten weer terugkomen.,22: Infliximab (Remsima®) bij IBD: Algemeen: De oorzaak van de ziekte van Crohn en colitis ulcerosa is niet bekend. Elke behandeling met medicijnen is gericht op het onderdrukken van ontstekingsreacties. Dit leidt tot vermindering van klachten en verkleint de kans op complicaties die zich bij deze ziekte voor kunnen doen. Medicijnen kunnen de darmontsteking onderdrukken maar deze kunnen de ziekte niet definitief genezen. Na het afbouwen van of stoppen met medicijnen kunnen de klachten weer terugkomen.,Kunnen medicijnen de ziekte van Crohn en colitis ulcerosa definitief genezen?,"Nee, medicijnen kunnen de darmontsteking onderdrukken maar deze kunnen de ziekte niet definitief genezen."
139,139,22,Infliximab (Remsima®) bij IBD,Algemeen,De oorzaak van de ziekte van Crohn en colitis ulcerosa is niet bekend. Elke behandeling met medicijnen is gericht op het onderdrukken van ontstekingsreacties. Dit leidt tot vermindering van klachten en verkleint de kans op complicaties die zich bij deze ziekte voor kunnen doen. Medicijnen kunnen de darmontsteking onderdrukken maar deze kunnen de ziekte niet definitief genezen. Na het afbouwen van of stoppen met medicijnen kunnen de klachten weer terugkomen.,22: Infliximab (Remsima®) bij IBD: Algemeen: De oorzaak van de ziekte van Crohn en colitis ulcerosa is niet bekend. Elke behandeling met medicijnen is gericht op het onderdrukken van ontstekingsreacties. Dit leidt tot vermindering van klachten en verkleint de kans op complicaties die zich bij deze ziekte voor kunnen doen. Medicijnen kunnen de darmontsteking onderdrukken maar deze kunnen de ziekte niet definitief genezen. Na het afbouwen van of stoppen met medicijnen kunnen de klachten weer terugkomen.,Wat kan er gebeuren na het afbouwen of stoppen van medicijnen?,Na het afbouwen van of stoppen met medicijnen kunnen de klachten weer terugkomen.
140,140,24,Revalidatie en chronische pijn,Revalidatie en chronische pijn,Langdurige pijnklachten kunnen uw dagelijks leven flink belemmeren. Het pijnrevalidatieprogramma van ZGT kan dan uitkomst bieden. In deze folder leest u meer over dit programma.,24: Revalidatie en chronische pijn: Revalidatie en chronische pijn: Langdurige pijnklachten kunnen uw dagelijks leven flink belemmeren. Het pijnrevalidatieprogramma van ZGT kan dan uitkomst bieden. In deze folder leest u meer over dit programma.,Wat is het pijnrevalidatieprogramma van ZGT?,Het pijnrevalidatieprogramma van ZGT is een programma dat kan helpen bij langdurige pijnklachten en uw dagelijks leven te belemmeren.
141,141,24,Revalidatie en chronische pijn,Revalidatie en chronische pijn,Langdurige pijnklachten kunnen uw dagelijks leven flink belemmeren. Het pijnrevalidatieprogramma van ZGT kan dan uitkomst bieden. In deze folder leest u meer over dit programma.,24: Revalidatie en chronische pijn: Revalidatie en chronische pijn: Langdurige pijnklachten kunnen uw dagelijks leven flink belemmeren. Het pijnrevalidatieprogramma van ZGT kan dan uitkomst bieden. In deze folder leest u meer over dit programma.,Voor welke klachten kan het pijnrevalidatieprogramma van ZGT uitkomst bieden?,Het pijnrevalidatieprogramma van ZGT kan uitkomst bieden bij langdurige pijnklachten die uw dagelijks leven belemmeren.
142,142,24,Revalidatie en chronische pijn,Revalidatie en chronische pijn,Langdurige pijnklachten kunnen uw dagelijks leven flink belemmeren. Het pijnrevalidatieprogramma van ZGT kan dan uitkomst bieden. In deze folder leest u meer over dit programma.,24: Revalidatie en chronische pijn: Revalidatie en chronische pijn: Langdurige pijnklachten kunnen uw dagelijks leven flink belemmeren. Het pijnrevalidatieprogramma van ZGT kan dan uitkomst bieden. In deze folder leest u meer over dit programma.,Wat is het doel van het pijnrevalidatieprogramma van ZGT?,Het doel van het pijnrevalidatieprogramma van ZGT is om u te helpen omgaan met uw pijnklachten en uw dagelijks leven te verbeteren.
143,143,24,Revalidatie en chronische pijn,Revalidatie en chronische pijn,Langdurige pijnklachten kunnen uw dagelijks leven flink belemmeren. Het pijnrevalidatieprogramma van ZGT kan dan uitkomst bieden. In deze folder leest u meer over dit programma.,24: Revalidatie en chronische pijn: Revalidatie en chronische pijn: Langdurige pijnklachten kunnen uw dagelijks leven flink belemmeren. Het pijnrevalidatieprogramma van ZGT kan dan uitkomst bieden. In deze folder leest u meer over dit programma.,Wat staat er in de folder over het pijnrevalidatieprogramma?,In de folder over het pijnrevalidatieprogramma staat meer informatie over het programma en wat het voor u kan betekenen.
144,144,24,Revalidatie en chronische pijn,Revalidatie en chronische pijn,Langdurige pijnklachten kunnen uw dagelijks leven flink belemmeren. Het pijnrevalidatieprogramma van ZGT kan dan uitkomst bieden. In deze folder leest u meer over dit programma.,24: Revalidatie en chronische pijn: Revalidatie en chronische pijn: Langdurige pijnklachten kunnen uw dagelijks leven flink belemmeren. Het pijnrevalidatieprogramma van ZGT kan dan uitkomst bieden. In deze folder leest u meer over dit programma.,Wat kan het pijnrevalidatieprogramma van ZGT voor mij betekenen?,Het pijnrevalidatieprogramma van ZGT kan u helpen om beter om te gaan met uw pijnklachten en uw dagelijks leven te verbeteren.
145,145,24,Revalidatie en chronische pijn,Revalidatie en chronische pijn,Langdurige pijnklachten kunnen uw dagelijks leven flink belemmeren. Het pijnrevalidatieprogramma van ZGT kan dan uitkomst bieden. In deze folder leest u meer over dit programma.,24: Revalidatie en chronische pijn: Revalidatie en chronische pijn: Langdurige pijnklachten kunnen uw dagelijks leven flink belemmeren. Het pijnrevalidatieprogramma van ZGT kan dan uitkomst bieden. In deze folder leest u meer over dit programma.,Wat kan een pijnrevalidatieprogramma van ZGT bieden?,Het pijnrevalidatieprogramma van ZGT kan uitkomst bieden bij langdurige pijnklachten die uw dagelijks leven flink belemmeren.
146,146,24,Revalidatie en chronische pijn,Revalidatie en chronische pijn,Langdurige pijnklachten kunnen uw dagelijks leven flink belemmeren. Het pijnrevalidatieprogramma van ZGT kan dan uitkomst bieden. In deze folder leest u meer over dit programma.,24: Revalidatie en chronische pijn: Revalidatie en chronische pijn: Langdurige pijnklachten kunnen uw dagelijks leven flink belemmeren. Het pijnrevalidatieprogramma van ZGT kan dan uitkomst bieden. In deze folder leest u meer over dit programma.,Wat is het doel van het pijnrevalidatieprogramma?,Het doel van het pijnrevalidatieprogramma is om uw dagelijks leven te verbeteren en beter om te kunnen gaan met langdurige pijnklachten.
147,147,24,Revalidatie en chronische pijn,Revalidatie en chronische pijn,Langdurige pijnklachten kunnen uw dagelijks leven flink belemmeren. Het pijnrevalidatieprogramma van ZGT kan dan uitkomst bieden. In deze folder leest u meer over dit programma.,24: Revalidatie en chronische pijn: Revalidatie en chronische pijn: Langdurige pijnklachten kunnen uw dagelijks leven flink belemmeren. Het pijnrevalidatieprogramma van ZGT kan dan uitkomst bieden. In deze folder leest u meer over dit programma.,Wat voor soort pijnklachten kunnen behandeld worden met het pijnrevalidatieprogramma?,"Het pijnrevalidatieprogramma kan helpen bij langdurige pijnklachten, ongeacht de oorzaak of locatie van de pijn."
148,148,24,Revalidatie en chronische pijn,Revalidatie en chronische pijn,Langdurige pijnklachten kunnen uw dagelijks leven flink belemmeren. Het pijnrevalidatieprogramma van ZGT kan dan uitkomst bieden. In deze folder leest u meer over dit programma.,24: Revalidatie en chronische pijn: Revalidatie en chronische pijn: Langdurige pijnklachten kunnen uw dagelijks leven flink belemmeren. Het pijnrevalidatieprogramma van ZGT kan dan uitkomst bieden. In deze folder leest u meer over dit programma.,Waar kunt u meer informatie vinden over het pijnrevalidatieprogramma van ZGT?,In deze folder leest u meer over het pijnrevalidatieprogramma van ZGT.
