filename,page number,page text
"Ventolin, afbouwschema na ziekenhuisopname",page_0,"Title: Ventolin, afbouwschema na ziekenhuisopname
Uw kind is opgenomen vanwege een astma aanval. Tijdens deze opname is uw kind verneveld met medicatie. Het medicijn Ventolin is vaak toegediend. In deze folder staat hoe u dit weer af kunt bouwen naar de normale dosering zonder dat de benauwdheid opnieuw toeneemt.

Title: Wat is Ventolin®
De merknaam is Ventolin®. Salbutamol is de naam van de werkzame stof. Salbutamol is een luchtwegverwijder die de spierkramp van de spieren rondom de luchtpijp opheft waardoor uw kind meer lucht krijgt. Bij een aanval is het nodig om dit medicijn vaak te gebruiken. Nu de aanval afneemt, kan het gebruik afgebouwd worden.

Title: Wat te doen als de benauwdheid toeneemt of uw kind niet opknapt
Tussendoor mag de Salbutamol altijd extra gegeven worden. Bij verslechtering, of als geen verbetering optreedt, dezelfde hoeveelheid salbutamol geven als de afgelopen dag.

Title: Vragen
Indien u nog vragen heeft (zowel voor als na de opname) dan kunt u contact opnemen met uw behandelend kinderarts via de polikliniek kindergeneeskunde.

Title: Polikliniek kindergeneeskunde
Telefoonnummer 088 708 31 20

Title: Astmaverpleegkundige
Op de even maandag is er een astma verpleegkundige aanwezig in ZGT Almelo. Op de oneven dinsdag is er een astma verpleegkundige aanwezig in ZGT Almelo. Email: kinderastmapoli@zgt.nl

Title: Tot slot
Deze folder betreft een algemene voorlichting en is bedoeld als extra informatie naast het gesprek met uw behandelend arts. Bijzondere omstandigheden kunnen tot wijzigingen aanleiding geven. Dit zal altijd door uw behandelend arts aan u kenbaar gemaakt worden.

Title: Afbouwschema
Dag 1 (bij ontslag) 6 – 8 x daags Elke 4 uur 2 tot 4 puffs Dag 2 5 x daags Bijvoorbeeld: 7 uur 11 uur 15 uur 19 uur en 23 uur of ’s nachts 2 puffs Dag 3 4 x daags Bijvoorbeeld: 7 uur 11 uur 15 uur 19 uur 2 puffs Dag 4 3 x daags Bijvoorbeeld: 8 uur 14 uur 20 uur 2 puffs Dag 5 2 x daags Bijvoorbeeld: 8 uur 20 uur 2 puffs Dag 6 1x daags Bijvoorbeeld: 8 uur 2 puffs Of salbutamol stop, afhankelijk van voorschrift kinderarts.

Title: Check het dossier van uw kind op MijnZGT
MijnZGT is het patiëntenportaal van ZGT. U kunt op MijnZGT via uw computer, tablet of mobiel delen van het medisch dossier van uw kind inzien, persoonlijke gegevens checken, of bijvoorbeeld vragenlijsten invullen die wij hebben klaargezet. Zie voor meer informatie de folder ‘MijnZGT machtiging voor ouders’."
Video Interactie Begeleiding (VIB) bij kinderen,page_0,"Title: Video Interactie Begeleiding (VIB) bij kinderen
Uw kind is opgenomen op de kinderafdeling van ZGT. Uw kind krijgt hier medische en pedagogische zorg. Hierbij kan gebruik worden gemaakt van Video Interactie Begeleiding.

Title: Wat is Video Interactie Begeleiding?
Video Interactie Begeleiding (VIB) is een methode om samen met u naar uw kind te kijken. Er wordt een korte video-opname gemaakt van u en uw kind tijdens bijvoorbeeld de verzorging, een spelmoment of het eten. De opnames worden op een later moment met u teruggekeken en met u besproken. Hierdoor krijgt u inzicht op welke manier uw kind contact met u zoekt of met u maakt. Tijdens het terugkijken wordt het beeld regelmatig stilgezet. Zodoende is het mogelijk om de signalen en initiatieven die uw kind toont terug te zien. Deze signalen zijn soms zo klein dat ze zonder het stilstaande beeld van de video niet te zien zijn. U ziet bijvoorbeeld op de beelden terug hoe uw kind reageert op uw stem en aanraking en welke positieve momenten van contact er zijn.

Title: Voor wie is Video Interactie Begeleiding bedoeld?
Video Interactie Begeleiding wordt onder andere toegepast wanneer: 
- U of uw kind verpleegkundige handelingen verricht; 
- Uw kind ernstig en/of langdurig ziek is; 
- Uw kind moeite heeft met eten, spelen of slapen; 
- Uw kind zindelijkheidsproblemen heeft.

Title: Verpleegkundige handelingen
Verpleegkundige handelingen zijn noodzakelijk, maar niet altijd prettig voor een kind. Door te benoemen wat er gaat gebeuren, contact te houden met uw kind en het tempo af te stemmen kunt u hem of haar optimaal ondersteunen tijdens een soms moeilijk moment. Wanneer u als ouder zelfstandig een handeling moet verrichten bij uw kind vervult u twee rollen, de verpleegkundige- en de ouderrol. Video Interactie Begeleiding geeft inzicht in hoe u beide tegelijkertijd kunt uitvoeren.

Title: Langdurig opgenomen
Als uw kind in het ziekenhuis is opgenomen, wordt het ook verzorgd door artsen en verpleegkundigen. Het kan zijn dat uw kind daardoor anders reageert dan u gewend bent, bijvoorbeeld teruggetrokken, angstig of prikkelbaar. Soms lijkt er alleen nog aandacht te zijn voor het ziek zijn. Video Interactie Begeleiding is erop gericht om weer de gezonde kanten van uw kind te zien. Daarnaast kan Video Interactie Begeleiding helpen uw zelfvertrouwen te behouden in de omgang met hem/haar.

Title: Ziekte of beperking
Een (ernstige) aandoening of chronische ziekte brengt voor ouders vaak grote bezorgdheid en onzekerheid over de toekomst met zich mee. Ook wanneer een kind blijvend letsel of een beperking heeft, ziet het dagelijks leven er heel anders uit. Video Interactie Begeleiding kan u helpen bij het ondersteunen van uw kind tijdens de ziekenhuisopname en thuis. U bekijkt de videobeelden en ziet wat u kind nodig heeft, zodat u daar op af kunt stemmen. U bespreekt met de medewerker de positieve momenten van contact tussen u en uw kind."
"Schisis, lipsluiting",page_0,"Title: Lipsluiting bij schisis (3-6 maanden)
Uw kind is geboren met een lip- en/of een gehemeltespleet. Om de lip- en gehemeltespleet te sluiten, zijn verschillende operaties nodig. Bij deze eerste operatie wordt de lip gesloten. In deze folder krijgt u informatie over de praktische zaken rond de operatie.

Title: Preoperatieve screening
De secretaresse van de kaakchirurgie en/of plastische chirurgie maakt met u een afspraak over de opnamedatum en tijd. Voorafgaand aan de operatie brengt u met uw kind een bezoek aan de afdeling preoperatieve screening. Daar krijgt u instructies over het nuchter zijn op de dag van de operatie, de wijze van anesthesie en instructies over eventueel medicatie gebruik. Zie de folder ‘Anesthesie kinderen’. Ook krijgt u de folder ‘Paracetamol kinderen’ mee voor pijnbestrijding. Hierin wordt aangegeven wanneer en welke pijnstillers u moet geven.

Title: Voorbereidingen thuis
- Geef volgens afspraak de laatste voeding; 
- Geef uw kind volgens afspraak de eerste paracetamol zetpil; 
- Wilt u uw kind in bad doen; 
- Wilt u uw kind schone, gemakkelijk zittende kleding aandoen.

Title: Medicatie
Als uw kind medicijnen gebruikt, dient u deze toe zoals met u afgesproken is bij de preoperatieve screening.

Title: Wilt u de volgende zaken meenemen?
- Eigen beker of drinkfles; 
- Schoon T-shirt; 
- Extra luier; 
- Eventueel eigen (dieet)voeding; 
- Knuffel of speelgoed; 
- Eventuele eigen medicijnen. Wij verzoeken u op de dag van de operatie geen broertjes of zusjes mee te nemen. Wij vragen u dringend om contact op te nemen met de polikliniek plastische chirurgie als uw kind: 
- Koorts heeft of ziek is; 
- In contact is geweest met iemand met een besmettelijke kinderziekte; 
- Onlangs gevaccineerd is.

Title: Veiligheid
ZGT ziet veiligheid als basisvereiste voor goede zorg en dienstverlening. Alle patiënten kunnen er op vertrouwen dat zij veilige en goede zorg ontvangen. Van een aantal zaken merkt u niets, maar van andere wel. Zo wordt er gewerkt met een ‘time-out’ procedure. Dit betekent dat er een aantal zaken extra gecontroleerd worden. Verschillende mensen controleren meerdere keren de naam, geboortedatum van uw kind en voor welke operatie uw kind komt.

Title: De operatie
Wij begeleiden u samen met uw kind naar de operatiekamer. Eén van de ouders/verzorgers mag bij het kind blijven tot het onder narcose is. De plastisch chirurg voert de operatie uit, deze duurt ongeveer 90 minuten. Na de operatie verblijft uw kind tijdelijk op de uitslaapkamer, één van de ouders mag daar naar toe. Indien de toestand van uw kind stabiel is, haalt de kinderverpleegkundige van de kinderafdeling u en uw kind op. Na de operatie heeft uw kind een infuus en soms spalkjes om de armen. Deze spalkjes voorkomen dat uw kind aan de wond zit, of het infuus er uit trekt."
"Continentiepolikliniek, obstipatie bij kinderen met blaasproblemen",page_2,"Title: Lichaamshygiëne
Als uw kind geïrriteerde billen heeft, kan de ontlasting pijn veroorzaken. Uw kind zal de ontlasting ophouden om de pijn te voorkomen. Ook dit kan tot obstipatie leiden. Zorg er daarom voor dat de irritatie zo snel mogelijk minder wordt. Dit doet u door de huid schoon te houden met water. Gebruik liever geen zeep of geparfumeerde tissues, omdat deze de huid uitdrogen en een droge huid is kwetsbaarder. Verder is het van belang dat uw kind geen broeierige kleding draagt, zoals kleding van nylon.

Title: Toilethouding
De toilethouding is erg belangrijk voor kinderen met obstipatie. Laat uw kind goed op de wc zitten, de voeten moeten plat op de grond komen. Lukt dat niet? Gebruik dan een krukje zodanig dat de voeten, onderbenen en bovenbenen in hoeken van 90 graden staan. Is het kind nog wat jonger, in de kleuterleeftijd of is het klein van stuk, dan is soms een brilverkleiner nodig. Met de toilethouding is de kans op een ontspannen buik, billen en bekkenbodemspieren het grootst. Laat het kind de buik slap houden en gedoseerd meepersen om de ontlasting te laten komen. Maak het op het toilet gezellig; een boekje lezen mag.

Title: Toiletzit
Door langdurige ophoping van ontlasting is de darm uitgerekt en wordt het signaal dat de endeldarm te gevuld is, te laat gemerkt. Om die reden is het nodig dat kinderen op vaste tijden op het toilet gaan zitten, bij voorkeur na de maaltijd gedurende vijf minuten.

Title: Medicijnen
Als uw kind door de blaasproblemen een verhoogde kans heeft op obstipatie, kan het zijn dat de arts uw kind medicijnen voorschrijft voor de ontlasting. Deze medicijnen, in combinatie met de reeds genoemde maatregelen, kunnen helpen om de ontlasting makkelijker te laten komen. Het is belangrijk dat u uw kind deze medicijnen blijft geven, soms gedurende weken of maanden. De arts beslist wanneer de medicijnen worden afgebouwd, zodat de darmen eraan wennen het zonder medicijnen te doen. Alleen in het geval van echte diarree kunt u hiermee tijdelijk stoppen. Het is heel belangrijk dat de medicijnen langdurig worden gegeven, anders komen de klachten binnen enkele weken terug. Overleg eerst met de arts als u denkt dat de medicijnen niet helpen of niet meer nodig zijn."
Blindedarm kind,page_0,"Title: Blindedarm operatie kind
Uw kind is net geopereerd vanwege een ontstoken blindedarm. In deze folder leest u welke nazorg er na deze ingreep is.

Title: Na de ingreep
Na de operatie heeft uw kind een infuus. Vooral de eerste dag heeft uw kind pijn in de buik. Uw kind krijgt standaard, tijdens de eerste 48 uur, medicijnen tegen de pijn. Meestal in de vorm van zetpillen. Daarna wordt alleen pijnbestrijding gegeven als het nodig is. Meteen na de operatie krijgt uw kind drinken (water, ranja of appelsap). Als dit goed gaat, krijgt uw kind ook licht verteerbaar voedsel. De dag na de operatie kan uw kind meestal weer gewoon eten. Na enkele dagen beginnen de darmen ‘weer op gang te komen’. Dit kan zorgen voor wat buikpijn. De verpleegkundige controleert de wond regelmatig. Zo gauw uw kind zich daartoe in staat voelt, mag het even uit bed. Zorg in elk geval voor gemakkelijk zittende kleding. Of uw kind de dag na de operatie naar huis mag, ligt aan hoe de operatie is gegaan. Na twee dagen mag uw kind weer onder de douche. Als de wond droog is hoeft er geen nieuwe pleister meer op. Wanneer uw kind een doorgebroken (geperforceerde) blindedarmontsteking had, moet uw kind na de operatie langer blijven. Uw kind krijgt dan een aantal dagen antibiotica per infuus. Hoeveel dagen dit zijn ligt aan de ernst van de ontsteking. Het eten en drinken wordt dan langzaam opgebouwd.

Title: Nazorg thuis
De eerste week moet uw kind het rustig aan doen. Het mag niet rennen, fietsen en/of zwemmen. Ook is het verstandig om uw kind de eerste week nog niet naar school te laten gaan. Bij kinderen worden vaak oplosbare hechtingen gebruikt. Deze hoeven niet verwijderd te worden. Eventuele niet- oplosbare hechtingen worden tijdens het bezoek aan de polikliniek verwijderd.

Title: Complicaties (problemen)
Soms komt het voor dat er thuis toch nog complicaties optreden, bijvoorbeeld koorts boven de 38,5°C of buikpijn. Dit ondanks de pijnstilling of na enige tijd. In dit geval kunt u binnen kantooruren contact opnemen met de polikliniek heelkunde (chirurgie) en buiten kantooruren met de spoedeisende hulp. Polikliniek heelkunde (Almelo) Telefoonnummer 088 708 52 31 Routenummer 1.08 Polikliniek kindergeneeskunde (Almelo) Telefoonnummer 088 708 31 20 Routenummer 0.11

Title: Controleafspraak
Wanneer uw kind naar huis mag, krijgt u te horen wanneer er een controleafspraak is met de behandelend specialist.

Title: Vragen?
Heeft u na het lezen van deze folder nog vragen, dan kunt u op werkdagen contact opnemen met de polikliniek heelkunde.

Title: Check het dossier van uw kind op
MijnZGT MijnZGT is het patiëntenportaal van ZGT. U kunt op MijnZGT via uw computer, tablet of mobiel delen van het medisch dossier van uw kind inzien, persoonlijke gegevens checken, of bijvoorbeeld vragenlijsten invullen die wij hebben klaargezet. Kijk voor meer informatie de folder MijnZGT machtiging voor ouders."
"Slokdarmkanker, PIM",page_3,"Title: 6. Oncologische revalidatie
6.1 Algemeen Veel patiënten met kanker kampen tijdens en na de behandeling met klachten zoals vermoeidheid, conditieverlies, pijn, emotionele instabiliteit en depressie. Revalidatie kan een groot deel van de (ex-) kankerpatiënten helpen om de gevolgen van ziekte en behandelingen boven te komen. In recente Nederlandse studies is aangetoond dat kankerpatiënten met revalidatie een betere kwaliteit van leven hebben dan patiënten die niet revalideren. Afhankelijk van uw situatie en hulpvraag zijn allerlei therapiecombinaties mogelijk, onder meer: 
- Training onder begeleiding van een fysiotherapeut. Zo verbetert u uw conditie en spierkracht. Een trainingsprogramma is vaak een combinatie van kracht en conditietraining. Soms aangevuld met sport en spel. 
- Praten met een psycholoog of maatschappelijk werker is soms een mogelijkheid. Als u psychisch meer weerstand opbouwt, kunt u het dagelijks leven beter aan. Ook als u heel erg vermoeid blijft helpen zij u verder. 
- Een bezoek aan een diëtiste die u voedingstips geeft om weer op krachten te komen. Voor bovenbeschreven therapieën kunt u binnen het ziekenhuis terecht. Als er sprake is van meervoudige en/of complexe problematiek dan is behandeling onder begeleiding van een revalidatiearts nodig. U kunt zowel zelfstandig als in een groep revalideren. Revalideren is mogelijk tijdens de behandeling en daarna. Ook als u niet meer kunt genezen kan revalidatie zin hebben. Revalidatie is er op gericht op klachten tijdens de verschillende fasen van het ziekteproces te voorkomen of te verminderen. In het programma wordt gewerkt aan het opnieuw vertrouwd raken met het eigen lichaam, het ontdekken van bewegingsmogelijkheden, (arbeids)re- integratiemogelijkheden en het verwerken van het ziekteproces, onder andere door lotgenotencontact. Afhankelijk van uw situatie kunt u te maken krijgen met een revalidatiearts, fysiotherapeut, ergotherapeut, psycholoog, maatschappelijk werker en logopedist. Bespreek met uw arts, verpleegkundig specialist of oncologieverpleegkundige waar u klachten van heeft en welke ondersteuning u zou willen. Ze geven u advies en kunnen u verwijzen naar een zorgverlener of revalidatieprogramma. 6.2 Fysieke training - ZGT In het ZGT bestaat de mogelijkheid op individueel niveau of in groepsverband een fysiek trainingsprogramma te volgen met als doel uw lichamelijke conditie te verbeteren. Meer informatie ZGT ziekenhuislocatie Almelo Afdeling fysiotherapie: telefoon 088 708 3210 ZGT ziekenhuislocatie Hengelo Afdeling fysiotherapie: telefoon 088 708 5200"
"Uitgezaaid melanoom, PIM",page_6,"Title: Oncologische revalidatie
Revalideren bij kanker noemen we ook wel oncologische revalidatie. . Revalidatie is erop gericht klachten tijdens de verschillende fasen van het ziekteproces te voorkomen of te verminderen. Afhankelijk van uw situatie en hulpvraag zijn allerlei therapiecombinaties mogelijk, onder meer: 
- Training onder begeleiding van een fysiotherapeut. Zo verbetert u uw conditie en spierkracht. Een trainingsprogramma is vaak een combinatie van kracht en conditietraining. Soms aangevuld met sport en spel. 
- Praten met een psycholoog of maatschappelijk werker is soms een mogelijkheid. Als u psychisch meer weerstand opbouwt, kunt u het dagelijks leven beter aan. Ook als u heel erg vermoeid blijft helpen zij u verder. 
- Een bezoek aan een diëtiste die u voedingstips geeft om weer op krachten te komen. Voor bovenbeschreven therapieën kunt u binnen het ziekenhuis terecht. Als er sprake is van complexe problematiek en behandeling onder begeleiding van een revalidatie-arts nodig is dan kunt u terecht bij het revalidatiecentrum Roessingh of bij Ziekenhuisgroep Twente. U kunt zowel zelfstandig als in een groep revalideren. Revalideren is mogelijk tijdens de behandeling en daarna. Ook als u niet meer kunt genezen heeft revalidatie zin. Bespreek met uw arts of oncologie verpleegkundige / casemanager waar u last van heeft en welke ondersteuning u wilt. Ze geven u advies en kunnen u verwijzen naar een zorgverlener of revalidatieprogramma.

Title: Revalidatieprogramma voor complexe problematiek
Het programma is bedoeld voor (ex-) kankerpatiënten die als gevolg van de kanker met complexe problemen worden geconfronteerd, bijvoorbeeld met ernstige vermoeidheid, piekeren, verminderde weerstand, innerlijke onrust, slechte conditie, bewegingsangst en sociaal isolement. De behandeling is gericht op een zo optimaal mogelijk functioneren, zowel in fysiek, psychisch als sociaal opzicht. In het programma wordt vooral gewerkt aan het opnieuw vertrouwd raken met het eigen lichaam, het ontdekken van bewegingsmogelijkheden, (arbeids)re-integratiemogelijkheden en het verwerken van het ziekteproces, onder andere door lotgenotencontact. Afhankelijk van uw situatie kunt u te maken krijgen met een revalidatiearts, fysiotherapeut, ergotherapeut, psycholoog, maatschappelijk werker en logopedist. Het programma heeft twee varianten: groepsbehandeling en individuele behandeling. Voor deelname aan dit programma is een verwijzing nodig van uw huisarts of behandeld specialist. Revalidatieprogramma’s voor (ex)kankerpatiënten Meer informatie en / of aanmelding Revalidatiecentrum Roessingh, Secretariaat divisie Pijnrevalidatie Telefoon (053) 487 54 34; e-mail: pijnkliniek@roessingh.nl; www.roessingh.nl Polikliniek revalidatie geneeskunde Ziekenhuisgroep Twente, secretariaat Telefoon 088 708 3310; www.zgt.nl/oncologischerevalidatie

Title: 8.0 Nuttige Websites Centra in de regio
Ziekenhuisgroep Twente (ZGT) https://www.zgt.nl/aandoening-en-behandeling/onze-specialismen/oncologisch- centrum/huidkanker/aandoening/melanoom/ Streekziekenhuis Koningin Beatrix www.skbwinterswijk.nl/Oncologie Medisch Spectrum Twente (MST) www.mst.nl Saxenburgh groep www.sxb.nl De Afdeling Radiotherapie Medisch Spectrum Twente in Enschede www.mst.nl/radiotherapie Revalidatiecentrum Roessingh www.roessingh.nl"
Valpolikliniek,page_0,"Title: Valpolikliniek
U bent door uw huisarts of medisch specialist verwezen naar de valpolikliniek. De valpolikliniek is gericht op patiënten van 65 jaar en ouder, die (herhaaldelijk) vallen of een verhoogde valneiging hebben.

Title: Wat is de valpolikliniek
Mogelijk maakt u zichzelf zorgen over het vallen en de eventuele beperkingen en/of gevolgen hierdoor. Op de valpolikliniek gaan we deze klachten samen met u en uw partner of begeleider bekijken en beoordelen. 
- U ontvangt bij deze folder een valvragenlijst. Wilt u deze vragenlijst invullen en terugsturen in de bijgevoegde enveloppe?

Title: Wat gebeurt er bij de valpolikliniek?
Binnen de valpolikliniek wordt u onderzocht door een team van specialisten: een klinisch geriater, een fysiotherapeut en een klinisch geriatrie verpleegkundige. Het team van de valpolikliniek onderzoekt waar het probleem ligt.

Title: Wat neemt u mee
Het is belangrijk dat een familielid of goede kennis u de hele dag vergezelt tijdens uw bezoek aan de valpolikliniek. Daarnaast neemt u mee: 
- Uw identiteitsbewijs; 
- Eventuele medicijnen (ook de middelen die u bij de drogist koopt); 
- Eventuele loop- en hulpmiddelen; 
- Uw (lees)bril en eventueel hoorapparaat.

Title: Verloop van het consult
Voor uw bezoek aan de valpolikliniek vragen wij u naar de prikpost van Medlon (ZGT, locatie Almelo, routenummer 0.1) te gaan om uw bloed te laten prikken Op uw afspraakbevestiging kunt u lezen, hoe de dag er voor u uitziet en waar u zich het eerst moet melden. De klinisch geriater stelt vragen over het vallen en de ingevulde valvragenlijst. Ook krijgt u een lichamelijk onderzoek. De klinisch geriater onderzoekt de (mogelijke) oorzaak van uw val. Uw val kan bijvoorbeeld het gevolg zijn van medicijngebruik, hartritmestoornissen of duizeligheid. Om te onderzoeken met welke bewegingen u moeite heeft en welke bewegingen een risico kunnen vormen voor een val, gaat de fysiotherapeut testen en oefeningen met u doen. Er worden situaties nagebootst die ook in uw dagelijks leven kunnen voorkomen. U heeft een gesprek met de klinisch geriatrie verpleegkundige. De ingevulde vragenlijst wordt doorgenomen. Ook worden uw bloeddruk, gewicht, lengte en ogen gecontroleerd. Aan het eind van het onderzoek mag u nog een hartfilmpje/ECG laten maken bij de polikliniek cardiologie (routenummer 0.5).

Title: Vervolgafspraken
Na afloop van alle onderzoeken op de valpolikliniek bespreken de klinisch geriater, fysiotherapeut en de verpleegkundige de gegevens. U komt terug voor de uitslag. Bij dit gesprek is de geriater aanwezig. Uw huisarts of andere verwijzer wordt ook op de hoogte gebracht van uw bezoek aan de valpolikliniek.

Title: Vragen
Mocht u na het lezen van deze folder nog vragen hebben, stelt u deze gerust. Onze secretaresses van de polikliniek klinische geriatrie geven u graag antwoord op uw vragen. De polikliniek is op werkdagen bereikbaar van 8.30 tot 12.30 uur en van 13.30 tot 16.30 uur op telefoonnummer: 088 708 33 06."
Wie zorgt er voor mij,page_0,"Title: Wie zorgt er voor mij?
U bent zojuist, of wordt binnenkort opgenomen in ZGT op de afdeling heelkunde (chirurgie). In het ziekenhuis werken veel verschillende zorgverleners die gezamenlijk voor u zorgen. Voor u is het belangrijk om te weten wie dit zijn en wat u van hen mag verwachten. In deze folder leest u daar meer over.

Title: Afspraken binnen ZGT
Omdat uw chirurg niet steeds zelf in het ziekenhuis aanwezig is, zijn in ZGT afspraken gemaakt om ervoor te zorgen dat er voor u wel 24 uur per dag en zeven dagen per week optimale zorg is. Dat doen we gezamenlijk. Uw chirurg maakt deel uit van een behandelteam dat samen verantwoordelijk is voor uw zorg en behandeling.

Title: De hoofdbehandelaar (uw chirurg)
Op uw polsbandje en in uw medisch dossier kunt u zien wie uw hoofdbehandelaar is. Meestal is dit de chirurg die u opereert. Wanneer u met spoed wordt opgenomen kan het ook de chirurg zijn die dienst heeft op het moment dat u wordt opgenomen (dit hoeft niet de operateur te zijn). Als uw hoofdbehandelaar langere tijd afwezig is, kan het hoofdbehandelaarschap (tijdelijk) worden overgenomen door een andere chirurg.

Title: Wat doet de hoofdbehandelaar
Deze chirurg bepaalt op de belangrijke punten het beleid en draagt ook zorg voor continuïteit in het beleid van uw behandeling. Hij zorgt ervoor dat instructies binnen het team voor het verdere traject van behandeling en verzorging worden doorgegeven. Hierbij kunt u denken aan bijvoorbeeld afspraken na een operatie. Alle belangrijke afspraken zijn vastgelegd in het medisch dossier. Ook als uw hoofdbehandelaar afwezig is, zijn daardoor alle belangrijke afspraken bekend. De hoofdbehandelaar werkt samen met het behandelteam.

Title: Behandelteam
In het behandelteam zitten: 
- De hoofdbehandelaar (uw chirurg) 
- Andere chirurgen 
- Arts-assistenten (zaalarts) 
- Physician assistants 
- Verpleegkundig specialisten Elke dag wordt op de afdeling op een whiteboard of scherm aangegeven wie op die dag de superviserende chirurg, zaalarts, physician assistant of verpleegkundig specialist is.

Title: Wat doet het behandelteam
Het behandelteam draagt in goede onderlinge afstemming en met inachtneming van de instructie van de hoofdbehandelaar de 24- uurs zorg voor u als patiënt. Het team zorgt ervoor dat de instructies van de hoofdbehandelaar worden vervolgd. Verder bepaalt het behandelteam het beleid over de dagelijkse zorg. Onverwachte ontwikkelingen rapporteert het behandelteam aan uw hoofdbehandelaar.

Title: Visite
Dagelijks lopen collega’s van het behandelteam visite. Voor vragen over uw medische behandeling kunt u bij hen terecht. Minimaal twee keer per week loopt ook één van de chirurgen mee (in Almelo). In Hengelo loopt de chirurg vaak op een ander moment visite. Dat kan uw hoofdbehandelaar zijn, maar dat kan ook één van de andere chirurgen van het behandelteam zijn. De andere dagen loopt de zaalarts, physician assistant of verpleegkundig specialist alleen visite. Bij bijzonderheden wordt de superviserend medisch specialist ingeschakeld.

Title: Vragen
Heeft u naar aanleiding van deze folder vragen, neem dan contact op met ZGT via het telefoonnummer 088 708 78 78 Of via één van onderstaande telefoonnummers. Gastro- enterologische en oncologische chirurgie: 088 708 52 31 Mammachirugie: 088 708 52 32 Traumachirurgie: 088 708 52 33 Vaatchirurgie: 088 708 52 43"
Afdelingsfolder Eerste Hart Hulp,page_0,"Title: Eerste Hart Hulp (EHH)
Wanneer er een vermoeden is dat uw klachten worden veroorzaakt door uw hart, wordt u doorverwezen naar de Eerste Hart Hulp. In deze folder leest u meer informatie over de Eerste Hart Hulp en de onderzoeken. ZGT Almelo heeft een eerste harthulp en een hartbewaking.

Title: Wat is Eerste Hart Hulp?
Eerste Hart Hulp is een gespecialiseerde afdeling waar apparatuur aanwezig is om uw hart (ritme) en andere lichaamsfuncties te bekijken. Aan de hand van de resultaten besluit de medisch specialist of u verdere behandeling nodig heeft, of dat u naar huis mag.

Title: Verschil Eerste Hart Hulp en spoedeisende hulp?
De Eerste Hart Hulp onderscheidt zich van een reguliere spoedeisende hulp omdat er alleen patiënten worden onderzocht met hartaandoeningen. De arts-assistent of cardioloog voert het onderzoek en de korte behandeling uit in samenwerking met gespecialiseerde verpleegkundigen.

Title: Onderzoeken op de Eerste Hart Hulp
De onderzoeken op de Eerste Hart Hulp zijn: 
- Lichamelijk onderzoek. Tijdens het lichamelijke onderzoek krijgt u vragen over uw gezondheid en klachten. 
- Bekijken uw hartritme via een monitor. 
- ECG-onderzoek, ook wel hartfilmpje genoemd. 
- Controle van bloeddruk, temperatuur en zuurstofgehalte in uw bloed. 
- Bloedonderzoek. Mogelijk is er aanvullend onderzoek nodig zoals: 
- Röntgenfoto. 
- echo van het hart. 
- inspanningstest (fietstest). 
- Hartkatheterisatie. 
- aanvullend bloedonderzoek.

Title: Naar huis of opname
De cardioloog bespreekt met u de uitslagen van de onderzoeken en besluit of u naar huis mag of in het ziekenhuis blijft. 
- Mag u naar huis. Er is geen oorzaak gevonden voor uw klachten. U wordt voor verder onderzoek terugverwezen naar uw huisarts dan wel polikliniek. Bij uw ontslag krijgt u een voorlopige ontslagbrief mee. De huisarts krijgt de definitieve ontslagbrief digitaal toegestuurd Als u medicatie nodig heeft, krijgt u een recept mee voor de apotheek. Het kan voorkomen dat u in de avond of nacht naar huis mag. Zorg ervoor dat iemand u kan ophalen. 
- Opname voor onderzoek en behandeling: o Op de hartbewaking (CCU) of op de verpleegafdeling cardiologie. o Op een andere afdeling, bijvoorbeeld interne geneeskunde of longgeneeskunde. o In een ander ziekenhuis.

Title: Hoofdbehandelaar
Bij opname op de hartbewaking heeft u een cardioloog als hoofdbehandelaar. De hoofdbehandelaar is tijdens uw hele verblijf verantwoordelijk voor de zorg. Op vrijdag wisselt de hoofdbehandelaar. In de avonden en nachten van weekdagen neemt een dienstdoende cardioloog de hoofdbehandelaar waar. De hoofdbehandelaar blijft wel dag en nacht beschikbaar voor overleg. De naam van de hoofdbehandelaar staat op een whiteboard in elke patiëntenkamer.

Title: Bezoek op de hartbewaking
- Maandag tot en met zondag van 16.00 uur tot 19.30 uur. 
- Zaterdag en zondag een extra bezoekmoment van 11.00 uur tot 12.00 uur. Er mogen twee bezoekers ontvangen worden, per bezoekmoment. In overleg met de verpleegkundige kunt u eventueel op andere tijden op bezoek komen."
Focale vulvitis,page_1,"Title: De seksuoloog
Bij onvoldoende resultaat van bovenstaande behandeling, problemen met het vrijen zonder gemeenschap, psychische problemen hierdoor of problemen in de relatie, kunt u door uw gynaecoloog worden doorverwezen naar de seksuoloog. Het secretariaat van de polikliniek seksuologie is te bereiken via telefoonnummer 088 708 36 20.

Title: Vragen
Heeft u na het lezen van deze folder nog vragen, stel ze dan gerust. Uw gynaecoloog wil ze graag beantwoorden. U kunt bellen met de polikliniek gynaecologie via telefoonnummer 088 708 33 60 (Almelo) of 088 708 52 50 (Hengelo).

Title: Verdere informatie
Nederlandse Vereniging van Obstetrie en Gynaecologie (NVOG), internet: www.nvog.nl."
