filename,page number,page text
Uterus embolisatie,page_2,"Title: Na de behandeling
Na de behandeling wordt u naar de uitslaapkamer (verkoever) gebracht. Op de uitslaapkamer wordt u gemonitord en herhaaldelijk naar uw pijnscore gevraagd. Indien de pijn goed onder controle is kunt u naar de verpleegafdeling. Op de afdeling controleert de verpleegkundige regelmatig uw bloeddruk, pols en pijn, evenals de prikplaats. Indien u antistollingsmedicatie gebruikt zal de zaalarts beslissen wanneer u kunt herstarten met uw antistollingsmedicatie.

Title: Sluiten door middel van afdrukken met de hand
- U krijgt een drukverband, deze moet blijven zitten tot de volgende ochtend. 
- De eerste 6 uur na de behandeling moet u plat in bed blijven liggen. 
- Na 6 uur moet u nog steeds in bed blijven, maar mag u zitten. Onder begeleiding van een verpleegkundige is toiletbezoek toegestaan. 
- U moet het been waarin u bent aangeprikt ontspannen laten liggen. Tot de volgende ochtend mag u uw been niet optrekken. 
- Als u een warm gevoel krijgt in de lies of u ziet dat het nabloedt waarschuw dan direct de verpleegkundige.

Title: Sluiten door middel van een plugje
- U krijgt 2 uur bedrust, u mag in een hoek van 30 graden zitten. 
- U moet het been waarin u bent aangeprikt ontspannen laten liggen. 
- Na deze bedrust kunt u voorzichtig starten met mobiliseren. 
- Als u een warm gevoel krijgt in de lies of u ziet dat de punctieplaats nabloedt waarschuw dan direct de verpleegkundige. 
- U krijgt een registratiekaartje van het gebruikte plugje mee. Het plugje dat ter plaatse van de punctieplaats is ingebracht wordt langzaam door het lichaam opgelost. Zolang het plugje nog niet helemaal is opgelost dient u het kaartje bij u te dragen. Afhankelijk van het soort plugje dat gebruikt is zal dat 30 of 90 dagen zijn. De interventielaborant zal u hierover inlichten.

Title: Complicaties
Geen enkele invasieve behandeling (behandeling waarbij de huid of slijmvliezen worden gepasseerd) is zonder risico’s. Zo kunnen ook tijdens of na een embolisatie van uw baarmoeder complicaties optreden. 
- Er kan een allergische reactie op het contrastmiddel ontstaan, wanneer u overgevoelig blijkt te zijn voor jodium. Indien u bekend bent met overgevoeligheid voor jodium moet u contact opnemen met uw aanvragend specialist. Men kan hier rekening mee houden en tijdig voor het onderzoek bepaalde medicijnen toedienen. 
- Ondanks het plugje of het drukverband kan het gebeuren dat het gaatje in het bloedvat weer opengaat en een bloeding in de lies optreedt. Hiervoor is behandeling noodzakelijk, dit kan door langdurig afdrukken of door inspuiten van een bloedstollend middel. Heel zelden is een operatie nodig, waarbij het gaatje gehecht wordt. 
- Er kan een bloedpropje in een bloedvat in het been komen. Het is dan soms noodzakelijk u snel te opereren om het bloedpropje te verwijderen. 
- Daarnaast kan na de behandeling een blauwe plek ontstaan in de lies. Dit is vervelend, maar het trekt na verloop van tijd vanzelf weg. 
- Er bestaat een kleine kans op een infectie van de baarmoeder, een vervroegde menopauze (1-2%) of een vroegtijdige baarmoederoperatie vanwege een avitale baarmoeder (1- 2%)."
Parabenen mix,page_0,"Title: 15. Parabenen mix Wat is parabenen mix en waar vind je het?
Parabenen mix is een mengsel van vijf verschillende parabenen; methyl-, ethyl-, propyl- en benzylparahydroxybenzoate. Parabenen worden vooral gebruikt als conserveermiddelen in de farmaceutische- en cosmetische industrie en in bepaalde voedingsmiddelen. Er zijn kruisreacties tussen de verschillende parabenen. De lijst hieronder laat zien in welke producten parabenen voorkomen. Cosmetica 
- Foundation, poeders, concealers, blusher; 
- Oog make-up (eyeliner, oogschaduw, mascara); 
- Make-up remover; 
- Lipstick; 
- Sneldrogende nagellak. Farmaceutica 
- Dermatologische zalf/crème; 
- Oog-, oor- en neusdruppels; 
- Rectale- en vaginale medicatie; 
- Verbanden; 
- Lokale anesthetica (verdovingsmiddelen); 
- Vocht inbrengende lotions; 
- Zonnebrandcrème; 
- Huidverzorgingsproducten; 
- Deodorant; 
- Zeep; 
- Tandpasta.

Title: Wat zijn de reacties bij een parabenen mix allergie?
Overgevoeligheid voor parabenen mix laat een allergische contact dermatitis zien. Overgevoeligheid voor parabenen mix is niet ongewoon, hoewel het in relatie tot zijn uitgebreide/algemeen gebruik zeldzaam is. Het blijkt dat herhaalde toepassingen van lage concentraties parabenen in medicatie en cosmetica kan leiden tot een overgevoeligheid. Allergische reacties op geconsumeerd voedsel zijn zeldzaam.

Title: Ben ik allergisch voor parabenen mix?
Een allergie voor parabenen mix kan worden vastgesteld met behulp van een plakproef.

Title: Behandeling van een contact dermatitis veroorzaakt door parabenen
Indien is aangetoond dat u allergisch bent voor parabenen mix, zou u moeten proberen blootstelling aan producten die parabenen bevatten te vermijden. Een contact dermatitis kan behandeld worden als elk ander acuut eczeem of acute dermatitis, dat wil zeggen crèmes/zalven met corticosteroïden en eventuele verzachtende smeersels. Tevens ook behandeling van een eventuele secundaire bacteriële infectie.

Title: Hoe kan ik een parabenen mix allergie vermijden?
Zodra overgevoeligheid voor parabenen is vastgesteld, zou u moeten proberen producten die parabenen bevatten te vermijden. Dit kan lastig zijn, omdat het in erg veel producten wordt gebruikt. Lees de etiketten op producten zorgvuldig en controleer zo of er geen parabenen in verwerkt zijn. U kunt uw drogist of apotheker altijd naar een passend alternatief vragen. Houdt er rekening mee dat u een kruisreactie kunt krijgen met para-aminobezoic zuur en paraphenyleendiamine (o.a. in haarverf). Maak uw (huis)arts erop attent dat u allergisch bent voor parabenen.

Title: Alternatieve namen voor parabenen
- Methylparabeen; 
- Ethylparabeen; 
- Propylparabeen; 
- Butylparabeen; 
- P-hydroxybenzoic zuur; 
- P-hydroxybenzoaat; 
- In voedsel E210-219.

Title: Kruisreacties
- Para-aminobenzoic zuur (PABA) esters; 
- Parafenyleendiamine."
Vena testicularis,page_2,"Title: Verloop van de behandeling
U wordt behandeld door een interventieradioloog geassisteerd door interventielaboranten. Het streven is u anderhalf uur na opname te behandelen, echter kan het tijdstip uitlopen in verband met spoed patiënten. U wordt in een bed naar de OK gebracht. Gedurende het verblijf op de OK wordt u meerdere keren vragen gesteld, dit in verband met de veiligheidscontrole. U kunt op onze website meer lezen over deze veiligheidscontrole (Patiëntenfolders van ZGT/ Time-Out Procedure). In de ontvangstruimte van de OK wordt in uw arm een infuusnaaldje ingebracht. Daarna neemt een interventielaborant u mee naar de interventiekamer. Tijdens de behandeling bewaakt de interventielaborant uw bloeddruk en het zuurstofgehalte in het bloed. De aanprikplaats wordt ontsmet en verdoofd, dit kan even gevoelig zijn. Tijdens de behandeling wordt u toegedekt met steriele lakens. De interventieradioloog maakt een kleine opening in de huid en prikt de ader aan. Vervolgens brengt hij een werkbuisje in. Door dit werkbuisje worden de katheters en/of materialen ingebracht die hij nodig heeft. Om aders zichtbaar te maken wordt gebruik gemaakt van röntgendoorlichting en een contrastmiddel. Na het inspuiten van het contrastmiddel kunt u een warm gevoel krijgen of het gevoel hebben dat u plast, dit gevoel verdwijnt meestal binnen een minuut. Aan de hand van de gemaakte foto’s bepaalt de interventieradioloog de verdere behandeling. Een niet goed functionerende ader die het bloed van de spatader afvoert, wordt afgesloten doormiddel van coils. Een soort metalen veertjes.

Title: Duur behandeling
De duur van de behandeling is moeilijk te voorspellen maar doorgaans duurt de behandeling 60 tot 90 minuten.

Title: Na afloop van de behandeling
De interventieradioloog verwijdert het werkbuisje en drukt het gaatje met de hand dicht.

Title: Op de afdeling
Na de behandeling gaat u naar de uitslaapkamer. Daarna gaat u naar de verpleegafdeling. Op de verpleegafdeling moet u 1 uur plat blijven liggen. Meestal kunt u enkele uren na de behandeling naar huis. Het tijdstip hoort u van de zaalarts. Indien u antistollingsmedicatie gebruikt zal de zaalarts beslissen wanneer u kunt herstarten met uw antistollingsmedicatie.

Title: Complicaties
Geen enkele invasieve behandeling (behandeling waarbij de huid of slijmvliezen worden gepasseerd) is zonder risico’s. Zo kunnen ook tijdens of na een embolisatie complicaties optreden. 
- Er kan een allergische reactie op het contrastmiddel ontstaan, wanneer u overgevoelig blijkt te zijn voor jodium. Indien u bekend bent met overgevoeligheid voor jodium moet u contact opnemen met uw behandelend specialist. Men kan hier rekening mee houden en tijdig voor het onderzoek bepaalde medicijnen toedienen. 
- Het kan gebeuren dat het gaatje in het bloedvat weer opengaat en een bloeding in de lies optreedt. 
- Daarnaast kan na de behandeling een blauwe plek ontstaan in de lies. Dit is vervelend, maar het trekt na verloop van tijd vanzelf weg.

Title: Controleafspraak
U krijgt een afspraak voor controle (na 2 weken) op de polikliniek thuisgestuurd.

Title: Vervoer
Wij adviseren u vervoer naar huis te regelen. U mag de dag van ontslag niet fietsen of autorijden."
Perubalsem,page_0,"Title: 10. Perubalsem Wat is perubalsem en waar vind je het?
Perubalsem is een kleverige aromatische vloeistof die uit de schors van de boom Myroxolon balsamum, te halen is. Het is een boom die voorkomt in El Salvador. Perubalsem ruikt naar vanille en kaneel, het bevat 60-70% cinnamein. De overige 30-40% bevat harsen van onbekende samenstelling. Het bevat ook essentiële oliën vergelijkbaar met die van een citrusvruchten schil. Perubalsem wordt niet alleen gebruikt voor zijn aromatische en fixerende (d.w.z. vertraagt de verdamping) eigenschappen, maar ook voor zijn milde antibacteriële, schimmeldodende en antiparasitaire eigenschappen. Het wordt hoofdzakelijk gebruikt als geurstof in parfums en toiletartikelen, als smaakstof in eten en drinken en voor zijn helende eigenschappen in geneesmiddelen. De tabel hieronder laat een lijst zien met producten die perubalsem en/of chemisch verwante substanties kunnen bevatten. Geurstof 
- Parfum; 
- Deodorant; 
- Aftershave; 
- Cosmetica; 
- Medicinale crème/zalf; 
- Babypoeder; 
- Zonnebrandmiddel; 
- Shampoo/conditioner; 
- Koffie, thee en tabak met een ‘smaakje’; 
- Gaaskompressen. Smaakstof 
- Citrusvrucht schil; 
- Cola en andere frisdranken; 
- Aperitief, zoals vermouth, kruidenbitter; 
- Kruiden; kaneel vanille, paprika; 
- Brood- en banketproducten. Medicinaal 
- Aambeien zalf; 
- Rectale zalf; 
- Benzoin tinctuur; 
- Wondspray; 
- Calamine lotion; 
- Tand cement; 
- Hoestdrank; 
- Lip balsem; 
- Insecten afweermiddel.

Title: Wat zijn de reacties bij een allergie voor perubalsem?
Typische allergische contact dermatitis komt voor bij een allergie voor perubalsem of een chemisch verwante substantie. Verergeren/opkomen van handeczeem is ook een bekende reactie op het gebruik van perubalsem. Orale blootstelling kan een pijnlijke mond (tong) veroorzaken en uitslag rond de lippen en mondhoeken.

Title: Ben ik allergisch voor perubalsem?
De eerste verschijnselen van een perubalsem allergie uiten zich in een overgevoeligheid voor parfum en/of crème. Een allergie voor perubalsem kan aangetoond worden met behulp van een plakproef. Een positief testresultaat wijst erop, dat u ook problemen kunt hebben met smaakstoffen (zowel kunstmatig als natuurlijk), sommige medicijnen en andere geparfumeerde producten. Allergie voor perubalsem wordt in 50% van de gevallen gevonden bij mensen die allergisch zijn voor de geurstoffenmix.

Title: Behandeling van perubalsem allergie
Zodra de dermatitis op de huid verschijnt, is de behandeling hetzelfde als voor elk andere acute dermatitis/eczeem. Dat wil zeggen, crème/zalf met corticosteroïden, verzachtende smeersels en eventueel behandeling van een secundaire bacteriële infectie."
Clioquinol,page_0,"Title: 9. Clioquinol Wat is clioquinol en waar vind je het?
Clioquinol heeft antibacteriële en schimmel- dodende eigenschappen. Het wordt gevonden in crèmes/zalven die worden gebruikt tegen schimmelinfecties van de huid, zoals geïnfecteerd eczeem en zwemmerseczeem. Het wordt ook gevonden in met hydrocortison gecombineerde crèmes/zalven.

Title: Wat zijn de verschijnselen bij een clioquinol allergie?
Clioquinol overgevoeligheid laat een allergische contact dermatitis zien. De kwaal waarvoor het middel gebruikt wordt laat dan geen verbetering, soms juist een verslechtering, zien. Er kan toegenomen irritatie optreden met roodheid, jeuk en een branderig gevoel rond het geïnfecteerde gebied.

Title: Ben ik allergisch voor clioquinol?
Een allergie voor clioquinol kan worden vastgesteld met behulp van een plakproef. Een allergie voor clioquinol kan betekenen dat u ook overgevoelig bent voor andere quinoline samenstellingen.

Title: De behandeling van een clioquinol allergie
Bevestiging van een clioquinol allergie vereist het onmiddellijk vermijden van de crème/zalf waar u overgevoelig voor bent. Het moet daarna behandeld worden zoals elke acute dermatitis of acuut eczeem. Dit kan ook behandeling inhouden met crèmes/zalven met corticosteroïden en kalmerende/verzachtende crèmes/zalven en behandeling van een eventuele secundaire bacteriële infectie.

Title: Hoe kan ik een clioquinol allergie vermijden?
U moet het gebruik van alle crèmes/zalven die clioquinol (of een van de alternatieve namen) bevatten vermijden. Meld bij uw (huis)arts altijd het feit dat u allergisch bent voor clioquinol, zodat hij of zij een passend alternatief kan bieden wanneer dit nodig mocht zijn. Bij het kopen van producten die zonder recept verkrijgbaar zijn moet u uw apotheker er op attent maken dat u allergisch bent voor clioquinol. Zij moeten u dan een passend alternatief kunnen bieden.

Title: Alternatieve namen voor clioquinol
Clioquinol is ook bekend onder een aantal andere namen. Deze zijn: 
- Idochlorhydoxyquin; 
- Idochloroxyquinoline; 
- Idochlorohydroxyquinoline; 
- Chloroiodoquine; 
- Vioform."
Male sling,page_1,"Title: Veiligheid
ZGT ziet veiligheid als basisvereiste voor goede zorg en dienstverlening. Alle patiënten kunnen er op vertrouwen dat zij veilige en goede zorg ontvangen. Van een aantal zaken merkt u niets maar van andere wel. Zo werken wij met een ‘time-out’ procedure. Dit betekent dat wij een aantal zaken extra controleren. Dit gebeurt door verschillende mensen. Zo controleren zij meerdere keren uw naam, geboortedatum en voor welke operatie u komt.

Title: De operatie
In de operatiekamer leggen wij uw benen in beensteunen. We brengen een blaaskatheter in om de blaas te legen. Hierna maken wij een snee tussen de anus en de balzak om de plasbuis vrij te leggen en het bandje er omheen te plaatsen. Het bandje wordt zodanig strak getrokken dat u nog steeds goed kunt plassen, maar geen (of minder) ongewild urineverlies meer heeft. Tijdens de operatie controleren wij voor en na het plaatsen van het bandje de afsluitdruk. Als de sling naar tevredenheid zit, knippen wij de bandjes af en plaatsen deze in het onderhuidse vetweefsel. We sluiten de wond af met oplosbare hechtingen.

Title: Uitslaapkamer
Na de operatie verblijft u tijdelijk op de uitslaapkamer. Indien uw toestand stabiel is, haalt de verpleegkundige u van de verpleegafdeling op. Via het infuus dienen we vocht en eventuele medicatie toe.

Title: Na de operatie
Op de dag na de operatie verwijderen we de blaaskatheter. Daarna kunt u zelf weer plassen. Hierna merkt u meestal direct het resultaat. Na het plassen controleert de verpleegkundige met een echoapparaat of u de blaas goed leeg plast. Als dit het geval is mag u naar huis. Als u bloedverdunnende medicatie gebruikt, mag u het gebruik alleen hervatten op voorschrift van uw behandelend specialist.. Dit delen we u mee voor u met ontslag gaat.

Title: Risico’s of complicaties
- Bloeduitstorting; 
- Pijn in het wondgebied Dit verdwijnt na vier tot zes weken; 
- Gevoelloosheid van de penis en balzak; 
- Tijdelijk onvermogen tot plassen Het komt voor dat het na het verwijderen van de katheter niet meteen lukt om spontaan te plassen. We plaatsen soms tijdelijk opnieuw een katheter. Het onvermogen te plassen komt meestal doordat zwelling optreedt van het gebied rond de plasbuis en daardoor de plasbuis afsluit. Deze zwelling, veroorzaakt door de operatie, verdwijnt vanzelf; 
- Infectie Hierdoor kan verwijdering van het bandje noodzakelijk zijn; 
- Onvoldoende resultaat We kunnen het bandje tot een jaar na de operatie strakker afstellen. Deze operatie is minder ingrijpend dan de eerste operatie.

Title: Herstel thuis
Bij pijn in het wondgebied adviseren wij u naast het gebruik van pijnbestrijding op een zacht kussen te gaan zitten. Zorg voor een goede balans tussen activiteit en rust.

Title: Leefregels
- U mag thuis gewoon douchen. Na het verdwijnen van de hechtingen mag u weer baden; 
- De eerste vier weken geen zware lichamelijke arbeid verrichten; 
- De eerste vier weken niet sporten/fietsen en geen geslachtsgemeenschap.

Title: Controle
Ongeveer twee weken na de operatie komt u voor controle terug bij de uroloog. We kijken één, zes en twaalf maanden na de operatie wat het effect van de operatie is. We vragen u opnieuw om de plaslijst, incontinentiescorelijst en ‘Pad test’ in te vullen.Deze afspraken krijgt u thuis gestuurd."
Vaatlaserbehandeling voor wratten (ZGT Helon),page_0,"Title: Vaatlaserbehandeling voor wratten
Wratten zijn voor veel mensen een bekend probleem. Het zijn onschuldige, bloemkoolachtige verdikkingen van de huid die ontstaan door een virus (het humaan papillomavirus). Wratten komen vaak voor op handen en voeten, maar kunnen ook op andere plekken ontstaan. Wanneer de wratten problemen geven of als cosmetisch storend ervaren worden, kan behandeling nodig zijn.

Title: Hoe werkt de vaatlaser
De krachtige laserstraal van de Vbeam (Pulsed Dye Laser) gaat door de bovenste huidlaag heen zonder deze te beschadigen. In de diepte van de huid wordt het licht opgenomen door de bloedvaatjes in de wrat. Deze worden heet en zullen daardoor steeds verder kapotgaan. Hierdoor krijgt de wrat na een aantal behandelingen geen bloed meer en zal hij afsterven. Het koelsysteem van de laser beschermt het huidoppervlak.

Title: Hoe zijn de resultaten
Gemiddeld zijn 5 tot 8 behandelingen nodig voor een goed resultaat. Hoewel bewezen is dat lasertherapie goed werkt, kunnen we niet garanderen dat de wrat helemaal en voor altijd zal verdwijnen.

Title: Doet het pijn
De meeste mensen ervaren een warm of stekend gevoel tijdens de behandeling. Dit kan vervelend of pijnlijk aanvoelen. Verdoving is helaas niet mogelijk, maar door het koelsysteem is de behandeling vaak goed te doen.

Title: Voor de behandeling
- Is de wrat erg verdikt of is er veel eelt aanwezig, dan kunt u de wrat voor de behandeling het best wat dunner vijlen of afkrabben. 
- Gebruikt u middelen om de wrat zachter te maken (bijvoorbeeld salicylzuur of duct tape)? Dan raden wij aan hier enkele dagen voor de behandeling mee te stoppen.

Title: Na de behandeling
Voor een grotere kans op succes is het belangrijk de wrat thuis na te behandelen. 
- Start een week na de behandeling met 20-40% salicylzuur crème, 1x per 2 dagen. Het is belangrijk dat de crème alleen op de wrat wordt gesmeerd en niet op de huid er omheen. Salicylzuur mag absoluut niet gebruikt worden door vrouwen die zwanger zijn of borstvoeding geven. 
- Wanneer salicylzuur niet mogelijk of wenselijk is, kan duct tape gebruikt worden. Knip een stukje uit dat iets groter is dan de wrat en plak deze af. Wanneer het tape eraf valt, kan er een nieuw stukje opgeplakt worden. 
- Bij beide manieren is het belangrijk dat de wrat tussentijds vlak gemaakt wordt door hem af te vijlen of af te krabben. Meestal gaat dit gemakkelijker wanneer de wrat zacht is. 
- Een aantal dagen voor de volgende behandeling moet de thuisbehandeling gestopt worden zodat de huid niet meer zacht is tijdens de volgende laserbehandeling.

Title: Zijn er bijwerkingen
Direct na de behandeling voelt de huid warm en branderig aan. De huid kan paars kleuren en wat opzwellen, maar er kan ook een zwarte korst ontstaan. Deze bijwerkingen kunnen enkele uren tot dagen blijven maar trekken vanzelf weg. Behandelde plekken kunnen ook een paar dagen wat pijnlijk aanvoelen. Wanneer nodig mag hiervoor paracetamol gebruikt worden. Autorijden is over het algemeen geen probleem. Op langere termijn is het mogelijk dat de behandelde huid wat lichter van kleur wordt (bijvoorbeeld op de handruggen).

Title: Kosten en vergoeding
De kosten worden met u besproken tijdens een eerste gesprek. Een schatting van de kosten kunt u telefonisch opvragen of vindt u op helon.nl. De behandeling wordt meestal niet vergoed."
Sedatie en_of analgesie tijdens onderzoek of behandeling,page_1,"Title: Nuchter zijn
Voor uw veiligheid dient u nuchter te zijn voor de operatie. Hiervoor gelden de volgende regels: 
- Tot zes uur voordat u zich moet melden, mag u een normaal ontbijt. 
- Tot twee uur voor dat u zich moet melden mag u heldere dranken drinken. 
- Voorbeelden van heldere dranken zijn: water, thee, koffie, limonade van siroop of heldere appelsap. Drinkyoghurt, (karne)melk en koolzuurhoudende dranken zijn niet toegestaan. 
- Wanneer blijkt dat u toch niet nuchter bent kan de operatie niet doorgaan. o Niet meer eten vanaf ……………………… o Niet meer drinken vanaf ………………… Wanneer u een behandeling/onderzoek krijgt door een maag-darm-leverarts dan dient u nuchter te blijven volgens onderstaande regels: 
- Onderzoek in de ochtend tot 13:00 uur: Nuchter vanaf 24 uur. Tot 2 uur voor u zich moet melden mag u nog wel heldere dranken drinken en eventueel medicatie innemen. 
- Onderzoek in de middag na 13:00 uur: Tot 6 uur in de ochtend mag u een licht ontbijt. Onder een licht ontbijt wordt verstaan: 1-2 beschuit(en) en 1 kop thee.

Title: Medicatie
Wordt u behandeld door een MDL-arts? Dan gebruikt u eventuele medicatie zoals door hem/haar met u afgesproken is. Heeft u een andere behandelend medisch specialist? Dan gebruikt de medicatie zoals met u is afgesproken tijdens de preoperatieve screening. In de opnamebrief vindt u de medicatie die u niet mag gebruiken. Alle andere medicatie gebruikt u wel, ook als u nuchter moet zijn. Neem uw medicatie dan in met water.

Title: Roken
Het is verstandig om voor en na de ingreep niet te roken. rokeninfo.nl/publiek/info-over- stoppen/effecten-gezondheid-stoppen-met- roken

Title: Scheren
Ontharen wordt niet meer standaard gedaan. Tijdens scheren ontstaan gemakkelijk wondjes waardoor er meer kans is op infectie. Wij vragen u ruim drie dagen voor de ingreep niet te scheren in het gebied waar de ingreep plaats vindt. Mocht ontharen alsnog noodzakelijk zijn dan wordt dit vlak voor de ingreep in het ziekenhuis met een medische tondeuse gedaan.

Title: De sedatie praktijk specialist (SPS)
Een sedatie praktijk specialist is een speciaal opgeleide anesthesiemedewerker die zelfstandig werkt onder verantwoordelijkheid van een anesthesioloog. De sedatie praktijk specialist voert de sedatie uit en zorgt voor het goed functioneren van uw lichaam tijdens en na een onderzoek, behandeling of ingreep.

Title: De anesthesioloog
Een anesthesioloog is een medisch specialist die verantwoordelijk is voor de preoperatieve screening, sedatie en nazorg op de uitslaapkamer. De verpleegkundigen, artsen preoperatieve screening, medisch specialisten en in opleiding tot anesthesioloog, anesthesiemedewerkers en sedatiepraktijkspecialisten werken onder toezicht van een anesthesioloog. In uitzonderlijke gevallen kan het voorkomen dat de anesthesioloog liever voor een andere anesthesietechniek of beleid wil kiezen dan in eerste instantie is afgesproken. Hij/zij zal dit dan met u bespreken."
"Angiografie, dotterbehandeling en_of stentplaatsing",page_3,"Title: Sluiten door middel van een plugje
- U krijgt 2 uur bedrust, u mag in een hoek van 30 graden zitten. 
- U moet het been waarin u bent aangeprikt ontspannen laten liggen. 
- Na deze bedrust kunt u voorzichtig starten met mobiliseren. 
- Als u een warm gevoel krijgt in de lies of u ziet dat de punctieplaats nabloedt waarschuw dan direct de verpleegkundige. 
- Afhankelijk van het soort plugje krijgt u een registratiekaartje mee. Op dit kaartje staat de aanprikdatum en aanprikplaats. Dit kaartje moet u, afhankelijk van het soort plugje dat gebruikt is, 30 of 90 dagen bij u dragen.

Title: Op de afdeling
Na de behandeling gaat u naar de verpleegafdeling. Op de afdeling controleert de verpleegkundige regelmatig uw bloeddruk en pols, evenals de prikplaats. Na de behandeling De zaalarts/ uw behandelend medisch specialist beslist wanneer u kan herstarten met uw antistollingsmedicatie.

Title: Complicaties
Geen enkel invasieve behandeling (behandeling waarbij de huid of slijmvliezen worden gepasseerd) is zonder risico’s. Zo kunnen ook tijdens of na een dotterbehandeling complicaties optreden. 
- Er kan een allergische reactie op het contrastmiddel ontstaan, wanneer u overgevoelig blijkt te zijn voor jodium. Indien u bekend bent met overgevoeligheid voor jodium moet u contact opnemen met uw behandelend medisch specialist. Men kan hier rekening mee houden en tijdig voor het onderzoek bepaalde medicijnen toedienen. 
- Ondanks het drukverband kan het gebeuren dat het gaatje in het bloedvat weer opengaat en een bloeding in de lies optreedt. Hiervoor is behandeling noodzakelijk, dit kan door langdurig afdrukken of door inspuiten van een bloedstollend middel. Heel zelden is een operatie nodig, waarbij het gaatje gehecht wordt. 
- Er kan een bloedpropje in een bloedvat in het been komen. Het is dan soms noodzakelijk u snel te opereren om het bloedpropje te verwijderen. Tijdens het dotteren kan het vat inscheuren met als gevolg een acute vaatafsluiting of een bloeding. Deze complicatie wordt door de interventieradioloog/vaatchirurg direct ter plekke of operatief behandeld. 
- Na de behandeling kan een blauwe plek ontstaan in de lies. Dit is vervelend, maar het trekt na verloop van tijd vanzelf weg.

Title: Controleafspraak
U krijgt een afspraak thuisgestuurd voor controle na 2 weken op de polikliniek.

Title: Vervoer
Wij adviseren u vervoer naar huis te regelen. U mag de dag van ontslag niet fietsen of een auto besturen.

Title: Instructies voor thuis
Indien u dezelfde dag als de procedure naar huis kan, dan is het belangrijk dat u ’s nachts niet alleen in huis bent. De volgende regels worden aanbevolen na uw ontslag: 
- U kunt zich thuis douchen. 
- De wond mag echter niet verweken. Daarom mag u de eerste 4 dagen na de behandeling geen bad nemen en niet zwemmen. 
- Verwijder de pleister de volgende dag. Maak de huid schoon met milde zeep en water. Tevens de wond voorzichtig afdrogen. 
- Aangepaste activiteiten gedurende 3-4 dagen: niet persen, niet bukken, zo min mogelijk de trap op- en afgaan. Niet zwaarder tillen dan 5 kilo. 
- Gedurende 3-4 dagen wordt het besturen van een auto afgeraden."
Ambulante flebectomie volgens Müller,page_1,"Title: Voor de behandeling
De volgende punten zijn belangrijk voorafgaand aan de behandeling: 
- Draag op de dag van behandeling makkelijke (lage) schoenen en ruime kleding. Door de watten onder de kous(en) past een strakke broek of schoen soms niet meer. 
- Tijdens de behandeling worden kleefstrips gebruikt. Het verwijderen hiervan kan pijnlijk zijn bij beharing. Daarom raden wij aan eventueel twee dagen voor de behandeling uw benen te scheren. 
- Smeer geen crème of zalf op uw benen op de dag van behandeling. 
- Na de behandeling mag u niet zelf naar huis rijden. Hierom is het belangrijk dat u vooraf vervoer naar huis regelt.

Title: De behandeling
De behandelaar tekent voorafgaand aan de ingreep met een huidstift het verloop van de spatader af terwijl u rechtop staat. Vervolgens neemt u plaats op de behandeltafel en wordt uw been gedesinfecteerd en rondom in steriele doeken gepakt. Hierna krijgt u enkele prikken in het been om de huid te verdoven. De behandelaar maakt met een mesje kleine sneetjes in de verdoofde huid. Via deze sneetjes wordt de spatader losgemaakt en met een soort haakje naar buiten getrokken. Als de spatader is verwijderd, worden er meestal hechtingen geplaatst. In sommige gevallen volstaan hechtpleisters (steristrips). Over het behandelde gebied wordt een wattenstreng aangebracht en u krijgt een steunkous om. Hiermee wordt de vorming van bloeduitstortingen beperkt.

Title: Mogelijke bijwerkingen
De meest voorkomende bijwerkingen van de behandeling zijn: 
- Bloeduitstorting (blauwe plek). Dit ontstaat vrijwel bij iedereen na de ingreep. Dit kan een pijnlijk gevoel geven en er lelijk uitzien. Het verdwijnt vanzelf en kan geen kwaad. 
- Blaren of oppervlakkige wondjes van de hechtpleister. Ook dit kan een pijnlijk gevoel geven en er lelijk uitzien. Het verdwijnt vanzelf en kan geen kwaad. 
- Donkere verkleuring (pigmentatie) van de huid boven de behandelde spatader. Deze verkleuring verdwijnt meestal na verloop van tijd. Mensen met een donkerder huidtype hebben een grotere kans op blijvende pigmentatie. 
- Er bestaat een kleine kans op een trombosebeen.

Title: Na de behandeling
Houd na de behandeling rekening met het volgende. 
- U heeft een steunkous om. Deze kous dient u de eerste twee dagen dag en nacht te dragen. Laat de wattenstreng ook deze twee dagen onder de kous zitten. 
- Hierna draagt u de kous nog drie dagen, alleen overdag. Trek de kous aan bij het opstaan, trek de kous uit bij het naar bed gaan. In totaal draagt u de kous dus vijf dagen. Dit is belangrijk voor het slagen van de behandeling. 
- De kous mag niet nat worden. Als u wilt douchen, adviseren wij u om een vuilniszak om het been te doen en deze dan af te plakken.

Title: Bewegen
Bewegen is goed, maar alles met mate. Vermijd de eerste week na de ingreep intensieve sporten, zoals wielrennen, hardlopen of springsporten. Hierna mag u weer uw normale activiteiten hervatten.

Title: Pijn
Het is mogelijk dat u pijn na de ingreep ervaart. U mag vier keer daags een paracetamol van vijfhonderd milligram innemen. Houdt de pijn aan, ondanks de paracetamol? Neem contact op met de polikliniek."
