topic_id,filename,header,section_text
1,Inbrengen PICC lijnen,Dieet,"- Tot een half uur voor het melden bij de receptie mag u nog een licht ontbijt gebruiken: 1 snee brood of 2 beschuiten met beleg. 
- 1 kop thee, koffie. Daarna mag u niet meer eten, drinken of roken."
1,"Voedingsadviezen bij COPD, revalidatie",Drinkvoeding,"eiwitrijke (protein) drinkvoeding 1 flesje 17-12 Drinkvoeding op melk/yoghurtbasis 1 flesje 12 Drinkvoeding op fruitbasis (Juice) 1 flesje 7-9 Respifor 1 flesje 9,4 Uw eiwitbehoefte in gram per dag:"
1,Zwangerschapsdiabetes en voeding,Voeding,"Voeding bestaat uit drie belangrijke energieleverende voedingsstoffen: koolhydraten, vetten en eiwitten. Koolhydraten en vetten zijn de brandstoffen in de voeding, eiwitten zijn vooral van belang als bouwstof. Bij zwangerschapsdiabetes spelen de koolhydraten een belangrijke rol. Koolhydraten komen veel voor in onder andere brood, pasta, rijst, aardappelen, peulvruchten, fruit, vruchtensap, melk, karnemelk, yoghurt, vla, kwark, koek, snoep, zoet broodbeleg en alle suikersoorten."
1,Natriumarme producten,Let op: sommige merken hebben zowel,een normale variant als een natriumarme variant van het product. Kijk altijd goed op de verpakking om zeker te weten dat u de natriumarme variant koopt.
1,Vochtbeperking,Inhoudsmaten,"Inhoudsmaten ZGT Thuis Glas standaard 150 ml Kopje standaard 125 ml Schaaltje vla/yoghurt 150 ml Bakje appelmoes 100 ml IJsklontje 15 ml 1 stuk fruit 100 ml Vindt u het ondanks deze tips toch moeilijk om u aan uw vochtbeperking te houden, geeft dit dan aan bij uw verpleegkundige, arts of diëtist. Samen zoeken we dan naar een oplossing."
1,Eiwitvariatielijst,Etiketten en apps,"De producten van een merk kunnen per smaak ook nog een andere hoeveelheid eiwit bevatten. Controleer altijd de voedingswaarde tabel op de verpakking van een product. U kunt ook gebruik maken van een app zoals ‘Mijn Eetmeter’ (voedingscentrum), ‘Food’ of ‘FatSecret’."
1,Dikke darmonderzoek (klinisch),In de avond,"- Koffie, thee of heldere drank. 
- Eventueel Nutridrink. 
- Niets eten! Op de dag van het onderzoek: Vóór het onderzoek 
- Geen ontbijt! 
- Drink zonodig 1 kop thee."
1,Natriumbeperkt dieet,Fruit,"Fruit, compote, vruchtenmoes en gedroogd fruit. Fruit Snoep, koek en snacks Zuurtjes, toffees, kauwgom, pepermunt, chocolade, ongezouten noten, ongezouten pinda’s, Japanse mix, koekjes, gebak, rozijnen en dadels. Snoep, koek en snacks Drop, snoep met zoethoutextract, gezouten pinda’s en borrelnootjes, zoutjes, chips, kant- en klaar snacks bijvoorbeeld: loempia’s, bitterballen, kroketten, bami- en nasiballen, hamburgers, kroepoek en olijven. Kruiden en specerijen Verse en gedroogde kruiden zoals: Bieslook, peterselie, selderij, knoflook, kervel, peper, laurier, kaneel, tijm, paprikapoeder, kummel, bonenkruid, nootmuskaat, mosterdpoeder, lavas, natriumarme gemengde kruiden, natriumarme Aromat, gemengde kruiden zonder toegevoegd zout. Kruiden en specerijen Keukenzout, knoflookzout, uienzout, selderijzout, zeezout, mineraalzout, zout met verlaagd natriumgehalte, vetsin, gemengde kruiden en specerijen met zout zoals kipkruiden, vleeskruiden, gehaktkruiden, barbecue-kruiden, Aromat en Maggi."
1,Flebografie,Dieet,"- Tot 2½ uur voor het melden bij de gastenservice mag u nog een licht ontbijt gebruiken: 1 snee brood of 2 beschuiten met beleg. 
- 1 kop thee, koffie. Daarna mag u niet meer eten, drinken of roken."
1,Licht verteerbare voeding,Fruit,"rijp fruit, zonder pit en schil (bijvoorbeeld peer, perzik, banaan, meloen) Indien u dit kunt verdragen: abrikoos, appel, appelmoes, zachte compote en vruchtensap. onrijp fruit, fruit met schil of pit (bessen, aardbeien, frambozen, ananas, grapefruit, druiven). citrusvruchten (sinaasappel, grapefruit). gedroogd en gekonfijt fruit (krenten, rozijnen, gember)."
1,Voedingsadviezen na correctie hernia diafragmatica,Geschikte voedingsmiddelen,"- melk, karnemelk, drinkyoghurt, chocolademelk, yoghurt, milkshake, kwark, vla, pap, pudding en andere melkproducten; 
- beschuitpap: beschuit met hete melk, suiker en kaneel ; 
- bouillon, soep, tomatensap; 
- appel- en vruchtenmoes, geprakte banaan, geperst fruit; 
- thee, koffie, limonade, vruchtensap, rozenbottelsiroop; 
- room- en waterijs."
1,Natriumbeperkt dieet,Ontbijt,"2 sneden volkoren of bruin brood 2 x 155 = 310 margarine of halvarine - 1x kaas 140 1x zoet beleg, bijv. jam - 1 beker melk of karnemelk 65 thee of koffie evt. met koffiemelk -"
1,Gezonde voeding bij hart- en vaatziekten,Tips bij overgewicht,"- Sla geen maaltijden over. 
- Wees zuinig met vet, suiker en alcohol. 
- Maak gebruik van caloriearme tussendoortjes. 
- Neem, om af te vallen, 60 minuten lichaamsbeweging per dag. 
- Verander uw eetpatroon in kleine stappen maar wel voor altijd en voorkom het jojo- effect."
1,Vena testicularis,Dieet,"Tot een ½ uur voor het melden bij de gastenservice mag u nog een licht ontbijt of lunch gebruiken: 
- 1 snee brood of 2 beschuiten met beleg. 
- 1 kop thee, koffie. Daarna mag u niet meer eten, drinken of roken."
1,Pleinvue en Propofol sedatie,Vanaf drie dagen voor het onderzoek:,"-U stopt met het eten van fruit met pitjes zoals: aardbeien, frambozen, bramen, druiven, kiwi en tomaat. Ook brood waar hele pitten/zaden in verwerkt zijn mag u tot na het onderzoek niet eten. Dit is om te voorkomen dat de endoscoop verstopt raakt tijdens het onderzoek. 
-Minder vezels eten:"
1,Uterus embolisatie,Dieet,"- Tot 5 uur voor het melden bij de gastenservice mag u nog een licht ontbijt gebruiken:1 snee brood of 2 beschuiten met beleg. Daarna mag u niet meer eten, drinken of roken. 
- Wel is het toegestaan om tot een uur voor het melden heldere dranken te gebruiken, bijvoorbeeld koffie/thee (zonder melk), sap zonder pulp, water of aanmaaklimonade."
1,Voedingsadviezen bij gebruik van niet-selectieve MAO-remmers,Jonge kaas," Jonge Edammer  Jonge Goudse  Jonge Leidse (komijn)  Jonge Maaslander  Jonge Leerdammer  Jonge Maasdammer Ongepasteuriseerde kaas. Buitenlandse kaas, zoals:  Brie  Camembert  Emmenthaler  Cheddar  Gorgonzola, Roquefort en andere blauwschimmelkaas  Gruyère  Feta, gemaakt van schapen- en geitenmelk In plaats van 1 plak kaas kunt u maximaal 10 gram (1eetlepel) nemen van:  Parmezaanse kaas, pesto op basis van Parmezaanse kaas  Zwitserse strooikaas."
1,"Voedingsadviezen bij een stent in de slokdarm, maag of dunne darm",Suggesties voor de maaltijd,"Broodmaaltijd 
- Bruinbrood, beschuit, cracker, knäckebröd; 
- Royaal besmeerd met margarine of roomboter; 
- Beleg: kaas, smeerkaas; 
- Vleeswaren zoals boterhamworst, ham, kip/kalkoenfilet, leverkaas, paté of smeerworst; 
- Jam, honing, hagelslag, stroop of pindakaas; 
- Ei, gekookt, gebakken of als omelet; 
- Ragout, huzarensalade, zalmsalade, tonijnsalade of sandwichspread; 
- Drink royaal bij de maaltijden, bijvoorbeeld melk, karnemelk, yoghurtdrank, thee, koffie of vruchtensap; 
- Eventueel pap, yoghurt of vla. Warme maaltijd 
- Eventueel enige tijd voor de maaltijd een kopje soep met zeer fijngesneden groenten en vlees; 
- Stukje vlees, vis, kip of omelet; 
- Royale portie jus of saus; 
- Portie gare groenten met een klontje boter of sausje; 
- Portie aardappelen, gekookt als puree of gebakken of rijst/deegwaren met veel saus; 
- Schaaltje appelmoes; 
- Nagerecht zoals, vla, yoghurt, kwark of ijs; Tussendoor 
- (volle) Melk, karnemelk, (volle) yoghurt, (volle) chocolademelk of (volle) vla; 
- Vruchtensap, limonade of frisdrank; 
- Rijp, zacht fruit; 
- Koekje, plakje cake, stukje taart of stukje chocola; 
- Stukje kaas of worst; 
- Thee/koffie met suiker en/of melk."
1,Gladgebonden vloeibaar dieet,Geschikte voedingsmiddelen,"- melk, karnemelk, chocolademelk, yoghurt, kwark (verdund), milkshake yoghurtdrank en andere melkdranken; 
- gladde vla of dunne pap; 
- bouillon, gladde (gezeefde) soep; 
- tomatensap, vruchtenmoes (eventueel verdund met vruchtensap); 
- thee, koffie; 
- room- en waterijs; 
- limonade, vruchtensap, geperst fruit, rozenbottelsiroop."
1,Dieet bij verhoogd cholesterol,Aan te raden,"Af te raden Brood bij voorkeur donkere broodsoorten, (bruin) knäckebröd (volkoren) beschuit, muesli, havermout. saucijzenbroodje, ham/kaasbroodje, creamcracker, croissant. Boter, margarine, halvarine halvarine of margarine met minder dan 17g verzadigd vet per 100g. roomboter, overige margarine Beleg magere vleeswaren zoals; fricandeau, achterham, kip- kalkoen- en kalfsrollade, rosbief, rookvlees, casselerrib, kipfilet. vette vleeswaren zoals; bacon, vette rollade, paté, worstsoorten, leverworst, nierbrood, leverpastei, (ontbijt) spek, lever. Kaas 20+, 30+ kaas of magere smeerkaas, magere kwark, Zwitserse strooikaas, met mate; 40+ kaas. volvette (smeer) kaas, roomkaas, buitenlandse vette kaas zoals brie, boursin e.d. roomkwark, kruidenkaas Zoet beleg jam, gelei, (appel) stroop, honing, vruchtenhagel, groentespread, pindakaas* chocoladehagel, -vlokken en - pasta, hazelnootpasta, kokosbrood. Dranken magere/halfvolle melk, karnemelk, magere drinkyoghurt, magere chocolademelk, vruchtensap, limonade, frisdrank, water, thee en koffie volle melk, volle chocolademelk, advocaat en dranken waarin room is verwerkt Soep magere soep of bouillon, evt. met mager vlees of kip, bouillonblokjes of bouillonpoeder vette soep, vette bouillon, soep met vet vlees Nagerechten magere vla, pap of pudding van magere of halfvolle melk, magere yoghurt of kwark, magere vruchtenyoghurt, waterijs, alle soorten fruit, compote. volle vla, pap en pudding, volle yoghurt, volle kwark, zure room, slagroom, imitatie slagroom- producten, roomijs en consumptie ijs. Snoep, koek, snacks drop, kauwgom, pepermunt, toffee, zuurtje, biscuit, ontbijtkoek, kaneelbeschuit, rijstwafel, vruchtenrastervlaai, kruidkoek. Japanse mix, zoute stengels, popcorn, olijven. Met mate; noten*, pinda's*, studentenhaver* bonbon, candybars (o.a. Nuts, Mars), chocolade, cake, koeken, gebak, boterkoekjes. chips en andere zoutjes, borrelnootjes, snacks bijv. kroket, frikandel, kaassoufflé"
1,Eiwitvariatielijst,Benodigde hoeveelheid eiwit,"Het is belangrijk om elke dag minimaal 60 gram eiwit te eten, maar bij voorkeur zoveel als u dagelijks nodig heeft. Hoeveel dat is hangt af van uw lichaamslengte en hoeveelheid spiermassa. Als richtlijn kunt u aanhouden uw lengte in cm – 100. Wanneer u zwaar lichamelijk werk heeft of veel sport, moet u daar 10-15 gram bij optellen. Deze variatielijst kan u helpen om voldoende eiwitten te nemen en eiwitrijke keuzes te maken. Naast eiwitten is bewegen en krachttraining belangrijk om uw spiermassa in stand te houden."
1,Kaliumbeperkt dieet,Zuivel Kalium (mg),"Melk, per glas (150 ml) 240 Karnemelk, per glas (150 ml) 210 Vla, per schaaltje (150 ml) 220 Yoghurt, per schaaltje (150 ml) 230 Chocolademelk, per glas (150 ml) 310 Kwark, per schaaltje (150 ml) 240 Sojamelk, per glas (150 ml) 120 Yoghurtdrank, per glas (150 ml) 180"
1,Voedingsadviezen bij gebruik van niet-selectieve MAO-remmers,Niet toegestaan ,"Beperkt toegestaan Onbeperkt toegestaan  Marmite  Vetamite gistextract pasta  Tartex  Zoete en zoute drop maximaal 50 gram. Vanwege invloed op de bloeddruk (glycyrrhizinezuur)  Pindakaas  Jam  Hagelslag  Sandwichspread  Stroop  Reformartikelen zoals ginseng producten, Sint- janskruid  Zuurdesembrood  Vitaminepreparaten in dosering hoger dan ADH*  L-tryptofaan  Sportvoedingspreparaten met weipoeder/aminozuren  Producten met Probiotica  Dampo bij droge hoest  Otrivin en vergelijkbare neussprays die xylometazoline bevatten  Noten en pinda’s  Noodles instant in beker of zakje (met kruiden/groete/kip)  Sportrepen  Noga  Marsepein  Bouillon tabletten  Boemboe  Boter  Crème fraiche, kookroom en zure room"
1,Anale fissuur,Wat kunt u zelf doen om een anale fissuur te voorkomen?,"Om anale fissuren te voorkomen en de genezing te bevorderen, is het belangrijk om te zorgen dat uw ontlasting zacht en soepel is. Als uw ontlasting zacht is hoeft u meestal niet hard te persen om de ontlasting kwijt te raken en kan het slijmvlies minder snel beschadigen. De kans dat fissuren ontstaan is dan klein en bestaande fissuren krijgen de kans om te genezen. Tips en adviezen om de ontlasting zacht te houden: 
- Eet vezelrijk. Vezels zijn onverteerbare voedingsdeeltjes afkomstig uit plantaardige voeding. Vezels zorgen voor een goede darmwerking en nemen daarnaast vocht op in de ontlasting. Hierdoor wordt de ontlasting zacht en soepel. Voor extra informatie zie folder ‘Vezelverrijkte voeding’. 
- Drink dagelijks ten minste 1½ tot 2 liter vocht. Hiermee kunt u voorkomen dat de ontlasting uitdroogt. 
- Beweeg voldoende. Dagelijks bewegen zorgt ervoor dat de darm in beweging blijft. Te weinig bewegen kan verstopping veroorzaken of verergeren. 
- Eventueel kunt u middelen/medicijnen gebruiken die de ontlasting zachter maken. Wanneer u last heeft van verkramping of verhoogde spanning van de kringspier kan een warm bad verlichting bieden. Als u moeite heeft de bekkenbodemspieren te ontspannen zou bekkenbodemtherapie kunnen helpen. De bekkenbodem is de spiergroep die ervoor zorgt dat wij ontlasting en urine kunnen ophouden en dat we ontlasting en urine kwijt kunnen raken indien we dat willen."
1,"Ondervoeding, voedingsadviezen bij (risico op)",Inleiding,"Een energie- en eiwitverrijkt dieet is bestemd voor mensen met een te laag lichaamsgewicht of bij wie sprake is van onbedoeld gewichtsverlies. Een energie- en eiwitverrijkt dieet wordt bijvoorbeeld geadviseerd wanneer u: 
- Langdurig ziek bent. 
- Een zware operatie moet of heeft ondergaan. 
- Grote operatie- of doorligwonden heeft. 
- Ondergewicht heeft. 
- Onbedoeld bent afgevallen. 
- Bestraling en/of chemotherapie moet ondergaan. Bij ziekte en herstel (bijvoorbeeld na een operatie) verbruikt het lichaam meer energie (= calorieën) en eiwit (=bouwstof voor onder andere de spieren) dan normaal. Eiwit komt veel voor in: vlees, vis, kaas, ei, (soja)melkproducten, noten, pinda’s en peulvruchten. Door bijvoorbeeld verminderde eetlust, misselijkheid, emoties en benauwdheid is eten vaak moeilijk, waardoor de inname aan voedingsstoffen minder kan worden. Als u onbedoeld gewicht verliest, verliest u geen vetreserves maar spiermassa. Verlies van spiermassa is niet wenselijk en heeft nadelige gevolgen voor uw conditie."
1,Kaliumbeperkt dieet,Kaliumbeperkt dieet,In deze folder vindt u meer informatie over kalium en het kaliumbeperkt dieet.
1,Kaliumbeperkt dieet,Fruit,"Twee stuks fruit per dag is voldoende om uw goede vitamines binnen te krijgen. Neem liever geen of zo min mogelijk vruchtensappen of gedroogde vruchten. Peulvruchten Peulvruchten zoals bruine of witte bonen, kapucijners, linzen of (split)erwten bevatten meer kalium dan groenten. Eet hier dus liever geen aardappelen bij, maar bijvoorbeeld rijst. Kalium als smaakmaker Kalium smaakt wat bitterder dan zout, maar wordt vaak gebruikt als vervangende smaakmaker voor natrium. Als u het advies heeft gekregen om alleen uw zoutgebruik te verminderen, kunt u deze vervangende voedingsmiddelen gebruiken. Maar als uw nieren minder goed werken of als u kaliumsparende medicijnen gebruikt, worden deze producten afgeraden. Overleg hierover met uw arts of diëtist. Voorbeelden van deze producten zijn natriumarm zout, natriumarm brood of natriumarme smaakmakers zoals natriumarme ketjap manis of natriumarme Aromat."
1,Vezelrijke voeding,Vezelrijke voedingsmiddelen,"- Volkoren- en roggebrood, bruin brood, vezelrijk knäckebröd en -beschuit, mueslibrood, krenten- en rozijnenbrood. 
- Muesli, ontbijtgranen, vezelrijke bindmiddelen bijvoorbeeld: havermout, gort, grutten, boekweit en tarwevlokken. 
- Aardappelen, zilvervliesrijst, volkoren pasta, zoals macaroni en spaghetti. 
- Peulvruchten (linzen, kapucijners, groene erwten, bruine en witte bonen en kidneybonen). 
- Groenten en fruit. 
- Gedroogde en geweekte zuidvruchten zoals: pruimen, abrikozen, krenten, rozijnen, tuttifrutti en vijgen. 
- Noten en pinda’s. Als extra toevoeging ter verhoging van het vezelgehalte in uw voeding, kunt u zemelen, lijnzaad of fibrex (=bietenvezel) gebruiken. Het advies is om gelijktijdig met het gebruik hiervan extra te drinken. Deze producten kunt u toevoegen aan: 
- Pap, vla, yoghurt, karnemelk en vruchtensap. 
- Puree. 
- Als bindmiddel in waterige groenten, bijvoorbeeld: spinazie, andijvie en witlof. 
- In plaats van beschuit voor het aanmaken van gehakt. 
- Als paneermeel."
1,Voedingsadviezen bij gebruik van niet-selectieve MAO-remmers,Dranken en (na overleg specialist) alcoholische dranken,"Er zijn theesoorten te koop met gezondheidsclaims, zoals: goed voor de bloeddruk, de stofwisseling, de stoelgang, om af te vallen, enz. Omdat onbekend is welke stoffen aan deze thee zijn toegevoegd, wordt geadviseerd deze niet te gebruiken. Zelfgemaakte advocaat (ook te koop in landwinkels) en tokkelroom zijn niet toegestaan omdat ze bestanddelen van rauwe eieren bevatten. Zware biersoorten bevatten meer gist. Gist bevat van nature veel tyramine. Mousserende wijnen zoals bijvoorbeeld champagne en prosecco zijn gemaakt met meer gist waardoor ze meer tyramine bevatten. Drink geen alcohol of in ieder geval niet meer dan één glas per dag*."
1,Natriumbeperkt dieet,Informatie op het etiket,"Op het etiket van voorverpakte producten staat hoeveel natrium (Na) erin zit. Door etiketten te vergelijken, kunt u het product kiezen met het laagste natriumgehalte. Als op een etiket staat dat het product zoutloos is, dan zit er ook werkelijk geen zout in. Let wel dat natrium op het etiket vaak staat aangeduid per 100 ml of mg. Dit is veelal niet de hoeveelheid die gebruikt wordt."
1,Gladgebonden vloeibaar dieet,Voorbeeld van een dagmenu,"Ontbijt: 
- pap eventueel met suiker en/of room; 
- (karne)melk of chocolademelk; 
- thee of koffie eventueel met suiker en/of room. In de loop van de morgen: 
- glas vruchtensap bijvoorbeeld sinaasappelsap eventueel met suiker en/of room; 
- vla, yoghurt of kwark; 
- koffie eventueel met suiker en/of room. Lunch: 
- pap eventueel met suiker en/of room; 
- (karne)melk of chocolademelk. In de loop van de middag: 
- kwark of yoghurt met rozenbottelsiroop en suiker; 
- thee eventueel met suiker . Warme maaltijd: 
- gezeefde mixsoep; 
- vruchtenmoes, appelmoes; 
- vla, yoghurt of kwark. In de loop van de avond: 
- koffie of thee eventueel met suiker en /of room; 
- milkshake."
1,FDG PET-CT met Koolhydraatvrij-voorbereidingsdieet,Het voorbereidingsdieet (de dag voor het onderzoek):,"De voeding die u gebruikt dient zo koolhydraatvrij mogelijk te zijn. Koolhydraten is de verzamelnaam voor alle vormen van suiker in de voeding zoals vruchtensuiker, melksuiker, zetmeel en de suiker uit de suikerpot en snoepjes. Op deze dag dient u minimaal 1 liter water extra te drinken! Hieronder volgt een overzicht van wat toegestaan is en wat niet: Toegestaan: 
- Heldere soep of bouillon (zonder vermicelli, rijst, noedels of ander bindmiddel) 
- Vlees, vis of kip (behalve gepaneerd vlees, worst en gehakt, slavinken en dergelijke) 
- Eieren 
- Kaas 
- Roomboter, margarine, halvarine 
- Koffie en thee zonder melk en suiker (geen oploskoffie van zakjes/ poeder, zoals cappuccino) 
- Light-frisdrank (let op: Dubbelfriss-light, Spa&Fruit-light en eigenmerk varianten zijn niet zonder koolhydraten!) 
- Diaran (= suikervrije ranja) 
- Water, mineraalwater Niet Toegestaan: 
- Alle broodsoorten, crackers, beschuiten 
- Zoetbeleg (zoals jam, hagelslag, stroop, honing en dergelijke) 
- Gepaneerd vlees, worst en gehakt, slavinken en dergelijke 
- Aardappelen, frites 
- Peulvruchten (bruine bonen, kapucijners en dergelijke) 
- Rijst 
- Pasta (macaroni, spaghetti en dergelijke) 
- Mie, miehoen 
- Meelproducten 
- Noten, pinda’s en dergelijke 
- Groenten, rauwkost 
- Fruit 
- Alle vruchtensappen 
- Melk, karnemelk en alle andere melkproducten 
- (Vruchten)yoghurt, vla, pudding en pap 
- Roomijs, waterijs en andere soorten ijs 
- Suiker 
- Alle snoep 
- Alle koekjes, ontbijtkoek 
- Chips 
- Frisdrank, ranja, Roosvicee, Diksap en dergelijke 
- Alcoholische dranken Als u twijfelt of een product koolhydraten bevat kunt u dit altijd terugvinden op de ingrediëntendeclaratie op de verpakking. U kunt dit terugvinden onder koolhydraten of suikers."
1,Natriumbeperkt dieet,Soep,1 kop bouillon (200 ml) 865 1 kop natriumarme bouillon (200 ml) - 1 kop soep (200 ml) 675 1 kop natriumarme soep (200 ml) 20
1,Voedingsadviezen bij gebruik van niet-selectieve MAO-remmers,Sojaproducten en gefermenteerde sauzen,"Fermenteren wil zeggen dat er veranderingen in een product plaatsvinden onder invloed van bacteriën, gisten of schimmels. Deze micro-organismen kunnen het eiwit uit de producten omzetten in tyramine, waardoor deze gefermenteerde producten niet onbeperkt gegeten kunnen worden. De wijze van fermenteren bepaalt hoeveel van onderstaande producten gebruikt kunnen worden. Wanneer u gaat eten in een Oosters restaurant, informeer dan naar het gebruik van ketjap en andere Oosterse sauzen."
1,Koolhydraat variatielijst diabetes mellitus,Vetten,"Vet is een belangrijke energiebron voor het lichaam. De hoeveelheid en het soort vet in de voeding hebben invloed op het cholesterolgehalte. Cholesterol is een vetachtige stof in het bloed. Sommige voedingsmiddelen bevatten van nature ook cholesterol. Dit cholesterol heeft slechts een kleine invloed. Een te hoog cholesterolgehalte verhoogt, net als het hebben van diabetes mellitus, de kans op hart- en vaatziekten. Het is daarom belangrijk te letten op de vetten in uw voeding. Vet in de voeding is onder te verdelen in: 
- Verzadigd vet is ‘slecht’ vet. 
- Onverzadigd vet is ‘goed’ vet. Voedingsmiddelen waar veel verzadigde vetten in voorkomen: Roomboter, margarine met meer dan 17 gram verzadigd vet per 100 gram, vet vlees, volle melkproducten, volvette kaas, koffiecreamer, snacks, chocolade, gebak en koekjes. Kies van deze producten de magere of halfvolle variant. Hieronder zijn wat voorbeelden genoemd: Vette vleessoorten worstsoorten, spek, half-om-half gehakt, schouder- of ribkarbonade, kip met vel Magere vleessoorten bieflappen, biefstuk, rosbief, tartaar, magere runderlappen, hamlappen, varkensfilet, fricandeau, haaskarbonade, varkenshaas, ongepaneerde schnitzel, kipfilet, kalkoenfilet, kip zonder vel Vette vleeswaren bacon, vette rollade, paté, worstsoorten, lever, nierbrood, leverpastei, ontbijtspek Magere vleeswaren fricandeau, achterham, kip-, kalkoen- en kalfsrollade, rosbief, rookvlees, kipfilet, casselerrib"
1,Keizersnede,Voeding,"Wondgenezing We raden na een keizersnede eiwitrijke voeding aan ter bevordering van de wondgenezing en minder verlies van spierkracht. Eiwitten komen veel voor in vlees, vis, kaas, ei, (soja)melkproducten, noten, pinda’s en peulvruchten."
1,"Naar huis met sondevoeding, diëtetiek",Wat is sondevoeding,"Sondevoeding is vloeibare voeding die via een slangetje (sonde) in de maag of de dunne darm komt. Het bevat alle voedingsstoffen die u nodig heeft zoals eiwitten, vetten, koolhydraten, vitamines en mineralen. Sondevoeding kan de normale voeding geheel vervangen, maar kan ook een aanvulling zijn op wat u eet. Uw behandelend specialist of diëtist bekijkt welke voeding voor u het meest geschikt is. Omdat sondevoeding direct in de maag of dunne darm komt, ruikt en proeft u de sondevoeding niet. Alleen bij opboeren kunt u de voeding proeven en/of ruiken."
5,Claviculafractuur,Complicaties,"Ondanks alle zorg die aan de operatie besteed wordt, kunnen er soms toch complicaties optreden. De meest voorkomende complicaties zijn: 
- Een nabloeding in de schouder; 
- Wondinfectie; 
- Doof gevoel onder het litteken (is normaal); 
- Breuk materiaal; 
- Uitsteken van schroeven; 
- Osteomyelitis; 
- Pneumothorax; 
- Een stijve schouder, een frozen shoulder; 
- Vaat/zenuwletsel; 
- Een breed litteken; 
- Re fractuur na het verwijderen van osteosynthesemateriaal."
5,"Operatie vanwege een afsluiting van de liesslagader (TEA, endarteriëctomie)",Mogelijke complicaties,"Bij ieder operatie kunnen complicaties optreden. Om de kans daarop te verkleinen, wordt u voor de operatie onderzocht en worden er eventuele voorzorgsmaatregelen genomen. De algemene complicaties die na een operatie kunnen optreden zijn: wondinfectie, trombose en beschadiging van organen en zenuwen. Specifieke complicaties bij deze operatie zijn: 
- In het littekengebied kan er een afgesloten ruimte ontstaan gevuld met vocht. Dit noemen we “seroom”. Het vocht is te vergelijken met het vocht dat uit een blaar komt en veroorzaakt een zwelling in de lies. Meestal wordt het vocht vanzelf weer opgenomen door het lichaam. Dat kan echter wel enkele dagen tot weken duren. Ook kan er een harde knobbel achterblijven. Als het vocht niet vanzelf verdwijnt, kan het nodig zijn om de zwelling aan te prikken en het vocht weg te halen. 
- Bij deze operatie kunnen stolsels losschieten vanuit het geopereerde gebied die de slagaders in de benen kunnen afsluiten. Hiervoor kan het zijn dat een extra operatie nodig is of dat uiteindelijk zelfs een amputatie niet te vermijden is. De kans hierop is echter klein. 
- Na de operatie is de kans groot dat uw been tijdelijk verdikt is door vochtophoping onder de huid. Dit is een normale reactie van het lichaam en verdwijnt in veel gevallen binnen enkele weken na de operatie. 
- Het is niet te voorkomen, dat bij een operatie gevoelszenuwen in de huid worden doorgesneden. Dit kan een doof gevoel geven rondom het operatielitteken. Meestal is het gevoel na enkele maanden weer normaal. 
- Een longontsteking of hartinfarct komen na een vaatoperatie wat vaker voor dan normaal. Door een hartinfarct kunt u overlijden. Door hier veel aandacht aan te besteden, proberen wij deze complicaties te voorkomen en is de kans hierop klein."
5,Triggerfinger,Wat zijn de klachten,"Meestal begint een haperende vinger met pijn bij het buigen van de vinger, vooral bij het vastgrijpen. Door verdikking van de buigpees, glijdt de pees niet meer soepel door de peesschede. Dit kan als een, soms pijnlijk, 'knapje' gevoeld worden. Indien de zwelling verder toeneemt, kunnen slotklachten ontstaan. Dan kan de vinger niet meer op eigen kracht gestrekt of gebogen worden, maar moet met de andere hand geholpen worden."
5,"Carpaal Tunnel Syndroom (CTS), plastisch chirurg",Klachten,"De klachten die worden veroorzaakt door beknelling van de zenuw bestaan uit een doof, tintelend of pijnlijk gevoel in de hand en de vingers en vooral het verzorgingsgebied van de zenuw, dat wil zeggen de duim, wijs- en middelvinger en een deel van de ringvinger. De kant van de handpalm van deze vingers is het verzorgingsgebied van deze zenuw. Ook kan een verdoofd gevoel van de vingertoppen ontstaan en een verminderde kracht waardoor gemakkelijk dingen uit de hand kunnen vallen. De pijn kan uitstralen via de onderarm en elleboog tot in de schouder. In de nacht nemen de klachten vaak in ernst toe waardoor men er wakker van kan worden. Maar ook overdag kunnen deze optreden, bij autorijden, het lezen van de krant en fietsen. Ook na stevige handenarbeid kan verergering optreden. Soms komt het carpaal tunnel syndroom aan beide handen voor."
5,Gekwetste knie,Behandelingsmogelijkheden,"Wanneer de medisch specialist een diagnose heeft gesteld zal een mogelijke behandeling met u besproken worden. Aandoeningen aan de meniscus en sommige aandoeningen aan het kraakbeen zijn doorgaans te verhelpen tijdens een kijkoperatie. Ook een zwelling door bloed of vocht kan tijdens een kijkoperatie worden weggenomen. Grotere operaties - herstel van gescheurde banden bijvoorbeeld kunnen aansluiten of op een later tijdstip worden uitgevoerd. Verder kan de medisch specialist u pijnstillers voorschrijven om de pijn te verlichten. Hiermee wordt de oorzaak echter niet weggenomen. De kniebanden houden het boven- en onderbeen bij elkaar. Dit is ook voor een deel de functie van de boven en onderbeenspieren. Het is belangrijk dat deze spieren goed ontwikkeld zijn. Juist zij kunnen de schokken die een knie te verduren krijgt goed opvangen. De spieren zijn ook nodig voor de strek- en buigbewegingen van de knie en voor de stabiliteit (spannen van banden en pezen) van het kniegewricht. De knieschijf scharniert met het bolvormige uiteinde van het bovenbeen. Ze helpt de bovenbeenspieren vooral als de knie gebogen is: als een soort katrol trekt de knieschijf het onderbeen weer omhoog, waardoor het been zich strekt."
