topic_id,filename,header,section_text
0.0,Bevalling en kraambed,Wanneer komt u naar het ziekenhuis?,"Als u op eigen verzoek of met een medium risk in ZGT gaat bevallen, dient u contact op te nemen met uw verloskundige of huisarts als de bevalling begint. Als u met een medische indicatie in ZGT moet bevallen dan neemt u contact op met de dienstdoende verpleegkundige van locatie Almelo."
0.0,Proctitis,Tot slot,"Als u na het lezen van deze folder nog vragen heeft kunt u contact opnemen met de verpleegkundig specialist MDL. U kunt bellen naar het MDL-centrum, telefoonnummer 088 708 70 70."
0.0,Sneller herstel programma longchirurgie,Na ontslag,"Heeft u klachten of vragen dan kan u contact opnemen met verpleegkundig specialist longoncologie tijdens kantooruren: 088 708 3300 Buiten kantooruren: als vragen heeft en/of klachten die niet kunnen wachten tot de volgende dag, dan kan u contact opnemen met de longafdeling 3 Zuid 088 708 3510"
0.0,"Astma, thuis en op school",Polikliniek kinderartsen,"Telefoonnummer 088 708 31 20 De kosten van de cursus bedragen € 5,- voor het huiswerkmapje."
0.0,CT urografie,Vragen,"Mocht u na het lezen van deze informatie nog vragen hebben, stel deze gerust. Wij willen ze graag voor u beantwoorden. Op werkdagen zijn wij tussen 08.00 en 16.30 uur telefonisch bereikbaar op het volgende telefoonnummer: 088 708 37 00."
0.0,"Schisis, lipsluiting",Victor Veau stichting,Telefoonnummer 06 30 37 73 65 E-mail: secretariaat@schisis-team.nl. Kijk voor meer informatie ook op: schisis-team.nl.
0.0,Somatische polikliniek,Ten slotte,"Wij hopen u via deze folder voldoende te hebben geïnformeerd. Mocht u nog vragen hebben, dan kunt u contact opnemen met de verpleegkundige van de somatische polikliniek: Joke van Vianen. Bereikbaar via: ZGT ziekenhuislocatie Almelo, 088 708 31 10."
0.0,Borstkliniek Oost-Nederland,Vragen,"Heeft u na het lezen van deze folder nog vragen? Dan kunt u contact opnemen met de Borstkliniek Oost-Nederland, telefoonnummer 088 708 52 32 of per e-mail mammapoli@zgt.nl. Neemt u tijdens uw eerste bezoek het ingevulde vragenformulier mee."
0.0,"Angiografie, dotterbehandeling en_of stentplaatsing",Neem contact op indien,"- U koorts krijgt (38,5°C of hoger). 
- De lies erg gevoelig/pijnlijk is. 
- Een zwelling in de lies optreedt. 
- De lies rood verkleurt en erg warm aanvoelt. 
- Uw been gevoelloos of pijnlijk aanvoelt. 
- U huiduitslag heeft. Tijdens kantooruren kunt u contact opnemen met het secretariaat vaatchirurgie, telefoonnummer 088 708 52 43. Heeft u klachten die niet tot de volgende dag kunnen wachten, dan kunt u buiten kantooruren contact opnemen met de afdeling spoedeisende hulp, telefoonnummer 088 708 78 78."
0.0,CT schedel kind  (ZGT Almelo),Verhindering,"Wanneer u en uw kind door omstandigheden niet kunt komen, neem dan zo spoedig mogelijk telefonisch contact met ons op. Op werkdagen zijn wij tussen 08.00 en 16.30 uur telefonisch bereikbaar op het volgende telefoonnummer: 088 708 37 00."
0.0,Coloscopie klinisch,Vragen,"Mocht u nog vragen hebben stel ze dan gerust. U kunt bellen naar het MDL-centrum, telefoonnummer 088 708 34 00."
2.0,"Schisis, sluiting van het zachte gehemelte",Pijnbestrijding,"Voor goed herstel is het belangrijk dat uw kind zo min mogelijk pijn heeft. Pijnbestrijding wordt gegeven via een infuus en met zetpillen. Pijn wordt door de verpleegkundige gemeten met behulp van pijnmeetinstrumenten. Als u denkt dat uw kind ondanks de pijnbestrijding pijn heeft, is het belangrijk dit aan de verpleegkundige te melden."
2.0,Dragen van uw kind,Kinderfysiotherapeut en dragen,"De kinderfysiotherapeuten die ook draagconsulenten van ZGT zijn, kunnen u kennis laten maken met het dragen van uw kind met behulp van verschillende draagdoeken en ergonomische draagsystemen. De kinderfysiotherapeut gaat uit van de hulpvraag van u als ouders / verzorgers. Zo komt de therapeut in goed overleg met u tot een zorgvuldig plan van aanpak. Een hulpvraag over dragen van kinderen komt vaak voort vanuit ouders / verzorgers. Maar het dragen kan ook als onderdeel van de kinderfysiotherapeutische behandeling plaatsvinden. U als ouders / verzorgers kunnen dan aangeven of u dit een geschikt behandelmiddel vindt voor uw situatie."
2.0,Voedselprovocatie kinderen,De opnamedag,"U komt met uw kind op het afgesproken tijdstip naar de verpleegafdeling kindergeneeskunde. Daar wordt u ontvangen door een verpleegkundige. Voorafgaand aan de test wordt uw kind gewogen en gemeten. Ook worden hartslag, zuurstofgehalte in het bloed en bloeddruk gemeten. Als het noodzakelijk is dat uw kind een infuus krijgt, zal de kinderarts dit voordien met u bespreken."
2.0,"Antibiotica, thuisbehandeling van uw kind via het infuus",Telefoonnummers,"KinderThuisZorg KinderThuisZorg is 24 uur per dag, 7 dagen per week beschikbaar op het volgende telefoonnummer: 088 0200 700. Wanneer u belt naar KinderThuisZorg volgt er een keuzemenu. Vervolgens wordt er gevraagd naar uw postcode, waardoor u kan worden doorverbonden met de juiste kinderverpleegkundige uit uw regio. ZGT Almelo, moeder-kind afdeling Neonatologie De afdeling moeder-kind, neonatologie is 24 uur per dag, 7 dagen per week beschikbaar op het volgende telefoonnummer: 088 708 4451 Wanneer u met uw kind naar de afdeling komt voor een nieuw infuus, volgt u routenummer 1.2. U kunt u tijdens kantoortijden aanmelden bij de secretaresse. Buiten kantoortijden kunt u gebruik maken van de bel bij de ingang van de afdeling."
2.0,"Schisis, sluiting van het zachte gehemelte",Terug op de kinderafdeling,Op de kinderafdeling wordt uw kind bewaakt met een monitor. Uw kind kan onopgemerkt nabloeden. Dit komt omdat kinderen de neiging hebben alles door te slikken wat in de mond komt. Daarom kan de bloeddruk regelmatig gemeten worden.
2.0,Opname kind- en tienerafdeling,ZGT-connect Almelo,"Voor de kinderen is bij ieder bed een tablet beschikbaar. Uw kind kan hierop TV kijken, Internetten en spelletjes doen. Deze diensten zijn gratis. Kinderen mogen gebruik maken van hun eigen mobiele telefoon, behalve nabij een monitor of andere gevoelige apparatuur. Het belgedrag van uw kind valt onder uw eigen verantwoordelijkheid. Er is WIFI (onbeveiligd) beschikbaar. Te vinden onder instellingen ZGT Public. Wilt u filmen, fotograferen of geluidsopnames maken? Houd dan rekening met de privacy van anderen. Vraag vooraf toestemming aan de personen die u fotografeert, filmt of opneemt."
2.0,Patiëntenrechten kinderen,Het recht op informatie,"Zowel het kind als de ouders hebben recht op informatie. Het kind krijgt een duidelijke uitleg, op een voor hem begrijpelijke manier. Dan weet hij wat er gaat gebeuren en kan hij beter meewerken aan een behandeling. De ouders krijgen volledige informatie. Op basis daarvan kunnen zij beslissen over de behandeling van het kind. De nadruk ligt op het ‘samen beslissen’. De informatieplicht van de hulpverlener is aangevuld met de verplichting tijdig overleg te voeren met de patiënt waarbij de patiënt ook wordt uitgenodigd tot het stellen van vragen. Daarnaast dient de patiënt geïnformeerd te worden over: de mogelijkheid af te zien van behandeling, andere onderzoeken en behandelingen door andere hulpverleners, de uitvoeringstermijn van de behandeling en de verwachte tijdsduur daarvan."
2.0,"Eetproblematiek, eettraining klinisch",Achterliggende visie,"- Eten is gewoon; 
- Gezonde en gevarieerde voeding is belangrijk; 
- Het kind wordt opgenomen, maar het is geen probleem van het kind alleen. Ouders worden intensief betrokken bij de behandeling; 
- De nadruk ligt op de ondersteuning van ouders."
2.0,Kinderen op bezoek op de IC,Op bezoek gaan op de IC,"- Bereid het bezoek voor Bij een bezoek met uw kind op de IC is een goede voorbereiding en begeleiding gewenst. Ook is het belangrijk om uw bezoek met uw kind op de IC af te stemmen met de betrokken verpleegkundige. U kunt in overleg met de betrokken verpleegkundige een tijd afstemmen om op bezoek te komen met uw kind. Het is belangrijk om tijdens een bezoek altijd met uw kind mee te gaan. Wel kan de verpleegkundige u begeleiden tijdens het bezoek. Maak het bezoek niet te lang, 5 tot 10 minuten is vaak lang genoeg. 
- Let op uw kind tijdens het bezoek Vertel gerust dat aanraken mag en vraag uw kind wat het zelf graag wil doen. Let er tijdens het bezoek op, hoe uw kind omgaat met het verwerken van alle indrukken. Ook is het belangrijk om na het bezoek te weten of uw kind nog vragen heeft, dit is belangrijk voor verdere verwerking. Praat er op een later tijdstip nog eens over met uw kind. Eventuele vragen kunnen ook na een poosje nog bij uw kind opkomen. 
- Infectieziekten Als er in de omgeving van uw kind (school, crèche, thuis etc.) infectieziekten heersen of uw kind is zelf ziek, dan verzoeken wij u dit te melden bij de betrokken verpleegkundige of intensivist. In overleg bespreken wij of een bezoek mogelijk is. Denk hierbij aan griep, diarree, waterpokken, enz. Patiënten op de afdeling IC hebben een groter risico om van een gewone kinderziekte ernstig ziek te worden. Eventueel kunnen maatregelen worden getroffen om een bezoek toch mogelijk te maken."
2.0,Koortsstuipen,Hoe herkent u een koortsstuip,"Een koortsstuip komt alleen voor als uw kind koorts heeft. Een koortsstuip uit zich op verschillende manieren. De meest voorkomende verschijnselen zijn: 
- De ogen draaien weg en uw kind is buiten bewustzijn; 
- Het lichaam verkeert in een zogenaamde strekkramp, waarna schokjes van armen en benen optreden, meestal aan beide kanten van het lichaam; 
- Het lichaam wordt slap; 
- Het gezicht wordt blauw of bleek van kleur; 
- Vaak treedt een snurkende ademhaling op. Na enkele minuten is de aanval meestal weer voorbij. Uw kind valt dan in een diepe slaap en is moeilijk te wekken. Hierna treedt volledig herstel op."
2.0,"Eetproblematiek, observatie in dagbehandeling",Dag 2,"9.00 uur: Melden bij de medisch pedagogisch zorgverlener op de kinderafdeling ZGT (Almelo). Indien wenselijk kan dit tijdstip vervroegd worden naar 8.00 uur. 9.30 uur: Fruit eten in de speelkamer aangeboden door de medisch pedagogisch zorgverlener. 11.30 uur: Broodmaaltijd in de speelkamer, aangeboden door de medisch pedagogisch zorgverlener. 12.15 uur: Uw gaat met u kind spelen op de kamer (vanaf 13.00 uur kan dit weer in de speelkamer) 15.00 uur: Fruit/koekje eten in de speelkamer, aangeboden door de medisch pedagogisch zorgverlener, u kijkt mee. 16.00 uur: Warme maaltijd (door uzelf bereid, door ons opgewarmd) in de speelkamer, aangeboden door de medisch pedagogisch zorgverlener, u kijkt mee. 16.30 uur: nabespreking met u, ouders, door de medisch pedagogisch zorgverlener 16.45 uur: Kinderarts, psycholoog en de medisch pedagogisch zorgverlener overleggen over het behandelplan. 17.00 uur: Kinderarts en/of psycholoog en de medisch pedagogisch zorgverlener bespreken het behandelplan met u, ouders. 17.15 uur: Naar huis. Indien nodig kan worden afgeweken van onderdelen van het stappenplan in overleg met de medisch pedagogisch zorgverlener en kinderarts/psycholoog. De genoteerde tijden zijn richtlijnen, door omstandigheden kunnen ze afwijken. Er kan gekozen worden om eetmomenten te filmen. Deze beelden kunnen later met u teruggekeken worden (Video interactie begeleiding)."
2.0,Keizersnede,Uw baby na de geboorte,"Uw baby komt op de onderzoekstafel te liggen. Daar wordt hij afgedroogd en nagekeken. In principe is er altijd een kinderarts aanwezig bij de keizersnede, ook als er geen problemen worden verwacht. De kinderarts onderzoekt uw baby direct na de geboorte."
2.0,Clavicula fractuur bij zuigelingen,Wat kunt u doen?,De eerste twee weken heeft de aangedane arm rust nodig zodat de breuk kan genezen. Het is belangrijk dat er niet te veel kracht of rek op de breuk ontstaat. Dit zou de genezing kunnen belemmeren. Ook kan uw kind deze bewegingen als pijnlijk ervaren. U kunt tijdens de dagelijkse verzorging erop letten dat de aangedane arm dicht tegen het lichaam gehouden wordt. In de onderstaande tekst en plaatjes wordt uitleg gegeven ten aanzien van het hanteren van uw kind.
2.0,"Schisis, reconstructie van het overgebleven schisisdefect 8-12 jr",Wilt u het volgende meenemen?,"- Schone kleding en toiletartikelen; 
- Eventueel eigen (dieet)voeding; 
- Knuffel of speelgoed; 
- Eventuele eigen medicijnen. Wilt u alstublieft geen broertjes of zusjes mee te nemen op de dag van de operatie. Wij vragen u dringend contact op te nemen met de polikliniek kaakchirurgie als uw kind: 
- Koorts heeft of ziek is; 
- In contact is geweest met iemand met een besmettelijke kinderziekte."
2.0,"Continentiepolikliniek, blaastraining, adviezen voor ouders en verzorgers","Blaastraining, adviezen voor ouders en","verzorgers Uw kind start binnenkort met een blaastraining. Het continentieteam van ZGT begeleidt uw kind hierbij. Tijdens de training is een positieve en stimulerende houding van de ouders/verzorgers belangrijk. De training heeft meer kans van slagen als uw kind goed gesteund en gemotiveerd wordt. Dat is een kunst op zich. De ervaring leert dat veel ouders/verzorgers dit best moeilijk vinden na alles wat zij al eerder met hun kind geprobeerd hebben. Daarom krijgt u in deze folder ‘blaastraining, adviezen voor ouders/verzorgers’ over hoe u zich als ouder/verzorger het beste op kunt stellen."
2.0,"Continentiepolikliniek, kinderen met blaasproblemen",Kinderen die overdag nat zijn (incontinent),"Kinderen met incontinentie zijn nat, omdat hun sluitspier, de spier waarmee ze hun plas ophouden, het niet goed doet. Deze kinderen verliezen steeds kleine beetjes plas zonder dat ze daar wat aan kunnen doen. Dit kan veroorzaakt worden door verschillende afwijkingen: 
- Het kind heeft de sluitspieren niet goed onder controle, de blaas en de sluitspier werken niet goed samen (functionele incontinentie). Dit is de meest voorkomende oorzaak bij kinderen; 
- De sluitspier kan niet helemaal goed aangelegd zijn (anatomische incontinentie); 
- De sluitspier wordt niet goed aangestuurd door de hersenen (neurologische incontinentie); 
- Stressincontinentie, de sluitspier werkt niet helemaal goed. De eerste oorzaak kun je door training herstellen. Daar gaat deze folder vooral over. De tweede en derde oorzaak wordt door de specialist behandeld met bijvoorbeeld een operatie of met medicijnen."
2.0,"Continentiepolikliniek, obstipatie bij kinderen met blaasproblemen",Wat is obstipatie?,"Sommige kinderen moeten twee á drie keer per dag naar het toilet, anderen één keer per twee dagen. Dit is allemaal ‘normaal’, want niet iedereen poept hetzelfde. We spreken pas van obstipatie of verstopping als een kind drie keer per week of minder poept. Wanneer de ontlasting lange tijd in de darm blijft zitten wordt het te hard. Dit komt omdat er steeds meer water uit de ontlasting onttrokken wordt. Ook harde en forse ontlasting die moeilijk uit te poepen is wordt obstipatie genoemd. Als kinderen die al zindelijk waren weer in de broek gaan poepen, is dit ook vaak een teken van obstipatie. Een harde prop ontlasting in het laatste gedeelte van de darm blokkeert de uitgang. Pas als de darm erg vol zit, wordt aandrang gevoeld. Soms loopt er een klein beetje dunne ontlasting langs de harde ontlasting weg. Hierdoor ontstaan remsporen in de onderbroek of luier. Het lijkt erop of het kind diarree heeft, terwijl juist het tegenovergestelde aan de hand is. We noemen dit overloopdiarree."
2.0,Verwijderen van de neusamandel bij kinderen,Preoperatieve polikliniek,"Als voorbereiding op de operatie wordt uw kind op de polikliniek, opname planning en de anesthesie onderzocht. Daar kunt u een voorbeeld van het kapje waar uw kind mee in slaap zal worden gebracht zelf zien en kan het fotoboek worden doorgekeken. Tijdens dit pre-operatieve onderzoek wordt ook de pijnmedicatie afgesproken en krijgt u een recept en een folder ‘Paracetamol kinderen’ en ‘Anesthesie kinderen’ mee."
2.0,Afdeling medische psychologie,Het nagesprek,"In het nagesprek worden de resultaten van het onderzoek met u besproken. De resultaten van het testonderzoek worden gerelateerd aan uw klachten, dagelijks functioneren en eventueel aan uw levensgeschiedenis (bij kinderen ontwikkelingsgeschiedenis). Het nagesprek voert u alleen of, in overleg, in aanwezigheid met anderen. Voor kinderen geldt dat tot 12 jaar uw kind niet bij het nagesprek aanwezig is. Is uw kind 12 jaar of ouder dan gebeurt dit in overleg. Vanaf 16 jaar mag uw kind beslissen of u bij het nagesprek aanwezig bent. Soms geeft de duidelijkheid over de oorzaak van de klachten voldoende aangrijpingspunten en is verdere behandeling niet nodig. De psycholoog kan u eventueel adviezen geven hoe u het beste om kunt gaan met de situatie. Vaak volstaan adviezen niet en is verdere behandeling nodig. Afhankelijk van de aard en ernst van de problematiek kan de behandeling vervolgd worden op de afdeling medische psychologie of zal de psycholoog u een voorstel doen voor verwijzing."
2.0,"Operaties aan het oor, bij kinderen",De operatie,"Wanneer uw kind aan de beurt is voor de operatie wordt u samen met uw kind begeleidt naar de operatiekamer. Bij het in slaap brengen van uw kind door de anesthesie mag één ouder aanwezig zijn, in speciale kleding. Bij zwangerschap tot dertien weken mag de moeder niet mee. Het in slaap brengen van uw kind gebeurt met een kapje als het jonger is dan vier jaar. Oudere kinderen mogen kiezen, maar krijgen over het algemeen een prikje, tenzij dit anders met u is afgesproken. Tijdens de operatie wordt het oor opengemaakt via een snede achter de oorschelp. Vaak wordt ook een gedeelte van het schedelbot achter het middenoor geopend. De operatie wordt uitgevoerd met behulp van een operatie microscoop. Hierdoor kan de medisch specialist heel nauwkeurig werken."
2.0,Video Interactie Begeleiding (VIB) bij kinderen,Verpleegkundige handelingen,"Verpleegkundige handelingen zijn noodzakelijk, maar niet altijd prettig voor een kind. Door te benoemen wat er gaat gebeuren, contact te houden met uw kind en het tempo af te stemmen kunt u hem of haar optimaal ondersteunen tijdens een soms moeilijk moment. Wanneer u als ouder zelfstandig een handeling moet verrichten bij uw kind vervult u twee rollen, de verpleegkundige- en de ouderrol. Video Interactie Begeleiding geeft inzicht in hoe u beide tegelijkertijd kunt uitvoeren."
2.0,Verwijderen van de neusamandel bij kinderen,Voorbereiding de dag zelf,"- Nuchterbeleid; volgens voorschrift folder anesthesie kinderen/jongeren. 
- Geef uw kind volgens voorschrift van de preoperatieve screening de eerste paracetamol zetpil 
- Indien uw kind lang haar heeft, is het verstandig hier een staartje van te maken. Gebruik geen elastiek met metalen verbindingsstukje 
- Douche uw kind 
- Trek uw kind schone, gemakkelijk zittende kleding aan"
3.0,Consultteam ondersteunende en palliatieve zorg.,Consultteam voor ondersteunende en,"palliatieve zorg De teamleden zijn: 
- Mw E. Siemerink, internist-oncoloog 
- Hr. B. Schot, internist-hematoloog 
- Mw H. Klaren, klinisch geriater 
- Mw. J. Staal, longarts 
- Mw B. Heslinga, kaderhuisarts palliatieve zorg 
- Mw Y. Schilthuis, kaderhuisarts palliatieve zorg, SCEN-arts 
- Mw M. Bijen, verpleegkundig specialist palliatieve zorg 
- Mw K. Haarman, verpleegkundig specialist palliatieve zorg 
- Mw. M. Kamphuis, gespecialiseerd verpleegkundige 
- Mw A. Stienstra, geestelijk verzorger 
- Mw T. Brandsema, poliklinisch apotheker 
- Mw H. Haverkate, poliklinisch apotheker 
- Mw. P. Jassies, oncologie fysiotherapeut Zo nodig worden andere disciplines ingeschakeld."
3.0,Ondersteuning en begeleiding van patiënten en hun naasten,"Reanimeren, donorregister",Ook bij de vraag of u wel of niet gereanimeerd wilt worden en ethische en levensbeschouwelijke vragen rondom donorregistratie kan de geestelijk verzorger u ondersteunen.
3.0,Mentaal herstellen na IC-opname voor patiënten en hun naasten,Concentratie en geheugen,"Naast emotionele gevolgen hebben veel mensen ook concentratie- en geheugenproblemen. Deze kunnen vervelend zijn in het dagelijks leven. Bij veel mensen verminderen deze klachten na een tijd helemaal, of zijn ze veel minder. Activiteiten zoals televisiekijken, lezen en het voeren van gesprekken kunnen tijdelijk vermoeiender zijn dan u van uzelf gewend bent. Probeer om lichamelijke en mentale inspanningen en ontspannende activiteiten af te wisselen. Wanneer echter de concentratie- en geheugenklachtenklachten lang aanhouden en u in uw bezigheden blijven hinderen, dan adviseren wij om hierover contact op te nemen met uw huisarts."
3.0,Tolk (folder voor patiënt in diverse talen),Tłumacz (języka polskiego),"Bardzo ważne jest, byście zarówno Państwo, jako pacjenci, jak i Wasi opiekunowie, mogli dobrze rozumieć się ze swoim świadczeniodawcą usług medycznych. By móc otoczyć Państwa najlepszą opieką świadczeniodawca usług medycznych musi uzyskać na Państwa temat informacje pozbawione błędów. Z drugiej strony, aby leczenie mogło prowadzone być właściwie, bardzo ważne jest dla Was, byście byli w stanie rozumieć swojego świadczeniodawcę usług medycznych. Bardzo istotne jest, by na wzajemne rozumienie się nie miała wpływu bariera językowa. Jeżeli nie mówicie Państwo po niderlandzku lub macie z tym problem, doradzamy zabranie ze sobą opiekuna, który dobrze zna język. Istnieje również możliwość wystąpienia o tłumacza za pośrednictwem ZGT. Może to być tłumacz telefoniczny (do którego w trakcie wizyty u świadczeniodawcy usługi medycznej wykonywany zostaje telefon) lub w wyjątkowych przypadkach (rozmowy przekraczające jedną godzinę lub rozmowy związane ze złymi rokowaniami) osobisty tłumacz."
3.0,"Galstenen, keuzehulp",Let op,"Als u de keuzehulp heeft afgerond, kunt u de resultaten niet nog een keer bekijken. Wilt u dat wel? Dan moet u de keuzehulp nog een keer maken. Als u de keuzehulp heeft doorlopen, kunt u de resultaten niet nog nogmaals inzien. In dat geval zult de keuzehulp opnieuw moeten doorlopen."
3.0,"Casemanagerschap (CM), patiënteninformatiefolder",Hoe krijg ik een casemanager?,"Eén van uw behandelaars (medisch specialist, verpleegkundig specialist of physician assistant) heeft met u gesproken over het casemanagerschap. Indien u gebruik wenst te maken van een casemanager dan kunt u dit bij de behandelaar aangeven die dit met u heeft besproken. Hij/zij zet het casemanagerschap voor u in gang waarna de casemanager contact met u opneemt."
3.0,Afdeling medische psychologie,Groepsbehandeling,"Bij groepsbehandeling kan het accent liggen op het verstrekken van informatie (psycho- educatie), aanleren van vaardigheden, leren hanteren van uw problemen en lichamelijke klachten (coping) en komen tot realistische verwachtingen en gedachten."
3.0,Mentaal herstellen na IC-opname voor patiënten en hun naasten,Tips,"- Stop de gevoelens niet weg. Ga niet piekeren over deze gevoelens. Erken ze, maak er ruimte voor en praat er met anderen over. 
- Hebt u deze gevoelens niet? Dat kan natuurlijk ook: iedereen verwerkt dit op zijn of haar eigen manier. 
- Hoe gaat u normaal om met problemen? Bedenk eens: is uw reactie passend bij uw karakter? Of leert u een nieuwe kant van uzelf kennen? 
- Uit uw gevoelens. U kunt bijvoorbeeld over uw gevoelens praten, schrijven, nadenken tijdens een wandeling of u kunt muziek luisteren die past bij uw stemming op dat moment."
3.0,Zwangerschapscontroles,Wie doet de controle?,"Het spreekuur wordt gedaan door de gynaecoloog en de klinisch verloskundige. U wordt dus afwisselend gezien door de gynaecoloog of door de klinische verloskundige. Zo nodig zal de klinisch verloskundige direct overleggen met de gynaecoloog die eindverantwoordelijk is. U wordt in principe toegewezen aan een vast team van 2 gynaecologen en 2 verloskundigen. Indien u een andere gynaecoloog wenst kunt u dit kenbaar maken. Bij extra controles of opname in de zwangerschap ziet u verschillende gynaecologen/klinisch verloskundigen, dit in verband met wisselende diensten."
3.0,Moeder-Baby-Unit (MBU),Behandelteam,"Het behandelteam, dat betrokken is bij uw behandeling, bestaat uit: 
- psychiaters 
- arts-assistenten 
- verpleegkundig specialist 
- verpleegkundigen 
- sociaal psychiatrisch verpleegkundige 
- maatschappelijk werk 
- therapeuten, zoals bewegings-, muziek-, beeldend- en activiteitentherapeut 
- lactatiekundige 
- kinderfysiotherapeut 
- logopediste 
- video interactie begeleiding (VIB) maatschappelijk werk (zie bijlage) Indien nodig wordt er nauw samengewerkt met de afdeling kindergeneeskunde."
3.0,Opname afdeling psychiatrie,Groepsindeling,Op de afdeling psychiatrie en ouderen psychiatrie zijn zes groepen. U wordt ingedeeld in één van de groepen en ontvangt daarvan het therapieprogramma. Deelname aan het therapieprogramma is onderdeel van de behandeling.
3.0,"Individuele CGT, P19",Resultaat,"Het resultaat is in belangrijke mate afhankelijk van uw eigen inzet gedurende de behandeling. Wij vragen u actief mee te denken en te doen, uw huiswerk consequent bij te houden en de bereidheid te hebben uw ‘oude patronen’ los te laten. Verschillende onderzoeken hebben uitgewezen dat CGT een gunstig effect heeft op depressieve, angst- en piekerklachten."
3.0,"Dementie, casemanager",Waarom een casemanager dementie?,"Dementie is een ingrijpende ziekte voor alle betrokkenen. De ziekte ontwikkelt zich vaak gedurende meerdere jaren en roept vele vragen op. Met hulp van naasten, professionele begeleiding en zorg kan de persoon met dementie zo lang en goed mogelijk thuis blijven wonen. De casemanager dementie helpt u om dit zo goed mogelijk te regelen. Een casemanager dementie kijkt naar de behoeften van de mensen met dementie en de mantelzorger(s). Om, indien nodig, zorg en hulp te regelen. De casemanager weet de weg in ‘zorgland’ en kan adviseren over zorg en ondersteuning (nu of in de toekomst), maar ook praktische tips en adviezen geven. Casemanagers hebben kennis van dementie- en mantelzorgproblematiek. Ze zijn het vaste aanspreekpunt en kunnen u informeren en adviseren en u helpen omgaan met de veranderingen die de ziekte in uw leven veroorzaakt. De casemanager is een vast aanspreekpunt met een bekend gezicht. Dat is vertrouwd en handig. Want zij of hij kent uw persoonlijke situatie en uw persoonlijke wensen en kan daar dus uw hele ziekteproces rekening mee houden."
3.0,Seksuele problemen bij de vrouw,Vergoeding en privacy,"Als u door uw huisarts of behandelend medisch specialist wordt verwezen naar de polikliniek seksuologie, wordt deze zorg op dezelfde manier vergoed als alle andere ziekenhuiszorg. Het gaat wel van uw eigen risico af. Omdat u wordt verwezen door uw huisarts of medisch specialist, is het gebruikelijk om na het eerste consult een brief te sturen aan de verwijzer met een samenvatting van het consult en de te verwachten behandeling. Uiteraard hebt u het recht om dit te weigeren. Als er bepaalde zaken zijn besproken, die u liever niet vermeld ziet in de brief naar de verwijzer, kunt u dat aangeven. Wij houden daar rekening mee. In ZGT worden ook coassistenten opgeleid tot arts. Dat betekent dat u bij ieder bezoek aan een polikliniek in het ziekenhuis een coassistent zou kunnen treffen, zo ook op de polikliniek seksuologie. Omdat het gesprek gaat over een gevoelig onderwerp, namelijk uw seksualiteit, is het invoelbaar als u dit niet op prijs stelt. We vragen altijd eerst aan u of de coassistent bij het gesprek aanwezig mag zijn. Als u dit niet wilt of als u twijfelt, is de coassistent niet bij het consult aanwezig. Alle gesprekken op onze polikliniek zijn vertrouwelijk."
3.0,Uw rechten als patiënt,Op welke wijze moet de vertegenwoordiger beslissen?,"De vertegenwoordiger neemt besluiten voor de patiënt op die momenten dat de patiënt dat zelf niet kan. Hij moet dan die beslissingen nemen, die het meest in het belang van de patiënt zijn of zoals hij denkt dat de patiënt zelf zou hebben besloten."
3.0,Mentaal herstellen na IC-opname voor patiënten en hun naasten,Wat kunt u zelf doen?,"Probeer genoeg rust te nemen en gezond te eten. Deze onzekere periode moet u goed kunnen volhouden. Daarnaast is het belangrijk om te kijken of er mensen in uw omgeving zijn die u, op afstand, kunnen steunen. Slachtofferhulp Nederland en de patiëntenvereniging voor ex-IC-patiënten en hun naasten (FCIC/ IC Connect) nemen een deel van de ondersteuning aan naasten van IC-patiënten over van de ziekenhuizen. U kunt contact opnemen voor emotionele ondersteuning, praktische ondersteuning en advies."
3.0,Polikliniek klinische geriatrie,Reguliere polikliniek,"De reguliere polikliniek is voor oudere patiënten bij wie meerdere problemen een rol spelen. Die problemen kunnen zowel lichamelijk, psychisch en/of sociaal zijn. Ook aan uw partner of begeleider wordt gevraagd hoe het met u gaat. Bij voorkeur is uw begeleider iemand die u goed kent en die informatie over u kan geven. Soms blijkt uit de informatie van de huisarts of verwijzend specialist dat er aanvullende onderzoeken nodig zijn. Dit staat in de brief waar de afspraken in staan. Deze onderzoeken zullen voor of na het gesprek met de geriater worden gedaan. Het kan zijn dat er na het gesprek nog ander onderzoek moet gebeuren. Wij proberen om dit op dezelfde dag te laten doen. Als het kan krijgt u op de dag zelf de uitslag van alle onderzoeken. Als dit niet lukt moet u nog een keer terugkomen. U krijgt hier een nieuwe afspraak voor. Hoe lang dit duurt hangt af van de onderzoeken die gedaan worden."
3.0,"Bewegen en of oedeemvorming na een liesklieroperatie, fysiotherapie",4. Oncologische revalidatie binnen ZGT,"Tijdens of na de behandeling van kanker kunt u vermoeidheidsklachten, een verminderde conditie en/of psychologische problemen hebben. De professionals van ZGT helpen u bij het aanpakken van deze problemen, wat kan leiden tot een sneller en beter herstel."
