topic_id,filename,header,section_text
11,Adviezen toiletgedrag ontlasten,Adviezen ten aanzien van het ontlasten,"In deze folder krijgt u informatie over hoe u het beste naar het toilet kunt gaan voor het ontlasten. Goed toiletgedrag is belangrijk voor het goed functioneren van uw darmen en kan bijdragen aan een goede gezondheid. Ga naar het toilet zodra u aandrang voelt en stel het niet uit. Aandrang kan bijvoorbeeld ontstaan binnen een half uur na de maaltijd, na het ontwaken of na het drinken van koffie. Aandrang voor ontlasting uitstellen, betekent vaak dat de aandrang verdwijnt en voorlopig niet meer terugkomt. Dit kan tot verstopping leiden. Neem altijd rustig de tijd om naar het toilet te gaan. Hoe rustiger, hoe effectiever. Een normale frequentie voor ontlasting varieert van 3x per dag tot 1x per 3 dagen."
23,Borstoperatie met prothese,Welke voorzorgsmaatregelen gelden er bij het gebruik van neuszalf?,"Vermijd contact met de ogen en laat het middel niet in de mond komen, in verband met mogelijke irritatie. Als er toch zalf in de ogen komt, spoel de ogen dan direct uit met water."
39,Atezolizumab _ nab-paclitaxel,Naast de algemene bijwerkingen kunnen de volgende specifieke bijwerkingen optreden:,"- Bij koorts boven de 38,5° moet u contact met ons opnemen. 
- Uw haar gaat uitvallen. Dit is van tijdelijke aard en begint meestal drie à zes weken na de eerste toediening. Haaruitval begint meestal met een pijnlijke hoofdhuid. 
- Spierpijn en/of gewrichtspijn is een veel voorkomende bijwerking die over het algemeen twee tot drie dagen na het infuus optreedt. U mag zo nodig maximaal vier keer per dag 1000mg paracetamol innemen. 
- U kunt last krijgen van tintelingen en/of een doof gevoel in tenen en/of vingertoppen. Dit graag melden bij een volgend bezoek aan het ziekenhuis. 
- Resten cytostatica kunnen tot dag vijf, van dag acht tot twaalf en van dag vijftien tot dag negentien in het lichaamsvocht (onder meer urine, ontlasting, sperma, speeksel en braaksel) aanwezig zijn. In het ziekenhuis krijgt u adviezen over hoe u hiermee om kunt gaan. De specifieke bijwerkingen die kunnen optreden bij atezolizumab vindt u terug in het bijgevoegde informatieboekje."
1,"Voedingsadviezen bij COPD, revalidatie",Overgewicht ,"Indien er bij u sprake is van overgewicht en u wilt afvallen, dan kunt u beter voor de magere en/of halfvolle producten kiezen, halvarine op de boterham enz. Extra tussendoortjes kunt u dan beter vermijden, tenzij u deze nodig heeft om voldoende eiwitten binnen te krijgen."
1,Dikke darmonderzoek (klinisch),Avondmaaltijd,"- Koffie, thee of heldere drank. 
- 1 pakje Nutridrink. 
- Eventueel heldere bouillon."
1,Vocht- en zoutadvies bij darmfalen,Hypotone dranken,"Hypotone dranken zijn dranken die voor toename van ontlasting kunnen zorgen. Deze dranken hebben een lagere concentratie aan suikers en/of zouten dan de vloeistoffen in ons lichaam. Het drinken ervan bevordert bij darmfalen het water- en zoutverlies via de ontlasting, stoma of fistel. Voorbeelden: water, thee en koffie zonder suiker, light frisdranken, en sportdranken met minder dan 6 gram koolhydraten per 100 ml."
1,"Voedingsadviezen bij diabetes mellitus, beknopt",Warme maaltijd,"Soep Soep kan bij de maaltijd worden genomen, maar ook als tussendoortje. Bouillon of heldere soep met groenten en vlees bevat nauwelijks koolhydraten. Een kop gebonden soep (bijvoorbeeld met vermicelli, bloem of rijst) bevat wel koolhydraten (± 8 gram). Een peulvruchtensoep bevat ongeveer 25 gram koolhydraten per 250 ml. Vlees, kip, vis en vleesvervangers Vlees, kip en vis bevatten geen koolhydraten, tenzij bij de bereiding bloem of paneermeel toegevoegd is, zoals bijvoorbeeld bij gehakt, een gepaneerde schnitzel of een lekkerbekje. Vegetarische vleesvervangers bevatten koolhydraten. Op de verpakking van de kant en klare vleesvervangers staat de hoeveelheid koolhydraten per portie of per 100 gram. De hoeveelheid koolhydraten kan per portie behoorlijk verschillen. Jus of saus Vetten en oliën leveren geen koolhydraten. Ze bestaan voor 80-100% uit vet. Oliën en vetten in flessen, flacons en kuipjes hebben de voorkeur bij het bereiden van de maaltijd. Sauzen bevatten koolhydraten. Let op de hoeveelheid. Aardappelen In plaats van 2 kleine aardappelen (=100 gram) kunt u nemen: 
- 1 opscheplepel aardappelpuree of gekookte (zilvervlies)rijst; 
- 2 opscheplepels gekookte (volkoren) macaroni, spaghetti of mie; 
- 2 opscheplepels bruine- of witte bonen of kapucijners; 
- 1 kop erwten- of bruine bonensoep; 
- 1 opscheplepel gebakken aardappelen of patat frites. Groenten Verse groenten bevatten weinig koolhydraten. Gemiddeld levert een opscheplepel (50 gram) groente 2 gram koolhydraten. Doperwten, maïs en schorseneren bevatten meer koolhydraten, 5-9 gram per opscheplepel (50 gram). Appelmoes, stoofpeertjes, stoofappeltjes en gedroogde vruchten zijn geen vervanging van groente en bevatten veel koolhydraten (rond de 25 gram koolhydraten per schaaltje van 150 gram). Rauwkost bevat weinig koolhydraten. Nagerecht 1 nagerecht (21 gram koolhydraten is bijvoorbeeld: 
- 1 schaaltje (150 gram) vla, pudding, pap of vruchtenyoghurt met suiker; 
- 1 schaaltje yoghurt of kwark met 1 portie vers fruit; 
- 1 schaaltje compote, vruchtenmoes, tutti frutti of stoofpeertjes; 
- 1 schaaltje (150 gram) met yoghurt of kwark met 2 eetlepels muesli of 4 eetlepels cornflakes. Fruit 1 portie (15-20 gram koolhydraten is bijvoorbeeld: 
- 1 appel, peer, perzik, nectarine, sinaasappel of grapefruit; 
- 2 mandarijnen of 2 kiwi’s; 
- 1 schijf ananas of meloen; 
- 1 kleine banaan; 
- 4 pruimen of 7 abrikozen; 
- 1 schaaltje (125 g) kersen; 
- 2 schaaltjes (300 g) aardbeien, bosbessen, bramen, frambozen of rode bessen; 
- 150 g watermeloen of 250 g suikermeloen. Gebak, koek en snoep Deze extraatjes leveren altijd koolhydraten. Kijk voor de juiste hoeveelheid koolhydraten op de verpakking. Een tussendoortje (15 gram koolhydraten) kan bestaan uit: 
- 2 volkoren biscuitjes; 
- 2 kleine koekjes; 
- ½ grote koek zoals stroopwafel, gevulde koek enzovoort; 
- 1 moorkop; 
- ½ punt taart; 
- 1 plak cake; 
- 1 Chocoprins®; 
- ½ candybar; 
- 2 bonbons; 
- 5 blokjes chocola; 
- 1 dunne plak (volkoren) ontbijtkoek; 
- 3 snoepjes, dropjes of zuurtjes; 
- 1 Evergreen®; 
- 1 Sultana®. Borrelhapjes Voor ± 15 gram koolhydraten kunt u een keuze maken uit: 
- 5 eetlepels (100 gram) noten of pinda’s; 
- 2 eetlepels (40 gram) studentenhaver; 
- 4 toastjes met bijvoorbeeld groentesalade, kaas of vleeswaren; 
- 5 bitterballen of 1 kroket; 
- 2 handjes (20 gram) Japanse mix; 
- 1 klein zakje chips. Tussendoortjes zonder koolhydraten 
- stukje kaas of worst; 
- rauwkost; 
- ei (bijvoorbeeld met rookvlees of gevuld); 
- vleeswaar met rauwkost ( bijvoorbeeld augurk met boterhamworst ); 
- kopje bouillon (wel veel zout); 
- haring/makreel/zalm; 
- kauwgom suikervrij."
1,Fosfaatbeperkt dieet,Fosfaat in de voeding,"In onze voeding is het fosfaat meestal gebonden aan eiwit. Eiwitrijke voedingsmiddelen zijn dus ook fosfaatrijk. Als u het fosfaatgehalte in uw bloed wil verlagen, is het echter niet de bedoeling om het eiwit in uw voeding verder te beperken dan uw dieetadvies aangeeft. Het eiwit is namelijk een belangrijke voedingsstof voor uw lichaam. Het kan dus soms heel verwarrend zijn als u het advies krijgt om voldoende eiwitten te eten, maar uw fosfaat in de voeding te verminderen. Met deze informatie hopen wij u te kunnen helpen om meer inzicht rondom fosfaat in de voeding en het fosfaatbeperkte dieet te krijgen. Fosfaat zit veel in melk en melkproducten, kaas, smeerkaas, kip, vis, vlees, eieren, peulvruchten, noten en pinda’s, chocolade, frisdranken, bier en kant-en-klaarproducten. Weinig tot geen fosfaat zit in groenten, fruit, koek, snoep, suiker, boter, olie, water, zwarte koffie, thee, (natriumarme) bouillon."
1,Voedingsadviezen na totale maagresectie,Snelle verzadiging,"Veel mensen kunnen na een totale maagresectie minder eten en drinken per keer/maaltijd en hebben sneller een vol gevoel. Het gebruik van 250-300 ml voeding en/of drinken per keer geeft meestal geen problemen. Om voldoende voedingsstoffen binnen te krijgen raden wij aan om, zeker in het begin, 6-9 kleine maaltijden goed verspreid over de dag te gebruiken."
1,"Voedingsadviezen bij een stent in de slokdarm, maag of dunne darm",Algemene adviezen,"- Rechtop zitten tijdens de maaltijden; 
- Rustig en met aandacht eten, goed kauwen, snijden of prakken; 
- Ruim drinken bij de maaltijden; 
- Verdeel de maaltijden over de dag. Gebruik naast de drie hoofdmaaltijden iets tussendoor; 
- Voldoende vocht (tenminste anderhalve liter); 
- Maaltijden smeuïg maken met extra jus, saus, room en/of boter; 
- Een uur na de maaltijden iets drinken om de stent goed door te spoelen; 
- Koolzuurhoudende dranken zoals mineraalwater, cola, sinas en dergelijke kunnen het opboeren van lucht makkelijker maken; 
- Een stent in de slokdarm kan refluxklachten (= opboeren/omhoog komen van maagzuur) veroorzaken. Om reflux te voorkomen kan het nodig zijn om 3 tot 4 uur voor het slapengaan niet meer te eten."
1,Dikke darmonderzoek (klinisch),In de avond,"- Koffie, thee of heldere drank. 
- Eventueel Nutridrink. 
- Niets eten! Op de dag van het onderzoek: Vóór het onderzoek 
- Geen ontbijt! 
- Drink zonodig 1 kop thee."
1,Licht verteerbare voeding,Zoet beleg,"vruchtenhagel, (basterd)suiker, gelei, stroop, jam zonder pitjes, honing, ontbijtkoek naturel. marmelade, jam met pitjes of schilletjes, sandwichspread, pindakaas, chocoladeproducten, kokosbrood, notenpasta Ei gekookt ei gebakken ei Dranken Halfvolle of magere melk, karnemelk, magere drinkyoghurt, lichte thee, frisdrank en limonade zonder koolzuur, gezeefd of helder vruchtensap, niet te sterk gekruide bouillon. sterke koffie of sterke thee, chocolademelk, volle melkproducten, koolzuurhoudende dranken en alcoholische dranken, zeer koude of zeer hete dranken. Soep Magere niet te kruidige bouillon. vette bouillon of soep, soep met peulvruchten (zoals erwten of bruine bonen), goulashsoep, uiensoep, kerriesoep. Vlees, vis, wild, gevogelte en vleesvervangers Vlees magere vleessoorten (zoals mager rundvlees, mager rundergehakt, magere runderlap, bieflap, tartaar, rosbief, magere hamlap, fricandeau), mager kalfs-, lams- en paardenvlees, konijn, haas, kip en kalkoen zonder vel, lamsvlees. Vlees vette vleessoorten: vet rundvlees, gemiddeld rund-, kalfs- en varkensvlees, kalfs- en halfomhalf gehakt, worstsoorten, spek, schapenvlees, gepaneerd vlees. Vis magere vissoorten (zoals kabeljauw, schol, wijting, tong, schelvis, koolvis, bot, baars, forel) (Bij voorkeur gegrild, gestoofd, gekookt), schaal- en schelpdieren. Vis vettere vissoorten (zoals zalm, ansjovis, bokking, makreel, paling, zure of zoute haring, gepaneerde en gebakken vis, sardientjes) Gemarineerde of gepaneerde vis, vissticks. Jus en saus magere jus/saus, juskorrels, juspoeder of justabletten. Weinig boter of margarine gebruiken. Ruim water toevoegen. Evt. alleen bruin van jus nemen, door de vetlaag van de gestolde (afgekoelde)jus af te scheppen. Met mate gebruiken: azijn, Aromat, citroensap en indien u dit kunt verdragen mayonaise of slasaus. vette jus of saus, gesmolten boter, smeltjus, bak- en braadvet, reuzel, sterk gekruide jus of saus zoals goulash, paprikasaus, piccalilly, ketjap, mosterd, sambal, tabasco, slamix, pikante sauzen. Groente gekookte zachte groente (zoals andijvie, bietjes, bloemkool, (extra)fijne doperwten, witlof, spinazie, knolselderij, wortelen, jonge raapstelen, postelein, zuurkool, snijbonen, sperziebonen en peulen mits niet te draderig), broccoli, bleekselderij) indien u dit kunt verdragen: tomaat zonder schil/pit, zachte sla zonder nerf, champignons. koolsoorten: behalve bloemkool paprika, prei, ui, maïs, rauwkost en rauwe groenten. diepvriesgroenten à la crème peulvruchten Aardappelen en vervanging gekookte aardappelen, puree, rijst, macaroni, spaghetti, gekookte mie. gebakken of gefrituurde aardappelen, zilvervliesrijst, volkorenmacaroni, pizza, chips, peulvruchten, Chinese of Indische gerechten, kant-en-klare producten uit blik of diepvries."
1,Dieet bij verhoogd cholesterol,Verzadigd vet,"Verzadigd vet stimuleert de lever tot het maken van cholesterol. Verzadigd vet komt vooral voor in producten van dierlijke oorsprong zoals in melkproducten en vlees. Sommige plantaardige producten bevatten ook veel verzadigd vet, bijvoorbeeld kokos en palmolie."
1,Vezelrijke voeding,Vezelrijke voeding ,Bij een vezelverrijking is het goed te streven naar 30-40 gram vezels per dag. Als uw voeding te weinig vezels bevat dan is het advies om dit geleidelijk te gaan verhogen. Houdt u er rekening mee dat de darmen moeten wennen aan een grotere hoeveelheid vezels en vocht. Mogelijk heeft u in het begin last van winderigheid en een opgeblazen gevoel. Na een aantal weken zullen deze klachten afnemen en ervaart u het positieve effect van de vezelrijke voeding.
1,Natriumbeperkt dieet,Maaltijden kant- en klaar,"Natriumarme maaltijden. Maaltijden kant- en klaar Alle overige kant-en-klaar maaltijden. Nagerechten Vla, pap, pudding, kwark, slagroom, zure room, ijs, bindmiddelen bijvoorbeeld: custard, griesmeel en maïzena. Nagerechten"
1,Voedingsadviezen na een slokdarmresectie,Overzicht meest eiwitrijke producten Voedingsmiddel:,"Eenheid Gram eiwit Portie vlees, vis, kip of gevogelte 100 gram rauw 75 gram gaar 20 1 glas of schaaltje melk, karnemelk, yoghurt, vla of pap 150 ml 5 1 schaaltje magere kwark 150 ml 15 1 plak kaas 20 gram 5 1 plak vleeswaren 20 gram 4 1 gekookt of gebakken ei of 1 omelet 50 gram 7 Portie tahoe of tempé 100 gram 12 3 opscheplepels gare peulvruchten 150 gram 12 Portie vegetarische vleesvervanging 100 gram 16 Voldoende energie inname Gewichtsverlies is de eerste maanden na de operatie ongewenst. Indien u afvalt, kunt u (tijdelijk) proberen de voeding energierijker te maken. Energie is de brandstof voor uw lichaam. Tips om uw voeding energierijker te maken: 
- smeer dik boter of margarine op brood en broodvervangingen. 
- beleg elke boterham ruim met volvette kaas of niet te magere vleeswaren. 
- kies voor volle melk en melkproducten. 
- voeg geen water toe bij de bereiding van jus of saus en gebruik een ruime portie. 
- voeg (ongeklopte) slagroom toe aan koffie, pap, vla, yoghurt, soep e.d. 
- gebruik tussendoor een hartige of zoete snack zoals een kroket, zalmsalade, haring, gebakje, plak cake en plak ontbijtkoek met boter of margarine. 
- voeg ruim suiker of honing toe aan koffie, thee, pap, yoghurt e.d. 
- kies voor energierijke dranken. Beperk het gebruik van energiearme dranken zoals (mineraal)water, bouillon, thee en koffie zonder suiker/melk en light frisdrank. Drinkvoeding Drinkvoeding is net als sondevoeding een vloeibare, aanvullende of complete voeding. Soms is het na een buismaagoperatie moeilijk om met alleen “gewone” voedingsmiddelen het gewicht op peil te houden of alle noodzakelijke voedingsstoffen binnen te krijgen. Ook door toename van activiteiten of meer lichamelijke inspanning kan het moeilijk zijn om te voorzien in behoefte. In beide gevallen kan het daarom nodig zijn uw voeding aan te (blijven) vullen met drinkvoeding. Uw diëtist kan u helpen met de keuze welke soort en hoeveel drinkvoeding u dagelijks nodig heeft voor een volwaardige voeding. Een deel van de mensen met een buismaag gebruikt een jaar na de operatie nog steeds aanvullend drinkvoeding. Gewichtsbeloop Omdat daling van het lichaamsgewicht een grote rol speelt bij ondervoeding, is het goed om uw lichaamsgewicht wekelijks te controleren op een vast moment op de dag. Doe dit bij voorkeur voor het ontbijt, op dezelfde weegschaal en in dezelfde kleding. Bij gewichtsverlies is het verstandig om contact op te nemen met uw diëtist. Noteer uw lichaamsgewicht op de volgende lijst."
1,Gladgebonden vloeibaar dieet,Lichaamsgewicht,"Uw gewicht kan na de operatie afnemen. Dit gebeurt vooral in de eerste dagen na de operatie. Om ongewenst gewichtsverlies tegen te gaan, kunt u: 
- vaker iets eten; 
- extra vet gebruiken door toevoeging van (slag)room, boter of margarine aan vla, pap, mixmaaltijd of soep; 
- extra suiker gebruiken in thee, koffie, yoghurt, vla en dergelijke. Ook kan een tekort aan ijzer ontstaan doordat u bepaalde producten niet kunt eten. Het gebruik van Ferro-rozenbottel-siroop (extra ijzer) kan hiervoor een oplossing zijn. Deze moet u niet gebruiken in combinatie met melkproducten omdat ijzer daardoor slechter wordt opgenomen. Wanneer u last heeft van verstopping, kunt u gebruik maken van Laxo-rozenbottelsiroop (laxerende werking). Wanneer u veel gewicht verliest, neem dan contact op met uw diëtist."
1,"Naar huis met sondevoeding, diëtetiek",Wat is sondevoeding,"Sondevoeding is vloeibare voeding die via een slangetje (sonde) in de maag of de dunne darm komt. Het bevat alle voedingsstoffen die u nodig heeft zoals eiwitten, vetten, koolhydraten, vitamines en mineralen. Sondevoeding kan de normale voeding geheel vervangen, maar kan ook een aanvulling zijn op wat u eet. Uw behandelend specialist of diëtist bekijkt welke voeding voor u het meest geschikt is. Omdat sondevoeding direct in de maag of dunne darm komt, ruikt en proeft u de sondevoeding niet. Alleen bij opboeren kunt u de voeding proeven en/of ruiken."
1,Dieet bij verhoogd cholesterol,Cholesterol,Een te hoog cholesterolgehalte in het bloed vergroot de kans op hart- en vaatziekten. Cholesterol is een vetachtige stof die het lichaam nodig heeft. Het lichaam maakt het grootste deel van het cholesterol zelf in de lever. Ook komt cholesterol in voedingsmiddelen voor. Een te hoog cholesterolgehalte kan veroorzaakt worden door verkeerde eetgewoonten. Veranderingen in de voeding kunnen het cholesterolgehalte doen dalen. Cholesterol komt van nature in sommige voedingsmiddelen voor. Het is verstandig om cholesterolrijke producten te beperken.
1,Voedingsadviezen na totale maagresectie,Citrusfruit,"Na een totale maagresectie kunnen grof vezelige vellen zoals het vlies van citrusvruchten (sinaasappel, grapefruit, limoen, citroen, mandarijn, tangelo, pompelmoes) een vezelbol (= bezoar) vormen. In uitzonderlijke gevallen kan dit een verstopping/afsluiting in de darm geven. Gebruik daarom citrusfruit bij voorkeur geperst en gezeefd."
1,Voedingsadviezen voor ouderen,Wanneer kan ondervoeding ontstaan?,"Indien u over een langere periode minder gezond eet kan ondervoeding ontstaan. Ondervoeding betekent dat u een tekort aan energie en andere voedingsstoffen heeft. U heeft minder zin in eten of u krijgt het eten niet op. Misschien vindt u het lastig om boodschappen te doen of iets lekkers te koken. In een paar weken valt u enkele kilo’s af. U kunt zich daardoor moe en futloos voelen. U kunt ook last hebben van duizelingen. Uw eetlust kan verminderd zijn door ziekte, pijn of zorgen, door bepaalde medicijnen of overmatig gebruik van alcohol. Tijdens ziekte of herstel verbruikt uw lichaam meer energie en voedingsstoffen. De kans dat u dan ongewild afvalt is groter."
1,Voedingsadviezen bij subtotale colectomie,Zout,"Wanneer u last heeft van (water)dunne ontlasting, verliest u niet alleen vocht, maar ook zout. Het is daarom belangrijk om het verlies van zout aan te vullen door extra zout te gebruiken. U kunt keukenzout over uw voeding strooien. Ook andere producten kunnen u helpen het zouttekort te voorkomen."
1,"Ondervoeding, voedingsadviezen bij (risico op)",Voedingsadviezen bij (risico op) ondervoeding,Bij opname in het ziekenhuis zijn vragen over uw voedingstoestand gesteld. Uit deze vragen is gebleken dat er bij u sprake is van (risico op) ondervoeding. Om die reden krijgt u deze folder en wordt er tijdens uw ziekenhuisopname een energie- en eiwitrijk dieet aangeboden met drie keer per dag een energie- en eiwitrijk tussendoortje. U kunt hiervoor samen met de zorgassistent een keuze maken van de menukaart.
1,Zwangerschapsdiabetes en voeding,Diversen,"Biscuitje 1 stuk (5 gram) 4 Blokjes kaas/worst 1 stuk 0 Bonbon 1 stuk (15 gram) 8 Borrelnootjes 1 handje (25 gram) 11 Chips 1 handje (25 gram) 5-16 Chocolade (puur/melk/wit) 1 stukje (5 gram) 3 Dropje/snoepje/spekje 1 stuk (5 gram) 4 Kruidkoek/ontbijtkoek 1 plak (25 gram) 17 Liga Evergreen 1 pakje (2stuks) 24 Moorkop 1 stuk (65 gram) 12 Pepsels/zoute stokjes 10 stuks (10 gram) 7 Pinda’s/nootjes 1 eetlepel (20 gram) 3 Snack-a-jacks 1 stuk (10 gram) 8 Speculaas 1 stuk (10 gram) 7 Taart (kwark,slagroom,vlaai) 1 punt (100 gram) 30 Taart appel 1 punt (41 gram) 41 Waterijsje 1 stuk (50 gram) 11 Zout biscuitje (Tuc) 1 stuk (4 gram) 3"
1,Voedingsadviezen voor ouderen,Algemeen,"Een gezond voedingspatroon is voor iedereen van belang. Gezonde voeding levert de energie en de voedingsstoffen die uw lichaam nodig heeft om goed te functioneren. Het is belangrijk om fit te worden en te blijven. Gezonde voeding zorgt voor een goede weerstand tegen ziektes. Soms lukt het niet om gezond en voldoende te eten. Voor een weekje is dat niet erg, maar als het langer duurt, kan het problemen gaan geven. Als u te weinig energie en voedingsstoffen binnenkrijgt, dan gebruikt uw lichaam de reservevoorraden die opgeslagen zijn in het vet- en spierweefsel. Uw vet en spieren worden afgebroken. U wordt daardoor zwakker en valt af. U wordt sneller moe en heeft minder zin om goed te eten en te bewegen. Het wordt dan steeds moeilijker om weer fit te worden. Wanneer u onbedoeld steeds verder afvalt, bijvoorbeeld drie kilo in een maand, spreken we van ondervoeding. Ook als u niet mager bent kunt u al ondervoed zijn, als door onvoldoende voeding vet en spierweefsel worden afgebroken."
1,Kaliumbeperkt dieet,Broodmaaltijd Kalium (mg),"Brood (bruin, volkoren, wit), per snee 60 Luxe broodje (kadetje, puntje), per stuk 110 Beschuit, per stuk 20 Ontbijtkoek, per plak 30 Roggebrood (donker), per snee 110 Roggebrood (licht), per snee 60 Fruitontbijt, per glas 200 Cruesli, per eetlepel 50"
1,Kaliumbeperkt dieet,Groenten/peulvruchten Kalium (mg),"Bloemkool, 1 opscheplepel 120 Courgette, 1 opscheplepel 160 Komkommer, 1 schaaltje 170 Paprika, 1 stuks 240 Andijvie rauw, 100 gram 250 Bleekselderij rauw, 1 stuks 190 Champignons, 100 gram 320 Broccoli, 1 opscheplepel 200 Witlof, opscheplepel 130 Peulvruchten, gemiddeld, 1 opscheplepel 230 Tomaat, 1 stuks 170"
1,Eiwitvariatielijst,Tips,"Om aan voldoende eiwit te komen is het belangrijk dat u eiwitrijke voedingsmiddelen, zoals kaas, vleeswaren, vis of ei bij uw broodmaaltijden gebruikt. Daarnaast is het van belang dat u bij de warme maaltijd een stukje vlees, vis, kip of vleesvervanger neemt. Begin bij de warme maaltijd met het vlees, de vis, kip of vleesvervanger, zodat u die zeker binnen krijgt. Verder is het advies om drie tot vier keer per dag een zuivelproduct te gebruiken."
1,Keizersnede,Voeding,"Wondgenezing We raden na een keizersnede eiwitrijke voeding aan ter bevordering van de wondgenezing en minder verlies van spierkracht. Eiwitten komen veel voor in vlees, vis, kaas, ei, (soja)melkproducten, noten, pinda’s en peulvruchten."
1,Gezonde voeding na een beroerte,Gezond gewicht,"Houd uw gewicht op het juiste peil. Als u meer eet en drinkt dan u nodig heeft, krijgt u te veel energie (calorieën) binnen. Dit resulteert in overgewicht, wat kan leiden tot gezondheidsklachten. Het is dan van belang om af te vallen, dit heeft een gunstig effect op het cholesterolgehalte en de bloeddruk. Wanneer u wilt vermageren, kunt u dat het beste doen door gezond te eten en meer te bewegen. Om te weten of u een gezond gewicht heeft, kunt u de Body Mass Index (BMI) gebruiken. Dit is een index voor het gewicht in verhouding tot lichaamslengte. BMI = gewicht in kg (lengte in m)² Een goed gewicht is een BMI tussen de 20 en 25. Een BMI boven de 30 betekent ernstig overgewicht."
1,FDG PET-CT met Koolhydraatvrij-voorbereidingsdieet,Voorbeelddagmenu,"Ontbijt Een kop bouillon Een gekookt ei (eventueel met wat zout) Een plakje vleeswaren en/of kaas Thee of koffie zonder melk en suiker, water of mineraalwater In de loop van de ochtend Thee of koffie zonder melk en suiker, water of mineraalwater Middageten Gekookt ei (of bijvoorbeeld een gebakken ei of roerei (zonder melk) met bacon en kruiden) Een plakje vleeswaren en/of kaas Thee of koffie zonder melk en suiker, water of mineraalwater In de loop van de middag Thee of koffie zonder melk en suiker, water of mineraalwater, frisdrank-light naar wens Avond eten Bouillon Stukje vlees, vis of kip (ongepaneerd) eventueel met zout, peper en kruiden Jus (alleen van bak- en braadvet of olie, zonder pakjes of bindmiddel) In de loop van de avond Thee of koffie zonder melk en suiker, water of mineraalwater, frisdrank-light naar wens Extra: Minimaal 1 liter water extra drinken Let op de tijd van het onderzoek: 4 uur voor de PET-scan moet u nuchter blijven!"
1,Eiwitrijke voeding,Eiwitrijke voeding,"Als gevolg van ziekte of een operatie heeft u meer eiwit nodig. Daarom heeft uw diëtist u geadviseerd om hier meer van te gaan gebruiken. Eiwitten zijn de bouwstenen van het lichaam. Het eten van voldoende eiwitten draagt bij aan spierbehoud, wondgenezing en een sneller herstel. Eiwitten komen voor in veel producten. Vooral vlees, vis, kip, eieren, kaas en melkproducten bevatten veel eiwitten. Hieronder treft u een overzicht van de hoeveelheid eiwitten in veelgebruikte producten. Verderop vindt u een overzicht met specifieke eiwitrijke producten die in de supermarkt verkrijgbaar zijn. Aanbevolen hoeveelheid eiwit: ……… gram/dag."
1,"Ondervoeding, voedingsadviezen bij (risico op)",Wanneer u naar huis gaat,Ook thuis is het nog steeds belangrijk om voldoende te eten en te drinken. In deze folder worden adviezen gegeven hoe u de voeding energie- en eiwitrijker kunt maken.
1,Voedingsadviezen bij coronavirus (COVID-19),Voedingsadviezen bij corona (COVID-19),"Bij ziekte en herstel (bijvoorbeeld na een IC opname) verbruikt het lichaam meer energie (= calorieën) en eiwit (=bouwstof voor onder andere de spieren) dan normaal. Eiwit komt veel voor in: vlees, vis, kaas, ei, (soja-)melkproducten, noten, pinda’s en peulvruchten. Door bijvoorbeeld verminderde eetlust, misselijkheid, emoties en benauwdheid kan eten moeizamer gaan. Hierdoor kan de inname van voedingsstoffen minder worden en valt u af. Als u onbedoeld gewicht verliest, verliest u geen vetreserves maar spiermassa. Ook na een IC opname bent u veel spiermassa verloren. Verlies van spiermassa is niet wenselijk en heeft nadelige gevolgen voor uw conditie."
5,"PEG-sonde, plaatsen onder doorlichting",Complicaties,"Geen enkel invasieve behandeling (behandeling waarbij de huid of slijmvliezen worden gepasseerd) is zonder risico’s. Zo kunnen ook tijdens of na het plaatsen van een PEG-sonde complicaties optreden. 
- In uitzonderlijke gevallen is het mogelijk dat er geen PEG-sonde in de maag kan worden geplaatst, bijvoorbeeld door een afwijkende ligging van de maag of een maagoperatie uit het verleden. In dat geval wordt de ingreep gestaakt. Later wordt met u besproken wat de alternatieven zijn. 
- In zeldzame gevallen kan bij het aanprikken van de maag de dikke darm of een ander orgaan geraakt worden. Meestal heeft dit geen ernstige consequenties. 
- Het is belangrijk dat de PEG-sonde de eerste week goed vast blijft zitten, zodat er een kanaaltje kan ontstaan tussen de maag en de buikwand. Als de PEG-sonde de eerste dagen losraakt, kan de vorming van dit kanaaltje verstoord raken en kan er voeding in de buikholte komen. U merkt dit meestal doordat u toenemende buikpijn krijgt. 
- Tot slot kan een bloeding of infectie in de buikwand rondom de PEG-sonde ontstaan. Voornamelijk oppervlakkige infecties of wat pussige uitvloed kunnen veel voorkomen en hoeven vaak niet behandeld te worden."
5,Behandeling met punctie en_of injectie,Onderzoek,"Als een gewricht, pees of een slijmbeurs gezwollen en pijnlijk is, kan dat betekenen dat er een ontsteking, infectie of bloeding is. Bij een punctie wordt vocht uit uw gewricht, peesschede of slijmbeurs gehaald. Daarmee kan duidelijk worden wat de oorzaak is. Soms spuit de reumatoloog ook direct medicijnen in (injectie): een ontstekingsremmer (=triamcinolon, is een prednisonachtig middel voor plaatselijke toediening) en eventueel een plaatselijke verdoving (=lidocaïne). De pijn en de zwelling zullen hierdoor naar verwachting afnemen waardoor u weer beter kunt bewegen."
