topic_id,filename,header,section_text
0,Vena testicularis,Dieet,"Tot een ½ uur voor het melden bij de gastenservice mag u nog een licht ontbijt of lunch gebruiken: 
- 1 snee brood of 2 beschuiten met beleg. 
- 1 kop thee, koffie. Daarna mag u niet meer eten, drinken of roken."
0,Voedingsadviezen bij lactose intolerantie,Dranken,"Melk, yoghurt, yoghurtdrink, karnemelk, room, gecondenseerde melk, koffiemelk, chocolademelk, melkpoeder, roomijs. Melkproducten zoals pap, vla, pudding. Koffie, thee, lactosevrijmelk, sojamelk, soja yoghurt, frisdranken, vruchtensap, groentesap, bouillon, zelfgemaakte soep van toegestane ingrediënten."
0,Voedingsadviezen bij een ileostoma,Vocht,"Met een ileostoma verliest u veel vocht met de ontlasting. Daarom is het belangrijk om verdeeld over de dag 2 tot 2,5 liter te drinken. Dit komt overeen met de inhoud van ongeveer 16 tot 20 kopjes (afhankelijk van het volume van het kopje). Onder vocht worden niet alleen dranken verstaan. Alle vloeibare producten worden meegerekend zoals water, frisdrank, koffie/thee, soep, yoghurt/vla en pap. U kunt zelf in de gaten houden of u voldoende drinkt. Als uw urine kleurloos of lichtgeel is, drinkt u voldoende. Wanneer u weinig plast en uw urine donker van kleur is, kan dit een teken zijn dat u te weinig heeft gedronken."
0,Glaucoom,Oogdruk,"De bolle vorm van het oog wordt mede in stand gehouden doordat binnen in het oog vocht wordt geproduceerd, dat kamerwater wordt genoemd. Dit oogvocht heeft niets te maken met het uitwendige traanvocht. De hoogte van de oogdruk is afhankelijk van het evenwicht tussen aanmaak en afvoer van het kamerwater. Te hoge oogdruk kan ontstaan wanneer de afvoer van kamerwater wordt belemmerd."
0,"Voeding, vloeibare na een slokdarmresectie",Vloeibare voeding na slokdarmresectie,"De eerste tijd na de slokdarmoperatie is het advies om een vloeibare voeding te gebruiken. Om uw lichaam in goede conditie te houden, zo min mogelijk gewicht te verliezen en toch gevarieerd en smakelijk te kunnen eten, geven wij u in deze brochure een aantal richtlijnen."
0,Mini gastric bypass operatie,Hoeveel kunt u afvallen?,"De mate van gewichtsverlies verschilt per persoon. En is moeilijk te voorspellen. Diverse factoren hebben daarop invloed, zoals: 
- Uw begingewicht. 
- Het aanpassen van de inname van uw voeding. 
- Het vergroten van uw energieverbruik door meer in beweging te zijn. 23 In het algemeen is het mogelijk na 1 tot 2 jaar de helft tot driekwart van het overgewicht kwijt te raken, maar het gewichtsverlies kan ook tegenvallen. Ook is het mogelijk dat het gewicht later toch weer teveel toeneemt."
0,"Voedingsadviezen bij COPD, revalidatie",Beweging,Indien mogelijk dient voedingstherapie gepaard te gaan met lichamelijke beweging. De combinatie beweging en voldoende energie en eiwit in de voeding draagt bij aan de opbouw van spiermassa en het uithoudingsvermogen. Klachten die regelmatig voorkomen bij COPD
0,Voedingsadviezen bij alvleesklierontsteking (pancreatitis),Voedingsadviezen bij een chronische,"alvleesklierontsteking Mensen die al langere tijd een chronische alvleesklierontsteking hebben, kunnen onbedoeld gewicht verliezen. Dit komt door de pijn en doordat de ontsteking het lichaam veel energie kost. Als u steeds pijn krijgt na het eten, kan dat een sterke prikkel zijn om niet meer te eten. Het kan ook zijn dat u bepaald eten of drinken weglaat omdat u daar pijn van krijgt. Daardoor krijgt u mogelijk niet genoeg voedingsstoffen binnen. Toch is het belangrijk om het te blijven proberen. Eet vooral kleine beetjes, verdeeld over de dag. Voldoende energie en eiwitten zijn belangrijk om uw gewicht en spiermassa te behouden. Eiwitten zijn nodig voor opbouw en herstel van lichaamsweefsels. Als uw voeding te weinig energie en eiwitten bevat, dan kan het lichaam spiereiwitten gaan afbreken om het lichaam toch te kunnen voorzien van energie. Het advies is dan ook volop gebruik te maken van onderstaande eiwitrijke voedingsmiddelen. Eiwitrijke voedingsmiddelen: 
- Melk, melkproducten (vla, kwark, yoghurt, karnemelk, kaas en dergelijke); 
- Vlees, vis, kip, ei en vleesvervangers; 
- Peulvruchten en sojabonen/sojaproducten; 
- Noten. Verder is het niet altijd makkelijk om zelf weer voldoende en gezond te gaan eten. We hebben voor u aan aantal extra adviezen: 
- Om uw voeding energierijker te maken is het verstandig om vaker iets kleins tussendoor te nemen. Veel kleine maaltijden verspreid over de dag leveren namelijk extra energie/calorieën. Ook voor de alvleesklier is het goed om veel kleine porties te eten, verdeeld over de dag. 
- Als tussendoortje kunt u nemen: plak ontbijtkoek met (dieet)margarine, koek(je), schaaltje yoghurt/kwark, (volkoren) beschuit met (dieet)margarine en beleg, blokjes kaas, plakjes vleeswaren, nootjes of toastjes met salade of vis. 
- Maak ruim gebruik van melkproducten en vruchtensappen. 
- Wissel koude, warme, zoete en hartige gerechten met elkaar af. 
- Neem rustig de tijd om te eten. Bij de broodmaaltijd: 
- Kies voor dubbel beleg. 
- Gebruik ruim (dieet)margarine of roomboter in plaats van (dieet)halvarine. 
- Neem volle melkproducten in plaats van halfvolle/ magere melkproducten. 
- Gebruik eventueel (ongeklopte) slagroom door pap, vla of yoghurt. Bij de warme maaltijd: 
- Gebruik ruim vlees, vis, kip, ei of vleesvervangers. 
- Voeg indien mogelijk (vloeibare) margarine of boter toe aan groente, jus of aardappelpuree. 
- Voeg eventueel (ongeklopte) slagroom toe aan aardappelpuree of nagerecht. 
- Extra sausje over groente en/of vlees."
0,Koolhydraatbeperkt dieet bij diabetes mellitus,Crackers ,"Knäckebröd Wasa vezelrijk 10 gram 4,3 gram LU Cracotte volkoren 6,9 gram 4,9 gram LU Cracotte vital 6,9 gram 4,7 gram"
0,Voedingsadviezen bij lactose intolerantie,Aardappelen,"Puree bereid met melk, kant- en-klare aardappelkroketten. Puree bereid met product op basis van soja, gekookte aardappelen, aardappelen in de schil, gebakken aardappelen, patat frites, diepvriesaardappelen (niet bereid of bewerkt). Zelfgemaakte aardappelkroketten met product op basis van soja."
0,Voedingsadviezen bij MCT-dieet,Hoe ziet het MCT-dieet eruit?,"De normale hoeveelheid vetten in de voeding moet sterk beperkt worden. Dit betekent dat de voedingsmiddelen zo mager mogelijk moeten zijn. U gebruikt dan een sterk vetbeperkte voeding. Onderaan deze folder staan de aan- en af te raden voedingsmiddelen vermeld. In plaats van gewone boter, margarine, halvarine en olie moet MCT-margarine en/of MCT-olie gebruikt worden. MCT-vetten smaken anders dan gewone vetten. Daarnaast bederven MCT- vetten sneller en worden vloeibaar als ze buiten de koelkast bewaard worden. Om de darmen aan de MCT-vetten te laten wennen, moet de hoeveelheid MCT-vet langzaam worden opgebouwd. Begin met 25 gram MCT- margarine per dag en voer deze hoeveelheid langzaam op in overleg met uw diëtist. In de eerste dagen van het dieet krijgen sommige patiënten last van een opgezet gevoel, rommelingen in de buik, lichte misselijkheid en in enkele gevallen diarree."
0,Glutenvrij dieet,"Maltodextrine, dextrose en glucosestroop","Het zetmeel dat gebruikt wordt voor de verdere bewerking tot maltodextrine, dextrose en glucosestroop kan van tarwe of gerst afkomstig zijn. Als een fabrikant maltodextrine, dextrose, sorbitol of glucosestroop op basis van tarwe of gerst gebruikt, hoeft hij dit niet op het etiket te vermelden. De hoeveelheid gluten ligt namelijk ver onder de wettelijke norm van 20mg gluten per kilo product. Het glutengehalte in deze producten is heel erg laag, zodat dit bij verreweg de meeste mensen met een glutenvrijdieet geen klachten geeft. Last van klachten na het eten van producten met deze stoffen? Neem dan contact op met uw diëtist."
0,Eiwitvariatielijst,Soepen,"Product hoeveelheid eiwit/gram energie Heldere soep, helder met vlees, vis of kip 250 ml 11 gram 88 kcal Bruine bonensoep zonder vlees 250 ml 9 gram 152 kcal Gebonden soep met vlees, vis of kip 250 ml 7 gram 120 kcal Soep zonder vlees 250 ml 1 gram 22 kcal Bouillon 250 ml 0 gram 12 kcal"
0,"Voedingsadviezen bij diabetes mellitus, beknopt",Broodmaaltijd,"In plaats van 1 snee brood (15 g kh) kunt u nemen: 
- 2 (volkoren) beschuiten, 2 sneetjes knäckebröd, 2 crackers; 
- 1 snee donker roggebrood; 
- 1 ½ snee licht roggebrood; 
- 2 sneetjes koolhydraatarm brood; 
- 3 sneetjes stokbrood; 
- ½ krentenbol; 
- 1 snee krenten- of rozijnenbrood zonder spijs; 
- 1 voorgesneden plakje ontbijtkoek; 
- 150 ml pap zonder suiker; 
- 150 ml yoghurt met 1 eetlepel muesli zonder suiker; 
- 150 ml melk met 3 eetlepels cornflakes. Hartig broodbeleg Kaas en ei bevatten geen koolhydraten. Ook vleeswaren bevatten meestal geen of weinig koolhydraten. Pindakaas en sandwichspread bevatten een kleine hoeveelheid koolhydraten (2 gram). Zoet beleg 1 portie zoet beleg (10 g kh) is bijvoorbeeld: jam, honing, muisjes, (appel)stroop of (vruchten)hagelslag, chocoladepasta, chocoladehagelslag of chocoladevlokken. Melk en melkproducten Een glas (150 ml) halfvolle melk (7 gram koolhydraten) komt overeen met: 
- 1 glas (150 ml) karnemelk; 
- 1 glas yoghurtdrank zonder toegevoegd suiker; 
- 1 schaaltje (150 ml) yoghurt naturel; 1 schaaltje magere vruchtenyoghurt zonder toegevoegd suiker."
1,"Individuele CGT, P19",Individuele cognitieve gedragstherapie P19,"Bent u somber, angstig of piekert u dikwijls over lichamelijke klachten? Dan gaat dit vrijwel altijd samen met automatische negatieve gedachten. Het zijn juist deze gedachten die de klachten versterken en soms zelfs veroorzaken. Het hebben van klachten belemmert u vanzelfsprekend in het dagelijks leven. Herkent u dit? Dan kan cognitieve gedragstherapie (CGT) iets voor u zijn."
1,"Uitgezaaid melanoom, PIM",Begeleiding tijdens de fase van onderzoek en behandeling,"Tijdens deze fase hebben de meeste patiënten en hun partner of naasten behoefte aan voorlichting en advies op maat. Omdat er keuzes zijn in de behandelmogelijkheden is het belangrijk dat u weet welke keuzes er zijn, hoe de genezingskans is, wat de kans is op uitzaaiingen en wat de mogelijke bijwerkingen en gevolgen zijn. Uw behandelend chirurg oncoloog of internist oncoloog bespreken alle opties met u en uw partner of naasten zodat u een weloverwogen keuze kunt maken. De oncologie verpleegkundige / casemanager bespreekt de gegeven informatie met u na, geeft eventueel aanvullende informatie en geeft voorlichting en advies over psychosociale begeleiding. Ter aanvulling op de mondelinge informatie kunt u gebruik maken van de folders en website van de KWF Kankerbestrijding (www.kwf.nl) en de patiëntenvereniging https://www.stichtingmelanoom.nl/"
1,Revalidatie en chronische pijn,Behandelteam,"Vanwege de complexiteit van chronische pijn is het belangrijk dat uw klachten vanuit verschillende invalshoeken onderzocht en (multidisciplinair) behandeld worden. Het pijnrevalidatieteam bestaat daarom uit diverse disciplines, te weten de revalidatiearts, de psycholoog en/of de maatschappelijk werker, de fysiotherapeut en de ergotherapeut. Zij werken intensief met elkaar samen en stemmen de behandeling op elkaar af. U stelt samen met het team vast aan welke doelen u wilt werken."
1,Poliklinische revalidatiebehandeling,De maatschappelijk werker,"Het medisch maatschappelijk werk begeleidt en behandelt u bij psychosociale en emotionele problemen die samenhangen met uw ziekte en medische behandeling en alle daaruit voortvloeiende veranderingen in uw leven en van uw relaties. U wordt begeleid en behandeld, daar waar stress/spanning die voortkomt uit uw ziekteproces, leidt tot vragen en/of problemen. Deze problemen kunnen te maken hebben met de onbalans tussen wat u aan kunt (draagkracht), wat u te verwerken krijgt (draaglast) en welke steun u hierin van uw omgeving krijgt (draagvlak). U kunt hierbij denken aan de volgende problematiek: relatie met naasten, werk, financiën, dagbestedingen, gevoel van onzekerheid/angst/moeheid/boosheid/ eenzaamheid, spanningsklachten, seksualiteit, de periode van de intensieve medische behandeling en huidige of eerdere verlieservaringen."
1,Afdeling medische psychologie,Het eerste gesprek,"In het eerste gesprek bespreekt de psycholoog met u wat uw klachten zijn en eventueel uw persoonlijke achtergrond. Dit gesprek duurt ongeveer 45 minuten. Indien nodig wordt een vervolggesprek afgesproken. Het kan zinvol zijn dat de psycholoog ook spreekt met uw naasten zoals uw partner, familie of andere mensen die u het vertrouwen geven. Natuurlijk gebeurt dit alleen wanneer u hiervoor toestemming geeft."
1,Afdeling medische psychologie,Behandeling van kinderen,Bij behandeling van uw kind werkt de psycholoog meestal met een combinatie van praten en spel. Dit om uw kind en zijn of haar problemen te begrijpen en de gewenste veranderingen te laten ontstaan. Ook kan er gekozen worden voor behandeling waarbij u als ouder/verzorger een centrale rol inneemt. U krijgt dan begeleiding in de omgang met het probleem van uw kind waarmee u uw kind helpt om tot verandering te komen.
1,Uw rechten als patiënt,Kan ik mijn toestemming intrekken?,"Nadat u uw toestemming heeft gegeven, kunt u altijd van mening veranderen en alsnog uw toestemming intrekken. In dat geval zoekt u samen met de hulpverlener naar een andere behandeling. U kunt ook van een behandeling afzien."
1,Darmspoelen,Informatieve eerste afspraak,"Eerst komt u naar ZGT voor een informatiegesprek bij de stoma-/coloncareverpleegkundige. U heeft hiervoor inmiddels een afspraak gemaakt/gekregen. Zij vertelt u hoe het darmspoelen in zijn werk gaat. Ook laat zij u de spullen zien die u bij het darmspoelen gebruikt. U krijgt een informatiefolder en eventueel een internetlink mee naar huis. Lees en/of bekijk deze informatie goed. Als u denkt dat darmspoelen iets voor u is, wordt er een tweede afspraak gemaakt om het spoelen te leren. De stoma- /coloncareverpleegkundige plant de afspraak samen met u in en bestelt de materialen die u nodig hebt voor het spoelen bij een medisch speciaalzaak. De materialen vallen onder de basisverzekering en worden bij u thuis bezorgd."
1,Moeder-Baby-Unit (MBU),Overleg,"Doordeweeks vindt er dagelijks een ochtendoverleg plaats, waarin uw 24-uurs zorg wordt besproken door het behandelteam. Het eerste multidisciplinair overleg (MDO) vindt een week na opname plaats en daarna één keer per drie weken. In het MDO wordt uw behandeling geëvalueerd. De verschillende disciplines en uzelf vatten de bevindingen omtrent de voortgang van uw behandeling samen. Vervolgens krijgt u een afspraak met uw behandelend psychiater, arts in opleiding en/of verpleegkundig specialist. Hij/zij neemt het besprokene met u door en geef een behandeladvies. Indien u akkoord gaat, zijn uw naasten bij dit gesprek welkom. Als u in behandeling komt binnen de psychiatrie van ZGT, wordt een deel van uw dossier inzichtelijk voor alle specialisten die betrokken zijn bij uw behandeling binnen ZGT. Als u hier bezwaar tegen heeft, kunt u dit bespreken met uw psychiater."
1,Privacy en persoonsgegevens (privacyverklaring),Verstrekking aan derden,"Alle medewerkers van ZGT zijn gebonden aan een geheimhoudingsverplichting. Dit houdt in dat uw zorgverlener aan anderen geen gegevens over u mag verstrekken, als u hiervoor geen toestemming heeft gegeven. Dit geldt ook indien de ander bijvoorbeeld familie van u is. Op deze regel bestaat echter een aantal uitzonderingen: 
- Als dit noodzakelijk is voor uw behandeling wisselt ZGT gegevens uit met andere zorgverleners, zoals medisch specialisten, laboratoria, uw huisarts, verzorgingsinstelling of apotheek. 
- Als er gegevens worden opgevraagd door een wettelijk vertegenwoordiger die door de rechter is aangewezen zoals een mentor. 
- Wanneer u iemand schriftelijk heeft gemachtigd om gegevens op te vragen of in te zien zoals een partner, familielid of een advocaat. 
- Op grond van een wettelijk voorschrift, zoals de plicht om bepaalde infectieziektes te melden, de plicht om een verklaring van overlijden af te geven of om gegevens door te geven aan de zorgverzekeraar om geleverde zorg te financieren. 
- Wanneer er gevreesd moet worden voor een ernstig nadeel of gevaar voor uw gezondheid of die van een derde. 
- In het kader van wetenschappelijk onderzoek en statistiek kan ZGT uw gegevens delen met derden. Dit kan alleen als u hiervoor toestemming heeft gegeven of wanneer u hier, in geval van gepseudonimiseerde of geanonimiseerde gegevens, geen bezwaar tegen heeft gemaakt. 
- Voor zover noodzakelijk voor onze dienstverlening. Soms kan het nodig zijn om uw gegevens te delen met organisaties of personen die voor ons werkzaamheden verrichten of waar we mee samenwerken, zoals de ICT- leveranciers voor het onderhoud en beheer van onze informatievoorziening of ingeschakelde ZZP’ers. Deze organisaties of personen hebben wij zorgvuldig geselecteerd en met hen zijn duidelijke afspraken gemaakt over geheimhouding en beveiliging."
1,Opname afdeling psychiatrie,Opname,"Bij opname vindt een opnamegesprek plaats door een psychiater en/of arts-assistent. Bij dit gesprek is tevens een verpleegkundige aanwezig. Met uw behandelend psychiater wordt een behandelplan opgesteld en de voortgang van uw behandeling regelmatig besproken. Tijdens uw opname spreekt u één keer per week een behandelaar. Uw huisarts wordt geïnformeerd over uw behandeling door uw behandelaar. Als u niet wilt dat de psychiater correspondentie verstuurd naar uw huisarts, dan kunt u dit kenbaar maken bij het secretariaat van de psychiatrie."
1,Poliklinische revalidatiebehandeling,De fysiotherapeut,"Fysiotherapeuten zijn deskundigen op het gebied van functioneren van het houdings- en bewegingsapparaat, gericht op bewegen in het dagelijks leven. In ZGT is een team van fysiotherapeuten met een verscheidenheid aan specialismen en aandachtsgebieden. De therapie is gericht op lichamelijk, psychisch en sociaal herstel. De aandacht zal voornamelijk liggen op lichamelijke functies zoals kracht, beweeglijkheid, coördinatie, conditie, uithoudingsvermogen en het herwinnen van zelfvertrouwen in bewegen om dagelijkse activiteiten beter uit te kunnen voeren. Elke therapie wordt individueel bepaald en zal in samenspraak tot stand komen. De fysiotherapeut helpt daarnaast met het geven van adviezen ten aanzien van fysieke belastbaarheid en grenshantering."
1,Poliklinische revalidatiebehandeling,Melden bij de balie/wachtruimte plaatsnemen,"- Bij de revalidatiearts graag melden bij de balie dat u er bent. 
- Voor de eerste afspraak bij de fysio-, ergotherapeut meldt u zich bij de balie. Komt u voor een vervolgafspraak dan kunt u direct plaatsnemen in de betreffende wachtruimte. 
- Bij de logopedie kunt u direct in de wachtruimte plaatsnemen. 
- Bij de psychologie graag melden bij de balie dat u er bent. 
- Bij maatschappelijk werk locatie Hengelo, kunt u direct in de wachtruimte plaatsnemen. 
- Bij maatschappelijk werk locatie Almelo, graag melden bij de balie dat u er bent. Indien de secretaresse niet aanwezig is, mag u plaatsnemen in de wachtruimte."
1,Fast-Track polikliniek atriumfibrilleren,Fast-Track polikliniek,"Uw huisarts heeft u doorverwezen omdat u mogelijk klachten heeft. Mogelijk heeft u daarover vragen, zoals: kan het levensbedreigend zijn? Waardoor worden de klachten veroorzaakt? Kan het behandeld worden, en zo ja hoe? Voor het beantwoorden van deze vragen zijn altijd aanvullende onderzoeken nodig. Om ervoor te zorgen dat u zo snel mogelijk antwoorden krijgt op uw vragen en om u meerdere bezoeken aan het ziekenhuis te besparen, plannen we de onderzoeken zo veel mogelijk op één dagdeel. Dat gebeurt op onze Fast-Track (‘snelstraat’) polikliniek atriumfibrilleren, ziekenhuislocatie Hengelo. Wij ontvangen u graag op het afgesproken tijdstip. Houdt u er rekening mee dat u twee uren aanwezig kunt zijn. Trek gemakkelijke kleding aan, u zult zich namelijk een paar keer moeten aan- en uitkleden."
1,Geriatrische beoordeling voor een behandeling,Wat is kwetsbaarheid?,"Leeftijd alleen voorspelt niet goed of een patiënt een behandeling aankan, de een wordt immers ‘sneller oud’ dan de ander. De combinatie van ziekten, aandoeningen en beperkingen geeft een betere inschatting en daarom wordt uitgebreid ingegaan op lichamelijk, cognitief/psychisch en sociaal functioneren. Wanneer een oudere patiënt als kwetsbaar wordt ingeschat, dan heeft deze patiënt een grotere kans om na een ingreep meer complicaties te ontwikkelen, langer in het ziekenhuis te liggen en niet altijd meer tot het oude niveau van functioneren te herstellen. Daarom is het belangrijk hierover vooraf een inschatting te maken en dit mee te nemen bij de keuze over het behandeltraject."
1,Contactpersoon  en wettelijk vertegenwoordiger van een patiënt,Wat is een contactpersoon?,"Een contactpersoon is iemand die de patiënt tijdens de opname in ons ziekenhuis begeleidt en ondersteunt. De contactpersoon is het aanspreekpunt voor familie en naasten, maar ook voor medisch specialisten en verpleegkundigen. Soms vragen wij twee contactpersonen. In overleg wordt dan bepaald wie de eerste contactpersoon is. Als deze eerste contactpersoon niet beschikbaar is voor overleg, wordt contact gezocht met de tweede contactpersoon."
1,Afdeling 4 oost (ZGT Almelo),Activiteitentherapie,In overleg met de medisch specialist en verpleegkundige neemt u deel aan de activiteitentherapie. De activiteiten maken deel uit van uw behandelplan. Het kan u helpen om zo lang mogelijk zelfstandig te blijven. Voorbeelden zijn geheugen- en bewegingsactiviteiten.
1,Uw rechten als patiënt,Op welke wijze krijgt u informatie,"De hulpverlener heeft de plicht om de patiënt informatie te geven. Het overbrengen van informatie is een samenspel tussen de patiënt en zijn hulpverlener. Precieze regels hiervoor zijn er niet. De hulpverlener zal de informatie afstemmen op de persoon van de patiënt. Een belangrijke rol is voor uzelf weggelegd. U kunt een gesprek goed laten verlopen door duidelijk te zijn. Bijvoorbeeld door aan te geven dat u meer wilt weten, of dat u nog niet alles begrijpt. Vraag alles wat u wilt weten."
1,Opname afdeling psychiatrie,Contactpersoon,"Voor uzelf, maar ook voor ons, is het belangrijk dat u een contactpersoon opgeeft. Dat kan een familielid zijn, een vriend of een kennis. Indien nodig, geven wij informatie over uw situatie aan de contactpersoon. Ook is het wenselijk dat de contactpersoon bij gesprekken aanwezig is. Ten aanzien van het verstrekken van informatie aan derden bestaat voor alle medewerkers van de afdeling een geheimhoudingsplicht. Wij verstrekken alleen informatie aan derden/contactpersoon met uw medeweten en instemming."
1,Mentaal herstellen na IC-opname voor patiënten en hun naasten,Valkuil,"U wilt anderen niet ongerust maken. U vertelt bijvoorbeeld liever niet dat u nog klachten hebt of dat u zich zorgen maakt daarover. Vaak gaan uw naasten dan juist erg op u letten en zich meer zorgen maken. Wees open naar uw naasten over hoe u zich voelt. Het helpt ook om te vertellen wat u graag wilt dat ze doen, bijvoorbeeld naar uw verhaal luisteren of juist niet de hele tijd met uw gezondheid bezig zijn, maar juist afleiding bieden."
2,Bronchoscopie,De uitslag,"Zodra uw behandelend medisch specialist de uitslag van het onderzoek heeft ontvangen zal hij deze met u bespreken. U heeft in principe een afspraak voor het spreekuur ongeveer een week na het onderzoek. Soms kan de medisch specialist die het onderzoek heeft verricht u alvast een voorlopige uitslag geven. Als er echter weefselstukjes of een kweek zijn genomen, duurt het een aantal dagen voordat die uitslag bekend is. Het kan ook zijn dat verder onderzoek of behandeling nodig is. De medisch specialist zal dit met u bespreken. Wanneer u in het ziekenhuis ligt, hoort u de uitslag tijdens de opname van de longarts/arts-assistent."
2,Uitslaapkamer (24 uurs recovery),23,Een langer verblijf op de uitslaapkamer 24 uurs recovery U ontvangt deze folder omdat u of uw familielid/vriend(in) na de operatie langer op de uitslaapkamer blijft.
2,Slokdarm en slikfoto's,Uitslag,De uitslag van het onderzoek krijgt u van de specialist die het onderzoek heeft aangevraagd. Deze uitslag is ongeveer vijf werkdagen na het onderzoek bekend bij de aanvrager. 23
2,"Coloscopie met moviprep, voorbereiding onder narcose",Dag van het onderzoek,Dagopname wil zeggen dat een patiënt ’s morgens of ’s middags naar het ziekenhuis komt en in de meeste gevallen in de loop van de dag weer naar huis gaat. U krijgt een bed toegewezen op de dagopname/behandelcentrum.
2,Afdeling 3 zuid (ZGT Almelo),VOD (voorlopige ontslagdatum),"Op de afdeling longgeneeskunde werken we met een VOD. Dit houdt in dat de longarts/arts-assistent al direct bij opname een ontslagdatum vaststelt. Dit is een streefdatum waar we met u naar toe werken. Dagelijks wordt in de artsenvisite de VOD geëvalueerd en zo nodig aangepast, als blijkt dat ontslag nog niet haalbaar is."
2,Echografie van de prostaat,Uitslag,De uitslag van de echografie krijgt u meteen te horen. Als er ook een biopsie is verricht duurt het ongeveer zeven dagen voor het microscopisch onderzoek van de weefsels is verricht. U krijgt voor de uitslag dan een nieuwe afspraak op de polikliniek urologie. Bij problemen kunt u tijdens kantooruren contact opnemen met de polikliniek urologie en buiten kantooruren met de spoedeisende hulp.
2,"MRI, Mammo punctie",Uitslag van het weefselonderzoek,De biopten worden naar het pathologisch laboratorium gestuurd voor microscopisch onderzoek. De uitslag van de biopsie krijgt u van de chirurg op de mammapolikliniek.
2,Laparoscopische ingreep blaas,Na de operatie,"Na de operatie verblijft u op de uitslaapkamer. U bent aangesloten op bewakingsapparatuur waarmee de verpleegkundigen u in de gaten houden. Als uw toestand voldoende stabiel is mag u weer terug naar de verpleegafdeling, hoe lang u op de uitslaapkamer blijft is vooraf niet precies te zeggen. De uroloog informeert uw familie over hoe de operatie is verlopen."
2,Kleine poliklinische chirurgische ingrepen,Controleafspraak,Na de ingreep krijgt u een afspraak voor controle op de polikliniek mee naar huis. In de sommige gevallen zal er weefsel worden opgestuurd voor microscopisch onderzoek. Tijdens de controle op de polikliniek hoort u de uitslag van het onderzoek. Ook eventuele hechtingen worden dan verwijderd. Soms kunt u de hechtingen ook bij de huisarts laten verwijderen. Dit wordt duidelijk met u afgesproken tijdens de ingreep.
3,Perubalsem,Wat kan ik doen om een perubalsem allergie te vermijden?,"Als u een allergie heeft voor perubalsem, probeer dan de mogelijke bron op te sporen en te vermijden. Gebruik alleen producten waarbij op het etiket met ingrediënten perubalsem (of een andere naam hiervoor, zie onder), niet genoemd staat. Bij twijfel, raadpleeg dan uw drogist of apotheker en vraag eventueel om een alternatief. Maak uw (huis)arts en tandarts erop attent, dat u allergisch bent voor perubalsem. Wanneer u zeer gevoelig bent, kan de arts u een speciaal dieet adviseren waarbij u voedsel elimineert waaraan dit allergeen, of verwant allergeen, als smaakstof wordt toegevoegd. De allergie voor perubalsem, kan u ook voor andere chemisch verwante substanties gevoelig maken. Veel van deze zijn kruiden en smaakstoffen die dagelijks bij de maaltijdbereiding gebruikt worden. Als voorzorgsmaatregel zou u deze producten moeten vermijden."
3,Isothiazolinone mix allergie,20. Isothiazolinone mix Wat is isothiazolinone mix en waar vind je het?,"Isothiazolinone mix bestaat uit twee componenten; 2-methyl-4-isothiazolin-3-one en 5-chloro-2-methyl-4-isothiazolin-3-one. Tegenwoordig worden ze samen gebruikt als conserveermiddel in cosmetica en commerciële huishoudproducten zoals shampoo, reinigingsproducten en wasmiddelen. Het wordt in de industrie ook veelvuldig gebruikt. Isothiazolinone mix staat als conserveermiddel beter bekend onder de commerciële naam Kathon. Producten die isothiazolinone mix bevatten: Cosmetica 
- Foundation; 
- Concealer; 
- Zelfbruiners; 
- Oogschaduw; 
- Mascara; 
- Make-up remover; 
- Vocht inbrengende crème. Persoonlijke verzorgingsproducten en medicijnen 
- Zonnebrandcrème; 
- Shampoo/conditioner; 
- Badschuim; 
- Babydoekjes; 
- Zeep; 
- Crème/lotion/gel; 
- Op recept verkrijgbare medicatie. Huishoudelijke producten/industrie 
- Waspoeder/reinigingsmiddel; 
- Waterontharders; 
- Poetsmiddelen; 
- Pesticiden; 
- Kleefstof/lijm; 
- Latex emulsie; 
- Printerinkt. Alternatieve producten zijn meestal beschikbaar."
3,Geurstoffen mix,Wat is geurstoffen mix en waar vind je het?,"Geurstoffen mix is een mengeling van 8 geuren, die gebruikt worden voor de allergie screening. Het zijn de 8 belangrijkste geuren die een allergie kunnen veroorzaken en ze worden voor veel producten gebruikt om hun geur- en smaak eigenschappen."
3,Neomycine,Ben ik allergisch voor neomycine?,"Een allergie voor neomycine kan worden vastgesteld met een plakproef of intracutane test. Een positieve reactie vertoont een, na 72 uur, verhevenheid van de huid."
3,Hooikoorts,Wanneer treden de klachten op,"De klachten van hooikoorts treden op in de bloeitijd van grassen, bomen en planten. Bomen bloeien eerder dan grassen. Daarom krijgen mensen met een allergie voor boomstuifmeel al vroeg in het jaar klachten, terwijl mensen met een allergie voor grasstuifmeel later in het jaar last krijgen. Sommige mensen hebben het hele seizoen last van hooikoorts, anderen af en toe een dag. Het stuifmeel verspreidt zich in de lucht, vooral op zonnige, winderige dagen. De hooikoorts kan dan erger worden."
3,Ustekinumab bij IBD,Pas op voor ernstige bijwerkingen,"Ustekinumab kan ernstige bijwerkingen veroorzaken, waaronder allergische reacties en infecties. U moet oppassen voor bepaalde ziekteverschijnselen als u Ustekinumab gebruikt. Sommige patiënten kunnen ernstige bijwerkingen krijgen die met spoed behandeld moeten worden. In de bijsluiter die met de Ustekinumab geleverd wordt, staan alle beschreven bijwerkingen vermeld. Deze kunt u rustig nalezen."
