,Document,Question,Answer,Question-Context Similarity,Answer-Context Similarity,LLM Score
46,"{""Blaasfoto's kind"": {'Longfunctieonderzoek\uf03a 6 minuten looptest': {'Zes minuten wandeltest Doel': 'In deze test wordt gemeten welke afstand u maximaal kunt lopen in 6 minuten. In deze folder leest u meer over het verloop van het onderzoek, de voorbereiding en de duur van het onderzoek.', 'Voorbereiding': '- Trek voor het onderzoek goede schoenen aan. Hulpmiddelen zoals een stok of een rollator mag u tijdens het onderzoek meenemen. \n- Gebruik geen nagellak op uw vingernagels, dit kan namelijk de zuurstofsaturatiemeting negatief beïnvloeden. \n- Uw voorgeschreven longmedicatie mag u doorgebruiken.', 'Het onderzoek': 'Voordat het onderzoek begint legt de longfunctieanalist u het onderzoek uit en stelt u een paar korte vragen. Daarna wordt u gevraagd om op een parcours van 20 m een zo groot mogelijke afstand af te leggen. Tijdens de test wordt de hartfrequentie en de zuurstofsaturatie gemeten met een sensor aan uw vinger. De longfunctieanalist volgt de meetwaarden op een tablet en informeert u tijdens het onderzoek over de resterende duur. U kunt uw eigen looptempo bepalen.', 'Duur van het onderzoek': 'De test met voorbereiding duurt 45 minuten.', 'Vragen': 'Mocht u na het lezen van deze folder nog vragen hebben, dan kunt u bellen met het secretariaat van het Hart Long Centrum, telefoonnummer 088 708 33 00.', 'Locatie en route': 'Voor het onderzoek kunt u zich melden bij het secretariaat van het Hart Long Centrum, ziekenhuislocatie Hengelo, routenummer 0.19.', 'Check uw dossier op MijnZGT': 'MijnZGT is het patiëntenportaal van ZGT. U kunt op MijnZGT via uw computer, tablet of mobiel delen van uw medisch dossier inzien, persoonlijke gegevens checken, of bijvoorbeeld vragenlijsten invullen die wij voor u hebben klaargezet. Kijk voor meer informatie op: zgt.nl/mijnzgt.'}}}",Wat moet ik doen ter voorbereiding op de Zes Minuten Wandeltest?,Trek goede schoenen aan en neem eventuele hulpmiddelen mee. Gebruik geen nagellak op uw vingernagels en gebruik uw voorgeschreven longmedicatie zoals gebruikelijk.,0.006211180124223602,0.023809523809523808,100.0
47,"{""Blaasfoto's kind"": {'Longfunctieonderzoek\uf03a 6 minuten looptest': {'Zes minuten wandeltest Doel': 'In deze test wordt gemeten welke afstand u maximaal kunt lopen in 6 minuten. In deze folder leest u meer over het verloop van het onderzoek, de voorbereiding en de duur van het onderzoek.', 'Voorbereiding': '- Trek voor het onderzoek goede schoenen aan. Hulpmiddelen zoals een stok of een rollator mag u tijdens het onderzoek meenemen. \n- Gebruik geen nagellak op uw vingernagels, dit kan namelijk de zuurstofsaturatiemeting negatief beïnvloeden. \n- Uw voorgeschreven longmedicatie mag u doorgebruiken.', 'Het onderzoek': 'Voordat het onderzoek begint legt de longfunctieanalist u het onderzoek uit en stelt u een paar korte vragen. Daarna wordt u gevraagd om op een parcours van 20 m een zo groot mogelijke afstand af te leggen. Tijdens de test wordt de hartfrequentie en de zuurstofsaturatie gemeten met een sensor aan uw vinger. De longfunctieanalist volgt de meetwaarden op een tablet en informeert u tijdens het onderzoek over de resterende duur. U kunt uw eigen looptempo bepalen.', 'Duur van het onderzoek': 'De test met voorbereiding duurt 45 minuten.', 'Vragen': 'Mocht u na het lezen van deze folder nog vragen hebben, dan kunt u bellen met het secretariaat van het Hart Long Centrum, telefoonnummer 088 708 33 00.', 'Locatie en route': 'Voor het onderzoek kunt u zich melden bij het secretariaat van het Hart Long Centrum, ziekenhuislocatie Hengelo, routenummer 0.19.', 'Check uw dossier op MijnZGT': 'MijnZGT is het patiëntenportaal van ZGT. U kunt op MijnZGT via uw computer, tablet of mobiel delen van uw medisch dossier inzien, persoonlijke gegevens checken, of bijvoorbeeld vragenlijsten invullen die wij voor u hebben klaargezet. Kijk voor meer informatie op: zgt.nl/mijnzgt.'}}}",Hoe verloopt de Zes Minuten Wandeltest?,De longfunctieanalist zal u uitleg geven en enkele vragen stellen voordat u op een parcours van 20 m zo'n groot mogelijke afstand gaat afleggen. Uw hartfrequentie en zuurstofsaturatie worden gemeten met een sensor aan uw vinger. U kunt uw eigen looptempo bepalen en de meetwaarden worden gevolgd op een tablet.,0.00625,0.06321839080459771,95.0
48,"{""Blaasfoto's kind"": {'Longfunctieonderzoek\uf03a 6 minuten looptest': {'Zes minuten wandeltest Doel': 'In deze test wordt gemeten welke afstand u maximaal kunt lopen in 6 minuten. In deze folder leest u meer over het verloop van het onderzoek, de voorbereiding en de duur van het onderzoek.', 'Voorbereiding': '- Trek voor het onderzoek goede schoenen aan. Hulpmiddelen zoals een stok of een rollator mag u tijdens het onderzoek meenemen. \n- Gebruik geen nagellak op uw vingernagels, dit kan namelijk de zuurstofsaturatiemeting negatief beïnvloeden. \n- Uw voorgeschreven longmedicatie mag u doorgebruiken.', 'Het onderzoek': 'Voordat het onderzoek begint legt de longfunctieanalist u het onderzoek uit en stelt u een paar korte vragen. Daarna wordt u gevraagd om op een parcours van 20 m een zo groot mogelijke afstand af te leggen. Tijdens de test wordt de hartfrequentie en de zuurstofsaturatie gemeten met een sensor aan uw vinger. De longfunctieanalist volgt de meetwaarden op een tablet en informeert u tijdens het onderzoek over de resterende duur. U kunt uw eigen looptempo bepalen.', 'Duur van het onderzoek': 'De test met voorbereiding duurt 45 minuten.', 'Vragen': 'Mocht u na het lezen van deze folder nog vragen hebben, dan kunt u bellen met het secretariaat van het Hart Long Centrum, telefoonnummer 088 708 33 00.', 'Locatie en route': 'Voor het onderzoek kunt u zich melden bij het secretariaat van het Hart Long Centrum, ziekenhuislocatie Hengelo, routenummer 0.19.', 'Check uw dossier op MijnZGT': 'MijnZGT is het patiëntenportaal van ZGT. U kunt op MijnZGT via uw computer, tablet of mobiel delen van uw medisch dossier inzien, persoonlijke gegevens checken, of bijvoorbeeld vragenlijsten invullen die wij voor u hebben klaargezet. Kijk voor meer informatie op: zgt.nl/mijnzgt.'}}}",Hoelang duurt het onderzoek inclusief voorbereiding?,Het onderzoek met voorbereiding duurt 45 minuten.,0.0,0.02531645569620253,100.0
49,"{""Blaasfoto's kind"": {'Longfunctieonderzoek\uf03a 6 minuten looptest': {'Zes minuten wandeltest Doel': 'In deze test wordt gemeten welke afstand u maximaal kunt lopen in 6 minuten. In deze folder leest u meer over het verloop van het onderzoek, de voorbereiding en de duur van het onderzoek.', 'Voorbereiding': '- Trek voor het onderzoek goede schoenen aan. Hulpmiddelen zoals een stok of een rollator mag u tijdens het onderzoek meenemen. \n- Gebruik geen nagellak op uw vingernagels, dit kan namelijk de zuurstofsaturatiemeting negatief beïnvloeden. \n- Uw voorgeschreven longmedicatie mag u doorgebruiken.', 'Het onderzoek': 'Voordat het onderzoek begint legt de longfunctieanalist u het onderzoek uit en stelt u een paar korte vragen. Daarna wordt u gevraagd om op een parcours van 20 m een zo groot mogelijke afstand af te leggen. Tijdens de test wordt de hartfrequentie en de zuurstofsaturatie gemeten met een sensor aan uw vinger. De longfunctieanalist volgt de meetwaarden op een tablet en informeert u tijdens het onderzoek over de resterende duur. U kunt uw eigen looptempo bepalen.', 'Duur van het onderzoek': 'De test met voorbereiding duurt 45 minuten.', 'Vragen': 'Mocht u na het lezen van deze folder nog vragen hebben, dan kunt u bellen met het secretariaat van het Hart Long Centrum, telefoonnummer 088 708 33 00.', 'Locatie en route': 'Voor het onderzoek kunt u zich melden bij het secretariaat van het Hart Long Centrum, ziekenhuislocatie Hengelo, routenummer 0.19.', 'Check uw dossier op MijnZGT': 'MijnZGT is het patiëntenportaal van ZGT. U kunt op MijnZGT via uw computer, tablet of mobiel delen van uw medisch dossier inzien, persoonlijke gegevens checken, of bijvoorbeeld vragenlijsten invullen die wij voor u hebben klaargezet. Kijk voor meer informatie op: zgt.nl/mijnzgt.'}}}",Hoe kan ik mijn dossier checken op MijnZGT?,"MijnZGT is het patiëntenportaal van ZGT waar u via uw computer, tablet of mobiel delen van uw medisch dossier kunt inzien, persoonlijke gegevens kunt checken en vragenlijsten kunt invullen. Kijk voor meer informatie op zgt.nl/mijnzgt.",0.0,0.0650887573964497,100.0
50,"{'Folfirinox, patiënteninformatie': {'Eribulin': {'Het verloop van de Eribulin kuur U begint met een chemokuur. Deze kuur bestaat uit één medicijn.': '1. Eribulin', '1': '2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21', 'E E': 'Wijze van toediening: Dit medicijn wordt u toegediend via een infuus in een ader in uw hand of arm, op dag één en acht. Deze behandeling vindt plaats op de dagbehandeling oncologie van ZGT. De toediening duurt ongeveer drie kwartier. De kuur wordt afhankelijk van de bloeduitslagen om de drie weken gegeven. Naast de algemene bijwerkingen kunnen de volgende specifieke bijwerkingen optreden: \n- Bij koorts boven de 38,5° moet u contact met ons opnemen. \n- Uw haar gaat uitvallen. Dit is van tijdelijke aard en begint meestal twee à drie weken na de eerste toediening. Haaruitval begint meestal met een pijnlijke hoofdhuid. Een machtiging voor een eventueel haarwerk kunt u vragen aan de oncologieverpleegkundige. \n- Klachten van spier- en/of gewrichtspijn kunnen voorkomen. U mag hiervoor zo nodig tot maximaal vier keer per dag 1000 mg paracetamol innemen. \n- U kunt last krijgen van tintelingen en/of een doof gevoel in de vingertoppen en/of tenen. Dit graag even melden bij een volgend bezoek aan het ziekenhuis. \n- Resten cytostatica kunnen tot dag vijftien in het lichaamsvocht (onder meer urine, ontlasting, sperma, speeksel en braaksel) aanwezig zijn. In het ziekenhuis krijgt u adviezen over hoe u hiermee om moet gaan.', 'Als u klachten krijgt die u niet vertrouwt mag u altijd contact met ons opnemen.': 'Check uw dossier op MijnZGT MijnZGT is het patiëntenportaal van ZGT. U kunt op MijnZGT via uw computer, tablet of mobiel delen van uw medisch dossier inzien, persoonlijke gegevens checken, of bijvoorbeeld vragenlijsten invullen die wij voor u hebben klaargezet. Kijk voor meer informatie op: zgt.nl/mijnzgt.'}}}",Welk medicijn wordt toegediend tijdens de Eribulin kuur?,Eribulin is het medicijn dat wordt toegediend tijdens de Eribulin kuur.,0.010582010582010581,0.010582010582010581,95.0
51,"{'Folfirinox, patiënteninformatie': {'Eribulin': {'Het verloop van de Eribulin kuur U begint met een chemokuur. Deze kuur bestaat uit één medicijn.': '1. Eribulin', '1': '2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21', 'E E': 'Wijze van toediening: Dit medicijn wordt u toegediend via een infuus in een ader in uw hand of arm, op dag één en acht. Deze behandeling vindt plaats op de dagbehandeling oncologie van ZGT. De toediening duurt ongeveer drie kwartier. De kuur wordt afhankelijk van de bloeduitslagen om de drie weken gegeven. Naast de algemene bijwerkingen kunnen de volgende specifieke bijwerkingen optreden: \n- Bij koorts boven de 38,5° moet u contact met ons opnemen. \n- Uw haar gaat uitvallen. Dit is van tijdelijke aard en begint meestal twee à drie weken na de eerste toediening. Haaruitval begint meestal met een pijnlijke hoofdhuid. Een machtiging voor een eventueel haarwerk kunt u vragen aan de oncologieverpleegkundige. \n- Klachten van spier- en/of gewrichtspijn kunnen voorkomen. U mag hiervoor zo nodig tot maximaal vier keer per dag 1000 mg paracetamol innemen. \n- U kunt last krijgen van tintelingen en/of een doof gevoel in de vingertoppen en/of tenen. Dit graag even melden bij een volgend bezoek aan het ziekenhuis. \n- Resten cytostatica kunnen tot dag vijftien in het lichaamsvocht (onder meer urine, ontlasting, sperma, speeksel en braaksel) aanwezig zijn. In het ziekenhuis krijgt u adviezen over hoe u hiermee om moet gaan.', 'Als u klachten krijgt die u niet vertrouwt mag u altijd contact met ons opnemen.': 'Check uw dossier op MijnZGT MijnZGT is het patiëntenportaal van ZGT. U kunt op MijnZGT via uw computer, tablet of mobiel delen van uw medisch dossier inzien, persoonlijke gegevens checken, of bijvoorbeeld vragenlijsten invullen die wij voor u hebben klaargezet. Kijk voor meer informatie op: zgt.nl/mijnzgt.'}}}",Hoe vaak wordt de Eribulin kuur gegeven?,De Eribulin kuur wordt om de drie weken gegeven.,0.005319148936170213,0.016042780748663103,90.0
52,"{'Folfirinox, patiënteninformatie': {'Eribulin': {'Het verloop van de Eribulin kuur U begint met een chemokuur. Deze kuur bestaat uit één medicijn.': '1. Eribulin', '1': '2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21', 'E E': 'Wijze van toediening: Dit medicijn wordt u toegediend via een infuus in een ader in uw hand of arm, op dag één en acht. Deze behandeling vindt plaats op de dagbehandeling oncologie van ZGT. De toediening duurt ongeveer drie kwartier. De kuur wordt afhankelijk van de bloeduitslagen om de drie weken gegeven. Naast de algemene bijwerkingen kunnen de volgende specifieke bijwerkingen optreden: \n- Bij koorts boven de 38,5° moet u contact met ons opnemen. \n- Uw haar gaat uitvallen. Dit is van tijdelijke aard en begint meestal twee à drie weken na de eerste toediening. Haaruitval begint meestal met een pijnlijke hoofdhuid. Een machtiging voor een eventueel haarwerk kunt u vragen aan de oncologieverpleegkundige. \n- Klachten van spier- en/of gewrichtspijn kunnen voorkomen. U mag hiervoor zo nodig tot maximaal vier keer per dag 1000 mg paracetamol innemen. \n- U kunt last krijgen van tintelingen en/of een doof gevoel in de vingertoppen en/of tenen. Dit graag even melden bij een volgend bezoek aan het ziekenhuis. \n- Resten cytostatica kunnen tot dag vijftien in het lichaamsvocht (onder meer urine, ontlasting, sperma, speeksel en braaksel) aanwezig zijn. In het ziekenhuis krijgt u adviezen over hoe u hiermee om moet gaan.', 'Als u klachten krijgt die u niet vertrouwt mag u altijd contact met ons opnemen.': 'Check uw dossier op MijnZGT MijnZGT is het patiëntenportaal van ZGT. U kunt op MijnZGT via uw computer, tablet of mobiel delen van uw medisch dossier inzien, persoonlijke gegevens checken, of bijvoorbeeld vragenlijsten invullen die wij voor u hebben klaargezet. Kijk voor meer informatie op: zgt.nl/mijnzgt.'}}}",Wat zijn de specifieke bijwerkingen van de Eribulin kuur?,"De specifieke bijwerkingen van de Eribulin kuur kunnen onder andere bestaan uit haaruitval, spier- en/of gewrichtspijn, en tintelingen of een doof gevoel in de vingertoppen en/of tenen.",0.0106951871657754,0.041666666666666664,100.0
53,"{'Folfirinox, patiënteninformatie': {'Eribulin': {'Het verloop van de Eribulin kuur U begint met een chemokuur. Deze kuur bestaat uit één medicijn.': '1. Eribulin', '1': '2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21', 'E E': 'Wijze van toediening: Dit medicijn wordt u toegediend via een infuus in een ader in uw hand of arm, op dag één en acht. Deze behandeling vindt plaats op de dagbehandeling oncologie van ZGT. De toediening duurt ongeveer drie kwartier. De kuur wordt afhankelijk van de bloeduitslagen om de drie weken gegeven. Naast de algemene bijwerkingen kunnen de volgende specifieke bijwerkingen optreden: \n- Bij koorts boven de 38,5° moet u contact met ons opnemen. \n- Uw haar gaat uitvallen. Dit is van tijdelijke aard en begint meestal twee à drie weken na de eerste toediening. Haaruitval begint meestal met een pijnlijke hoofdhuid. Een machtiging voor een eventueel haarwerk kunt u vragen aan de oncologieverpleegkundige. \n- Klachten van spier- en/of gewrichtspijn kunnen voorkomen. U mag hiervoor zo nodig tot maximaal vier keer per dag 1000 mg paracetamol innemen. \n- U kunt last krijgen van tintelingen en/of een doof gevoel in de vingertoppen en/of tenen. Dit graag even melden bij een volgend bezoek aan het ziekenhuis. \n- Resten cytostatica kunnen tot dag vijftien in het lichaamsvocht (onder meer urine, ontlasting, sperma, speeksel en braaksel) aanwezig zijn. In het ziekenhuis krijgt u adviezen over hoe u hiermee om moet gaan.', 'Als u klachten krijgt die u niet vertrouwt mag u altijd contact met ons opnemen.': 'Check uw dossier op MijnZGT MijnZGT is het patiëntenportaal van ZGT. U kunt op MijnZGT via uw computer, tablet of mobiel delen van uw medisch dossier inzien, persoonlijke gegevens checken, of bijvoorbeeld vragenlijsten invullen die wij voor u hebben klaargezet. Kijk voor meer informatie op: zgt.nl/mijnzgt.'}}}",Hoe lang kunnen resten van het medicijn in het lichaamsvocht aanwezig zijn?,Resten van het medicijn kunnen tot dag vijftien in het lichaamsvocht aanwezig zijn.,0.0,0.010582010582010581,100.0
54,"{'Folfirinox, patiënteninformatie': {'Eribulin': {'Het verloop van de Eribulin kuur U begint met een chemokuur. Deze kuur bestaat uit één medicijn.': '1. Eribulin', '1': '2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21', 'E E': 'Wijze van toediening: Dit medicijn wordt u toegediend via een infuus in een ader in uw hand of arm, op dag één en acht. Deze behandeling vindt plaats op de dagbehandeling oncologie van ZGT. De toediening duurt ongeveer drie kwartier. De kuur wordt afhankelijk van de bloeduitslagen om de drie weken gegeven. Naast de algemene bijwerkingen kunnen de volgende specifieke bijwerkingen optreden: \n- Bij koorts boven de 38,5° moet u contact met ons opnemen. \n- Uw haar gaat uitvallen. Dit is van tijdelijke aard en begint meestal twee à drie weken na de eerste toediening. Haaruitval begint meestal met een pijnlijke hoofdhuid. Een machtiging voor een eventueel haarwerk kunt u vragen aan de oncologieverpleegkundige. \n- Klachten van spier- en/of gewrichtspijn kunnen voorkomen. U mag hiervoor zo nodig tot maximaal vier keer per dag 1000 mg paracetamol innemen. \n- U kunt last krijgen van tintelingen en/of een doof gevoel in de vingertoppen en/of tenen. Dit graag even melden bij een volgend bezoek aan het ziekenhuis. \n- Resten cytostatica kunnen tot dag vijftien in het lichaamsvocht (onder meer urine, ontlasting, sperma, speeksel en braaksel) aanwezig zijn. In het ziekenhuis krijgt u adviezen over hoe u hiermee om moet gaan.', 'Als u klachten krijgt die u niet vertrouwt mag u altijd contact met ons opnemen.': 'Check uw dossier op MijnZGT MijnZGT is het patiëntenportaal van ZGT. U kunt op MijnZGT via uw computer, tablet of mobiel delen van uw medisch dossier inzien, persoonlijke gegevens checken, of bijvoorbeeld vragenlijsten invullen die wij voor u hebben klaargezet. Kijk voor meer informatie op: zgt.nl/mijnzgt.'}}}",Wat is MijnZGT en waarvoor kan het gebruikt worden?,"MijnZGT is het patiëntenportaal van ZGT, waarop u onder andere delen van uw medisch dossier kunt inzien, persoonlijke gegevens kunt checken en vragenlijsten kunt invullen die voor u klaargezet zijn.",0.0,0.030612244897959183,100.0
55,"{'Neuropsychologisch onderzoek (NPO)': {'Shuntbepaling': {'Shuntmeting': 'Bij een shuntmeting wordt gemeten of al uw bloed door de longen stroomt om zuurstof op te nemen of dat het gedeeltelijk een andere route volgt.', 'Voorbereiding': 'Voor dit onderzoek is geen voorbereiding nodig. U mag uw voorgeschreven medicatie doorgebruiken. Verricht 30 minuten voor het onderzoek geen zware lichamelijke inspanning.', 'Het onderzoek': 'Tijdens het onderzoek zit u op een stoel. U krijgt een masker op waardoor u 20 minuten ademt. Aan het masker zit een ademzak, gevuld met 100% zuurstof. Tijdens deze test wordt uw zuurstofsaturatie gemeten. Dit is een maat voor de hoeveelheid zuurstof in uw bloed. Na 20 minuten wordt er bloed afgenomen uit uw polsslagader om de exacte hoeveelheid zuurstof te meten in uw bloed. U krijgt daarna een drukverband om uw pols. Het drukverband mag u er zelf na een uur afhalen.', 'Duur van het onderzoek': 'Het onderzoek duurt 45 minuten.', 'Vragen': 'Mocht u na het lezen van deze folder nog vragen hebben, dan kunt u van maandag t/m vrijdag van 8.00-17.00uur bellen met het secretariaat van het Hart Long Centrum, telefoonnummer 088 708 33 00.', 'Locatie en route': 'Voor het onderzoek kunt u zich melden bij het secretariaat van het Hart Long Centrum, ziekenhuislocatie Hengelo, routenummer 0.19.', 'Check uw dossier op MijnZGT': 'MijnZGT is het patiëntenportaal van ZGT. U kunt op MijnZGT via uw computer, tablet of mobiel delen van uw medisch dossier inzien, persoonlijke gegevens checken, of bijvoorbeeld vragenlijsten invullen die wij voor u hebben klaargezet. Kijk voor meer informatie op: zgt.nl/mijnzgt.'}}}",Wat wordt gemeten bij een shuntmeting?,Bij een shuntmeting wordt gemeten of al uw bloed door de longen stroomt om zuurstof op te nemen of dat het gedeeltelijk een andere route volgt.,0.0,0.0661764705882353,100.0
56,"{'Neuropsychologisch onderzoek (NPO)': {'Shuntbepaling': {'Shuntmeting': 'Bij een shuntmeting wordt gemeten of al uw bloed door de longen stroomt om zuurstof op te nemen of dat het gedeeltelijk een andere route volgt.', 'Voorbereiding': 'Voor dit onderzoek is geen voorbereiding nodig. U mag uw voorgeschreven medicatie doorgebruiken. Verricht 30 minuten voor het onderzoek geen zware lichamelijke inspanning.', 'Het onderzoek': 'Tijdens het onderzoek zit u op een stoel. U krijgt een masker op waardoor u 20 minuten ademt. Aan het masker zit een ademzak, gevuld met 100% zuurstof. Tijdens deze test wordt uw zuurstofsaturatie gemeten. Dit is een maat voor de hoeveelheid zuurstof in uw bloed. Na 20 minuten wordt er bloed afgenomen uit uw polsslagader om de exacte hoeveelheid zuurstof te meten in uw bloed. U krijgt daarna een drukverband om uw pols. Het drukverband mag u er zelf na een uur afhalen.', 'Duur van het onderzoek': 'Het onderzoek duurt 45 minuten.', 'Vragen': 'Mocht u na het lezen van deze folder nog vragen hebben, dan kunt u van maandag t/m vrijdag van 8.00-17.00uur bellen met het secretariaat van het Hart Long Centrum, telefoonnummer 088 708 33 00.', 'Locatie en route': 'Voor het onderzoek kunt u zich melden bij het secretariaat van het Hart Long Centrum, ziekenhuislocatie Hengelo, routenummer 0.19.', 'Check uw dossier op MijnZGT': 'MijnZGT is het patiëntenportaal van ZGT. U kunt op MijnZGT via uw computer, tablet of mobiel delen van uw medisch dossier inzien, persoonlijke gegevens checken, of bijvoorbeeld vragenlijsten invullen die wij voor u hebben klaargezet. Kijk voor meer informatie op: zgt.nl/mijnzgt.'}}}",Is er een speciale voorbereiding nodig voor dit onderzoek?,Voor dit onderzoek is geen voorbereiding nodig. U mag uw voorgeschreven medicatie doorgebruiken. Verricht 30 minuten voor het onderzoek geen zware lichamelijke inspanning.,0.007246376811594203,0.09558823529411764,95.0
57,"{'Neuropsychologisch onderzoek (NPO)': {'Shuntbepaling': {'Shuntmeting': 'Bij een shuntmeting wordt gemeten of al uw bloed door de longen stroomt om zuurstof op te nemen of dat het gedeeltelijk een andere route volgt.', 'Voorbereiding': 'Voor dit onderzoek is geen voorbereiding nodig. U mag uw voorgeschreven medicatie doorgebruiken. Verricht 30 minuten voor het onderzoek geen zware lichamelijke inspanning.', 'Het onderzoek': 'Tijdens het onderzoek zit u op een stoel. U krijgt een masker op waardoor u 20 minuten ademt. Aan het masker zit een ademzak, gevuld met 100% zuurstof. Tijdens deze test wordt uw zuurstofsaturatie gemeten. Dit is een maat voor de hoeveelheid zuurstof in uw bloed. Na 20 minuten wordt er bloed afgenomen uit uw polsslagader om de exacte hoeveelheid zuurstof te meten in uw bloed. U krijgt daarna een drukverband om uw pols. Het drukverband mag u er zelf na een uur afhalen.', 'Duur van het onderzoek': 'Het onderzoek duurt 45 minuten.', 'Vragen': 'Mocht u na het lezen van deze folder nog vragen hebben, dan kunt u van maandag t/m vrijdag van 8.00-17.00uur bellen met het secretariaat van het Hart Long Centrum, telefoonnummer 088 708 33 00.', 'Locatie en route': 'Voor het onderzoek kunt u zich melden bij het secretariaat van het Hart Long Centrum, ziekenhuislocatie Hengelo, routenummer 0.19.', 'Check uw dossier op MijnZGT': 'MijnZGT is het patiëntenportaal van ZGT. U kunt op MijnZGT via uw computer, tablet of mobiel delen van uw medisch dossier inzien, persoonlijke gegevens checken, of bijvoorbeeld vragenlijsten invullen die wij voor u hebben klaargezet. Kijk voor meer informatie op: zgt.nl/mijnzgt.'}}}",Hoe lang duurt het onderzoek?,Het onderzoek duurt 45 minuten.,0.0,0.022058823529411766,100.0
58,"{'Neuropsychologisch onderzoek (NPO)': {'Shuntbepaling': {'Shuntmeting': 'Bij een shuntmeting wordt gemeten of al uw bloed door de longen stroomt om zuurstof op te nemen of dat het gedeeltelijk een andere route volgt.', 'Voorbereiding': 'Voor dit onderzoek is geen voorbereiding nodig. U mag uw voorgeschreven medicatie doorgebruiken. Verricht 30 minuten voor het onderzoek geen zware lichamelijke inspanning.', 'Het onderzoek': 'Tijdens het onderzoek zit u op een stoel. U krijgt een masker op waardoor u 20 minuten ademt. Aan het masker zit een ademzak, gevuld met 100% zuurstof. Tijdens deze test wordt uw zuurstofsaturatie gemeten. Dit is een maat voor de hoeveelheid zuurstof in uw bloed. Na 20 minuten wordt er bloed afgenomen uit uw polsslagader om de exacte hoeveelheid zuurstof te meten in uw bloed. U krijgt daarna een drukverband om uw pols. Het drukverband mag u er zelf na een uur afhalen.', 'Duur van het onderzoek': 'Het onderzoek duurt 45 minuten.', 'Vragen': 'Mocht u na het lezen van deze folder nog vragen hebben, dan kunt u van maandag t/m vrijdag van 8.00-17.00uur bellen met het secretariaat van het Hart Long Centrum, telefoonnummer 088 708 33 00.', 'Locatie en route': 'Voor het onderzoek kunt u zich melden bij het secretariaat van het Hart Long Centrum, ziekenhuislocatie Hengelo, routenummer 0.19.', 'Check uw dossier op MijnZGT': 'MijnZGT is het patiëntenportaal van ZGT. U kunt op MijnZGT via uw computer, tablet of mobiel delen van uw medisch dossier inzien, persoonlijke gegevens checken, of bijvoorbeeld vragenlijsten invullen die wij voor u hebben klaargezet. Kijk voor meer informatie op: zgt.nl/mijnzgt.'}}}",Hoe kan ik mijn medisch dossier inzien via MijnZGT?,"MijnZGT is het patiëntenportaal van ZGT. U kunt op MijnZGT via uw computer, tablet of mobiel delen van uw medisch dossier inzien, persoonlijke gegevens checken, of bijvoorbeeld vragenlijsten invullen die wij voor u hebben klaargezet. Kijk voor meer informatie op: zgt.nl/mijnzgt.",0.014492753623188406,0.16058394160583941,100.0
59,"{'Neuropsychologisch onderzoek (NPO)': {'Shuntbepaling': {'Shuntmeting': 'Bij een shuntmeting wordt gemeten of al uw bloed door de longen stroomt om zuurstof op te nemen of dat het gedeeltelijk een andere route volgt.', 'Voorbereiding': 'Voor dit onderzoek is geen voorbereiding nodig. U mag uw voorgeschreven medicatie doorgebruiken. Verricht 30 minuten voor het onderzoek geen zware lichamelijke inspanning.', 'Het onderzoek': 'Tijdens het onderzoek zit u op een stoel. U krijgt een masker op waardoor u 20 minuten ademt. Aan het masker zit een ademzak, gevuld met 100% zuurstof. Tijdens deze test wordt uw zuurstofsaturatie gemeten. Dit is een maat voor de hoeveelheid zuurstof in uw bloed. Na 20 minuten wordt er bloed afgenomen uit uw polsslagader om de exacte hoeveelheid zuurstof te meten in uw bloed. U krijgt daarna een drukverband om uw pols. Het drukverband mag u er zelf na een uur afhalen.', 'Duur van het onderzoek': 'Het onderzoek duurt 45 minuten.', 'Vragen': 'Mocht u na het lezen van deze folder nog vragen hebben, dan kunt u van maandag t/m vrijdag van 8.00-17.00uur bellen met het secretariaat van het Hart Long Centrum, telefoonnummer 088 708 33 00.', 'Locatie en route': 'Voor het onderzoek kunt u zich melden bij het secretariaat van het Hart Long Centrum, ziekenhuislocatie Hengelo, routenummer 0.19.', 'Check uw dossier op MijnZGT': 'MijnZGT is het patiëntenportaal van ZGT. U kunt op MijnZGT via uw computer, tablet of mobiel delen van uw medisch dossier inzien, persoonlijke gegevens checken, of bijvoorbeeld vragenlijsten invullen die wij voor u hebben klaargezet. Kijk voor meer informatie op: zgt.nl/mijnzgt.'}}}",Op welke locatie kan ik mij melden voor het onderzoek?,"Voor het onderzoek kunt u zich melden bij het secretariaat van het Hart Long Centrum, ziekenhuislocatie Hengelo, routenummer 0.19.",0.0,0.07352941176470588,95.0
