,topic_id,filename,header,section_text,Document,Context Entities,Question,Answer,Fact
109,0.0,Endometriose,Zelfhulporganisaties,"Freya, Postbus 476, 6600 AL Wijchen, Email: secretariaat@freya.nl Telefoonnummer: 024 301 03 50 (telefonische bereikbaarheid beperkt) internet: freya.nl Landelijke patiëntenvereniging die vanuit ervaringsdeskundigheid een luisterend oor kan bieden en informatie kan verstrekken aan paren die ongewild kinderloos zijn. Endometriose stichting, internet: endometriose.nl Nederlandse Vereniging van Obstetrie en Gynaecologie (NVOG), internet: nvog.nl/voorlichting","0.0: Endometriose: Zelfhulporganisaties: Freya, Postbus 476, 6600 AL Wijchen, Email: secretariaat@freya.nl Telefoonnummer: 024 301 03 50 (telefonische bereikbaarheid beperkt) internet: freya.nl Landelijke patiëntenvereniging die vanuit ervaringsdeskundigheid een luisterend oor kan bieden en informatie kan verstrekken aan paren die ongewild kinderloos zijn. Endometriose stichting, internet: endometriose.nl Nederlandse Vereniging van Obstetrie en Gynaecologie (NVOG), internet: nvog.nl/voorlichting","[{'entityType': 'Phone', 'value': '+31243010350'}, {'entityType': 'Email', 'value': 'secretariaat@freya.nl'}, {'entityType': 'ORG', 'value': 'Freya'}, {'entityType': 'LOC', 'value': 'Wijchen'}, {'entityType': 'ORG', 'value': 'freya.nl'}, {'entityType': 'ORG', 'value': 'freya.nl'}, {'entityType': 'ORG', 'value': 'Nederlandse Vereniging van Obstetrie en Gynaecologie'}, {'entityType': 'ORG', 'value': 'NVOG'}, {'entityType': 'ORG', 'value': 'nvog.nl'}]",Wat is de website van de Nederlandse Vereniging van Obstetrie en Gynaecologie?,De website van de Nederlandse Vereniging van Obstetrie en Gynaecologie is nvog.nl/voorlichting.,"{'entityType': 'Phone', 'value': '+31243010350'}"
110,0.0,Endometriose,Zelfhulporganisaties,"Freya, Postbus 476, 6600 AL Wijchen, Email: secretariaat@freya.nl Telefoonnummer: 024 301 03 50 (telefonische bereikbaarheid beperkt) internet: freya.nl Landelijke patiëntenvereniging die vanuit ervaringsdeskundigheid een luisterend oor kan bieden en informatie kan verstrekken aan paren die ongewild kinderloos zijn. Endometriose stichting, internet: endometriose.nl Nederlandse Vereniging van Obstetrie en Gynaecologie (NVOG), internet: nvog.nl/voorlichting","0.0: Endometriose: Zelfhulporganisaties: Freya, Postbus 476, 6600 AL Wijchen, Email: secretariaat@freya.nl Telefoonnummer: 024 301 03 50 (telefonische bereikbaarheid beperkt) internet: freya.nl Landelijke patiëntenvereniging die vanuit ervaringsdeskundigheid een luisterend oor kan bieden en informatie kan verstrekken aan paren die ongewild kinderloos zijn. Endometriose stichting, internet: endometriose.nl Nederlandse Vereniging van Obstetrie en Gynaecologie (NVOG), internet: nvog.nl/voorlichting","[{'entityType': 'Phone', 'value': '+31243010350'}, {'entityType': 'Email', 'value': 'secretariaat@freya.nl'}, {'entityType': 'ORG', 'value': 'Freya'}, {'entityType': 'LOC', 'value': 'Wijchen'}, {'entityType': 'ORG', 'value': 'freya.nl'}, {'entityType': 'ORG', 'value': 'freya.nl'}, {'entityType': 'ORG', 'value': 'Nederlandse Vereniging van Obstetrie en Gynaecologie'}, {'entityType': 'ORG', 'value': 'NVOG'}, {'entityType': 'ORG', 'value': 'nvog.nl'}]",Wat is de naam van de zelfhulporganisatie voor endometriose?,De naam van de zelfhulporganisatie voor endometriose is Freya.,"{'entityType': 'Email', 'value': 'secretariaat@freya.nl'}"
111,0.0,Endometriose,Zelfhulporganisaties,"Freya, Postbus 476, 6600 AL Wijchen, Email: secretariaat@freya.nl Telefoonnummer: 024 301 03 50 (telefonische bereikbaarheid beperkt) internet: freya.nl Landelijke patiëntenvereniging die vanuit ervaringsdeskundigheid een luisterend oor kan bieden en informatie kan verstrekken aan paren die ongewild kinderloos zijn. Endometriose stichting, internet: endometriose.nl Nederlandse Vereniging van Obstetrie en Gynaecologie (NVOG), internet: nvog.nl/voorlichting","0.0: Endometriose: Zelfhulporganisaties: Freya, Postbus 476, 6600 AL Wijchen, Email: secretariaat@freya.nl Telefoonnummer: 024 301 03 50 (telefonische bereikbaarheid beperkt) internet: freya.nl Landelijke patiëntenvereniging die vanuit ervaringsdeskundigheid een luisterend oor kan bieden en informatie kan verstrekken aan paren die ongewild kinderloos zijn. Endometriose stichting, internet: endometriose.nl Nederlandse Vereniging van Obstetrie en Gynaecologie (NVOG), internet: nvog.nl/voorlichting","[{'entityType': 'Phone', 'value': '+31243010350'}, {'entityType': 'Email', 'value': 'secretariaat@freya.nl'}, {'entityType': 'ORG', 'value': 'Freya'}, {'entityType': 'LOC', 'value': 'Wijchen'}, {'entityType': 'ORG', 'value': 'freya.nl'}, {'entityType': 'ORG', 'value': 'freya.nl'}, {'entityType': 'ORG', 'value': 'Nederlandse Vereniging van Obstetrie en Gynaecologie'}, {'entityType': 'ORG', 'value': 'NVOG'}, {'entityType': 'ORG', 'value': 'nvog.nl'}]",Wat is het postadres van Freya?,"Het postadres van Freya is Postbus 476, 6600 AL Wijchen.","{'entityType': 'Email', 'value': 'secretariaat@freya.nl'}"
112,0.0,Endometriose,Zelfhulporganisaties,"Freya, Postbus 476, 6600 AL Wijchen, Email: secretariaat@freya.nl Telefoonnummer: 024 301 03 50 (telefonische bereikbaarheid beperkt) internet: freya.nl Landelijke patiëntenvereniging die vanuit ervaringsdeskundigheid een luisterend oor kan bieden en informatie kan verstrekken aan paren die ongewild kinderloos zijn. Endometriose stichting, internet: endometriose.nl Nederlandse Vereniging van Obstetrie en Gynaecologie (NVOG), internet: nvog.nl/voorlichting","0.0: Endometriose: Zelfhulporganisaties: Freya, Postbus 476, 6600 AL Wijchen, Email: secretariaat@freya.nl Telefoonnummer: 024 301 03 50 (telefonische bereikbaarheid beperkt) internet: freya.nl Landelijke patiëntenvereniging die vanuit ervaringsdeskundigheid een luisterend oor kan bieden en informatie kan verstrekken aan paren die ongewild kinderloos zijn. Endometriose stichting, internet: endometriose.nl Nederlandse Vereniging van Obstetrie en Gynaecologie (NVOG), internet: nvog.nl/voorlichting","[{'entityType': 'Phone', 'value': '+31243010350'}, {'entityType': 'Email', 'value': 'secretariaat@freya.nl'}, {'entityType': 'ORG', 'value': 'Freya'}, {'entityType': 'LOC', 'value': 'Wijchen'}, {'entityType': 'ORG', 'value': 'freya.nl'}, {'entityType': 'ORG', 'value': 'freya.nl'}, {'entityType': 'ORG', 'value': 'Nederlandse Vereniging van Obstetrie en Gynaecologie'}, {'entityType': 'ORG', 'value': 'NVOG'}, {'entityType': 'ORG', 'value': 'nvog.nl'}]",Wat is het emailadres van Freya?,Het emailadres van Freya is secretariaat@freya.nl.,"{'entityType': 'Email', 'value': 'secretariaat@freya.nl'}"
113,0.0,Endometriose,Zelfhulporganisaties,"Freya, Postbus 476, 6600 AL Wijchen, Email: secretariaat@freya.nl Telefoonnummer: 024 301 03 50 (telefonische bereikbaarheid beperkt) internet: freya.nl Landelijke patiëntenvereniging die vanuit ervaringsdeskundigheid een luisterend oor kan bieden en informatie kan verstrekken aan paren die ongewild kinderloos zijn. Endometriose stichting, internet: endometriose.nl Nederlandse Vereniging van Obstetrie en Gynaecologie (NVOG), internet: nvog.nl/voorlichting","0.0: Endometriose: Zelfhulporganisaties: Freya, Postbus 476, 6600 AL Wijchen, Email: secretariaat@freya.nl Telefoonnummer: 024 301 03 50 (telefonische bereikbaarheid beperkt) internet: freya.nl Landelijke patiëntenvereniging die vanuit ervaringsdeskundigheid een luisterend oor kan bieden en informatie kan verstrekken aan paren die ongewild kinderloos zijn. Endometriose stichting, internet: endometriose.nl Nederlandse Vereniging van Obstetrie en Gynaecologie (NVOG), internet: nvog.nl/voorlichting","[{'entityType': 'Phone', 'value': '+31243010350'}, {'entityType': 'Email', 'value': 'secretariaat@freya.nl'}, {'entityType': 'ORG', 'value': 'Freya'}, {'entityType': 'LOC', 'value': 'Wijchen'}, {'entityType': 'ORG', 'value': 'freya.nl'}, {'entityType': 'ORG', 'value': 'freya.nl'}, {'entityType': 'ORG', 'value': 'Nederlandse Vereniging van Obstetrie en Gynaecologie'}, {'entityType': 'ORG', 'value': 'NVOG'}, {'entityType': 'ORG', 'value': 'nvog.nl'}]",Wat is het telefoonnummer van Freya?,Het telefoonnummer van Freya is 024 301 03 50.,"{'entityType': 'Email', 'value': 'secretariaat@freya.nl'}"
114,0.0,Endometriose,Zelfhulporganisaties,"Freya, Postbus 476, 6600 AL Wijchen, Email: secretariaat@freya.nl Telefoonnummer: 024 301 03 50 (telefonische bereikbaarheid beperkt) internet: freya.nl Landelijke patiëntenvereniging die vanuit ervaringsdeskundigheid een luisterend oor kan bieden en informatie kan verstrekken aan paren die ongewild kinderloos zijn. Endometriose stichting, internet: endometriose.nl Nederlandse Vereniging van Obstetrie en Gynaecologie (NVOG), internet: nvog.nl/voorlichting","0.0: Endometriose: Zelfhulporganisaties: Freya, Postbus 476, 6600 AL Wijchen, Email: secretariaat@freya.nl Telefoonnummer: 024 301 03 50 (telefonische bereikbaarheid beperkt) internet: freya.nl Landelijke patiëntenvereniging die vanuit ervaringsdeskundigheid een luisterend oor kan bieden en informatie kan verstrekken aan paren die ongewild kinderloos zijn. Endometriose stichting, internet: endometriose.nl Nederlandse Vereniging van Obstetrie en Gynaecologie (NVOG), internet: nvog.nl/voorlichting","[{'entityType': 'Phone', 'value': '+31243010350'}, {'entityType': 'Email', 'value': 'secretariaat@freya.nl'}, {'entityType': 'ORG', 'value': 'Freya'}, {'entityType': 'LOC', 'value': 'Wijchen'}, {'entityType': 'ORG', 'value': 'freya.nl'}, {'entityType': 'ORG', 'value': 'freya.nl'}, {'entityType': 'ORG', 'value': 'Nederlandse Vereniging van Obstetrie en Gynaecologie'}, {'entityType': 'ORG', 'value': 'NVOG'}, {'entityType': 'ORG', 'value': 'nvog.nl'}]",Waar kan ik informatie vinden over endometriose?,U kunt informatie vinden over endometriose op endometriose.nl.,"{'entityType': 'Email', 'value': 'secretariaat@freya.nl'}"
115,0.0,Endometriose,Zelfhulporganisaties,"Freya, Postbus 476, 6600 AL Wijchen, Email: secretariaat@freya.nl Telefoonnummer: 024 301 03 50 (telefonische bereikbaarheid beperkt) internet: freya.nl Landelijke patiëntenvereniging die vanuit ervaringsdeskundigheid een luisterend oor kan bieden en informatie kan verstrekken aan paren die ongewild kinderloos zijn. Endometriose stichting, internet: endometriose.nl Nederlandse Vereniging van Obstetrie en Gynaecologie (NVOG), internet: nvog.nl/voorlichting","0.0: Endometriose: Zelfhulporganisaties: Freya, Postbus 476, 6600 AL Wijchen, Email: secretariaat@freya.nl Telefoonnummer: 024 301 03 50 (telefonische bereikbaarheid beperkt) internet: freya.nl Landelijke patiëntenvereniging die vanuit ervaringsdeskundigheid een luisterend oor kan bieden en informatie kan verstrekken aan paren die ongewild kinderloos zijn. Endometriose stichting, internet: endometriose.nl Nederlandse Vereniging van Obstetrie en Gynaecologie (NVOG), internet: nvog.nl/voorlichting","[{'entityType': 'Phone', 'value': '+31243010350'}, {'entityType': 'Email', 'value': 'secretariaat@freya.nl'}, {'entityType': 'ORG', 'value': 'Freya'}, {'entityType': 'LOC', 'value': 'Wijchen'}, {'entityType': 'ORG', 'value': 'freya.nl'}, {'entityType': 'ORG', 'value': 'freya.nl'}, {'entityType': 'ORG', 'value': 'Nederlandse Vereniging van Obstetrie en Gynaecologie'}, {'entityType': 'ORG', 'value': 'NVOG'}, {'entityType': 'ORG', 'value': 'nvog.nl'}]",Wat is het adres van Freya?,"Het adres van Freya is Postbus 476, 6600 AL Wijchen.","{'entityType': 'Phone', 'value': '+31243010350'}"
116,0.0,Endometriose,Zelfhulporganisaties,"Freya, Postbus 476, 6600 AL Wijchen, Email: secretariaat@freya.nl Telefoonnummer: 024 301 03 50 (telefonische bereikbaarheid beperkt) internet: freya.nl Landelijke patiëntenvereniging die vanuit ervaringsdeskundigheid een luisterend oor kan bieden en informatie kan verstrekken aan paren die ongewild kinderloos zijn. Endometriose stichting, internet: endometriose.nl Nederlandse Vereniging van Obstetrie en Gynaecologie (NVOG), internet: nvog.nl/voorlichting","0.0: Endometriose: Zelfhulporganisaties: Freya, Postbus 476, 6600 AL Wijchen, Email: secretariaat@freya.nl Telefoonnummer: 024 301 03 50 (telefonische bereikbaarheid beperkt) internet: freya.nl Landelijke patiëntenvereniging die vanuit ervaringsdeskundigheid een luisterend oor kan bieden en informatie kan verstrekken aan paren die ongewild kinderloos zijn. Endometriose stichting, internet: endometriose.nl Nederlandse Vereniging van Obstetrie en Gynaecologie (NVOG), internet: nvog.nl/voorlichting","[{'entityType': 'Phone', 'value': '+31243010350'}, {'entityType': 'Email', 'value': 'secretariaat@freya.nl'}, {'entityType': 'ORG', 'value': 'Freya'}, {'entityType': 'LOC', 'value': 'Wijchen'}, {'entityType': 'ORG', 'value': 'freya.nl'}, {'entityType': 'ORG', 'value': 'freya.nl'}, {'entityType': 'ORG', 'value': 'Nederlandse Vereniging van Obstetrie en Gynaecologie'}, {'entityType': 'ORG', 'value': 'NVOG'}, {'entityType': 'ORG', 'value': 'nvog.nl'}]",Wat is het e-mailadres van Freya?,Het e-mailadres van Freya is secretariaat@freya.nl.,"{'entityType': 'Phone', 'value': '+31243010350'}"
117,0.0,Endometriose,Zelfhulporganisaties,"Freya, Postbus 476, 6600 AL Wijchen, Email: secretariaat@freya.nl Telefoonnummer: 024 301 03 50 (telefonische bereikbaarheid beperkt) internet: freya.nl Landelijke patiëntenvereniging die vanuit ervaringsdeskundigheid een luisterend oor kan bieden en informatie kan verstrekken aan paren die ongewild kinderloos zijn. Endometriose stichting, internet: endometriose.nl Nederlandse Vereniging van Obstetrie en Gynaecologie (NVOG), internet: nvog.nl/voorlichting","0.0: Endometriose: Zelfhulporganisaties: Freya, Postbus 476, 6600 AL Wijchen, Email: secretariaat@freya.nl Telefoonnummer: 024 301 03 50 (telefonische bereikbaarheid beperkt) internet: freya.nl Landelijke patiëntenvereniging die vanuit ervaringsdeskundigheid een luisterend oor kan bieden en informatie kan verstrekken aan paren die ongewild kinderloos zijn. Endometriose stichting, internet: endometriose.nl Nederlandse Vereniging van Obstetrie en Gynaecologie (NVOG), internet: nvog.nl/voorlichting","[{'entityType': 'Phone', 'value': '+31243010350'}, {'entityType': 'Email', 'value': 'secretariaat@freya.nl'}, {'entityType': 'ORG', 'value': 'Freya'}, {'entityType': 'LOC', 'value': 'Wijchen'}, {'entityType': 'ORG', 'value': 'freya.nl'}, {'entityType': 'ORG', 'value': 'freya.nl'}, {'entityType': 'ORG', 'value': 'Nederlandse Vereniging van Obstetrie en Gynaecologie'}, {'entityType': 'ORG', 'value': 'NVOG'}, {'entityType': 'ORG', 'value': 'nvog.nl'}]",Wat is het telefoonnummer van Freya?,Het telefoonnummer van Freya is 024 301 03 50.,"{'entityType': 'Phone', 'value': '+31243010350'}"
118,0.0,Endometriose,Zelfhulporganisaties,"Freya, Postbus 476, 6600 AL Wijchen, Email: secretariaat@freya.nl Telefoonnummer: 024 301 03 50 (telefonische bereikbaarheid beperkt) internet: freya.nl Landelijke patiëntenvereniging die vanuit ervaringsdeskundigheid een luisterend oor kan bieden en informatie kan verstrekken aan paren die ongewild kinderloos zijn. Endometriose stichting, internet: endometriose.nl Nederlandse Vereniging van Obstetrie en Gynaecologie (NVOG), internet: nvog.nl/voorlichting","0.0: Endometriose: Zelfhulporganisaties: Freya, Postbus 476, 6600 AL Wijchen, Email: secretariaat@freya.nl Telefoonnummer: 024 301 03 50 (telefonische bereikbaarheid beperkt) internet: freya.nl Landelijke patiëntenvereniging die vanuit ervaringsdeskundigheid een luisterend oor kan bieden en informatie kan verstrekken aan paren die ongewild kinderloos zijn. Endometriose stichting, internet: endometriose.nl Nederlandse Vereniging van Obstetrie en Gynaecologie (NVOG), internet: nvog.nl/voorlichting","[{'entityType': 'Phone', 'value': '+31243010350'}, {'entityType': 'Email', 'value': 'secretariaat@freya.nl'}, {'entityType': 'ORG', 'value': 'Freya'}, {'entityType': 'LOC', 'value': 'Wijchen'}, {'entityType': 'ORG', 'value': 'freya.nl'}, {'entityType': 'ORG', 'value': 'freya.nl'}, {'entityType': 'ORG', 'value': 'Nederlandse Vereniging van Obstetrie en Gynaecologie'}, {'entityType': 'ORG', 'value': 'NVOG'}, {'entityType': 'ORG', 'value': 'nvog.nl'}]",Wanneer is Freya telefonisch bereikbaar?,Freya is beperkt telefonisch bereikbaar.,"{'entityType': 'Phone', 'value': '+31243010350'}"
119,0.0,Endometriose,Zelfhulporganisaties,"Freya, Postbus 476, 6600 AL Wijchen, Email: secretariaat@freya.nl Telefoonnummer: 024 301 03 50 (telefonische bereikbaarheid beperkt) internet: freya.nl Landelijke patiëntenvereniging die vanuit ervaringsdeskundigheid een luisterend oor kan bieden en informatie kan verstrekken aan paren die ongewild kinderloos zijn. Endometriose stichting, internet: endometriose.nl Nederlandse Vereniging van Obstetrie en Gynaecologie (NVOG), internet: nvog.nl/voorlichting","0.0: Endometriose: Zelfhulporganisaties: Freya, Postbus 476, 6600 AL Wijchen, Email: secretariaat@freya.nl Telefoonnummer: 024 301 03 50 (telefonische bereikbaarheid beperkt) internet: freya.nl Landelijke patiëntenvereniging die vanuit ervaringsdeskundigheid een luisterend oor kan bieden en informatie kan verstrekken aan paren die ongewild kinderloos zijn. Endometriose stichting, internet: endometriose.nl Nederlandse Vereniging van Obstetrie en Gynaecologie (NVOG), internet: nvog.nl/voorlichting","[{'entityType': 'Phone', 'value': '+31243010350'}, {'entityType': 'Email', 'value': 'secretariaat@freya.nl'}, {'entityType': 'ORG', 'value': 'Freya'}, {'entityType': 'LOC', 'value': 'Wijchen'}, {'entityType': 'ORG', 'value': 'freya.nl'}, {'entityType': 'ORG', 'value': 'freya.nl'}, {'entityType': 'ORG', 'value': 'Nederlandse Vereniging van Obstetrie en Gynaecologie'}, {'entityType': 'ORG', 'value': 'NVOG'}, {'entityType': 'ORG', 'value': 'nvog.nl'}]",Wat is de website van Freya?,De website van Freya is freya.nl.,"{'entityType': 'Phone', 'value': '+31243010350'}"
120,0.0,Endometriose,Zelfhulporganisaties,"Freya, Postbus 476, 6600 AL Wijchen, Email: secretariaat@freya.nl Telefoonnummer: 024 301 03 50 (telefonische bereikbaarheid beperkt) internet: freya.nl Landelijke patiëntenvereniging die vanuit ervaringsdeskundigheid een luisterend oor kan bieden en informatie kan verstrekken aan paren die ongewild kinderloos zijn. Endometriose stichting, internet: endometriose.nl Nederlandse Vereniging van Obstetrie en Gynaecologie (NVOG), internet: nvog.nl/voorlichting","0.0: Endometriose: Zelfhulporganisaties: Freya, Postbus 476, 6600 AL Wijchen, Email: secretariaat@freya.nl Telefoonnummer: 024 301 03 50 (telefonische bereikbaarheid beperkt) internet: freya.nl Landelijke patiëntenvereniging die vanuit ervaringsdeskundigheid een luisterend oor kan bieden en informatie kan verstrekken aan paren die ongewild kinderloos zijn. Endometriose stichting, internet: endometriose.nl Nederlandse Vereniging van Obstetrie en Gynaecologie (NVOG), internet: nvog.nl/voorlichting","[{'entityType': 'Phone', 'value': '+31243010350'}, {'entityType': 'Email', 'value': 'secretariaat@freya.nl'}, {'entityType': 'ORG', 'value': 'Freya'}, {'entityType': 'LOC', 'value': 'Wijchen'}, {'entityType': 'ORG', 'value': 'freya.nl'}, {'entityType': 'ORG', 'value': 'freya.nl'}, {'entityType': 'ORG', 'value': 'Nederlandse Vereniging van Obstetrie en Gynaecologie'}, {'entityType': 'ORG', 'value': 'NVOG'}, {'entityType': 'ORG', 'value': 'nvog.nl'}]",Wat is de naam van de zelfhulporganisatie die luisterend oor biedt en informatie verstrekt aan paren die ongewild kinderloos zijn?,De naam van de zelfhulporganisatie is Freya.,"{'entityType': 'Email', 'value': 'secretariaat@freya.nl'}"
121,0.0,Endometriose,Zelfhulporganisaties,"Freya, Postbus 476, 6600 AL Wijchen, Email: secretariaat@freya.nl Telefoonnummer: 024 301 03 50 (telefonische bereikbaarheid beperkt) internet: freya.nl Landelijke patiëntenvereniging die vanuit ervaringsdeskundigheid een luisterend oor kan bieden en informatie kan verstrekken aan paren die ongewild kinderloos zijn. Endometriose stichting, internet: endometriose.nl Nederlandse Vereniging van Obstetrie en Gynaecologie (NVOG), internet: nvog.nl/voorlichting","0.0: Endometriose: Zelfhulporganisaties: Freya, Postbus 476, 6600 AL Wijchen, Email: secretariaat@freya.nl Telefoonnummer: 024 301 03 50 (telefonische bereikbaarheid beperkt) internet: freya.nl Landelijke patiëntenvereniging die vanuit ervaringsdeskundigheid een luisterend oor kan bieden en informatie kan verstrekken aan paren die ongewild kinderloos zijn. Endometriose stichting, internet: endometriose.nl Nederlandse Vereniging van Obstetrie en Gynaecologie (NVOG), internet: nvog.nl/voorlichting","[{'entityType': 'Phone', 'value': '+31243010350'}, {'entityType': 'Email', 'value': 'secretariaat@freya.nl'}, {'entityType': 'ORG', 'value': 'Freya'}, {'entityType': 'LOC', 'value': 'Wijchen'}, {'entityType': 'ORG', 'value': 'freya.nl'}, {'entityType': 'ORG', 'value': 'freya.nl'}, {'entityType': 'ORG', 'value': 'Nederlandse Vereniging van Obstetrie en Gynaecologie'}, {'entityType': 'ORG', 'value': 'NVOG'}, {'entityType': 'ORG', 'value': 'nvog.nl'}]",Wat is het postbusnummer van Freya?,Het postbusnummer van Freya is 476.,"{'entityType': 'Email', 'value': 'secretariaat@freya.nl'}"
122,0.0,Endometriose,Zelfhulporganisaties,"Freya, Postbus 476, 6600 AL Wijchen, Email: secretariaat@freya.nl Telefoonnummer: 024 301 03 50 (telefonische bereikbaarheid beperkt) internet: freya.nl Landelijke patiëntenvereniging die vanuit ervaringsdeskundigheid een luisterend oor kan bieden en informatie kan verstrekken aan paren die ongewild kinderloos zijn. Endometriose stichting, internet: endometriose.nl Nederlandse Vereniging van Obstetrie en Gynaecologie (NVOG), internet: nvog.nl/voorlichting","0.0: Endometriose: Zelfhulporganisaties: Freya, Postbus 476, 6600 AL Wijchen, Email: secretariaat@freya.nl Telefoonnummer: 024 301 03 50 (telefonische bereikbaarheid beperkt) internet: freya.nl Landelijke patiëntenvereniging die vanuit ervaringsdeskundigheid een luisterend oor kan bieden en informatie kan verstrekken aan paren die ongewild kinderloos zijn. Endometriose stichting, internet: endometriose.nl Nederlandse Vereniging van Obstetrie en Gynaecologie (NVOG), internet: nvog.nl/voorlichting","[{'entityType': 'Phone', 'value': '+31243010350'}, {'entityType': 'Email', 'value': 'secretariaat@freya.nl'}, {'entityType': 'ORG', 'value': 'Freya'}, {'entityType': 'LOC', 'value': 'Wijchen'}, {'entityType': 'ORG', 'value': 'freya.nl'}, {'entityType': 'ORG', 'value': 'freya.nl'}, {'entityType': 'ORG', 'value': 'Nederlandse Vereniging van Obstetrie en Gynaecologie'}, {'entityType': 'ORG', 'value': 'NVOG'}, {'entityType': 'ORG', 'value': 'nvog.nl'}]",Wat is de postcode van Freya?,De postcode van Freya is 6600 AL.,"{'entityType': 'Email', 'value': 'secretariaat@freya.nl'}"
123,0.0,Endometriose,Zelfhulporganisaties,"Freya, Postbus 476, 6600 AL Wijchen, Email: secretariaat@freya.nl Telefoonnummer: 024 301 03 50 (telefonische bereikbaarheid beperkt) internet: freya.nl Landelijke patiëntenvereniging die vanuit ervaringsdeskundigheid een luisterend oor kan bieden en informatie kan verstrekken aan paren die ongewild kinderloos zijn. Endometriose stichting, internet: endometriose.nl Nederlandse Vereniging van Obstetrie en Gynaecologie (NVOG), internet: nvog.nl/voorlichting","0.0: Endometriose: Zelfhulporganisaties: Freya, Postbus 476, 6600 AL Wijchen, Email: secretariaat@freya.nl Telefoonnummer: 024 301 03 50 (telefonische bereikbaarheid beperkt) internet: freya.nl Landelijke patiëntenvereniging die vanuit ervaringsdeskundigheid een luisterend oor kan bieden en informatie kan verstrekken aan paren die ongewild kinderloos zijn. Endometriose stichting, internet: endometriose.nl Nederlandse Vereniging van Obstetrie en Gynaecologie (NVOG), internet: nvog.nl/voorlichting","[{'entityType': 'Phone', 'value': '+31243010350'}, {'entityType': 'Email', 'value': 'secretariaat@freya.nl'}, {'entityType': 'ORG', 'value': 'Freya'}, {'entityType': 'LOC', 'value': 'Wijchen'}, {'entityType': 'ORG', 'value': 'freya.nl'}, {'entityType': 'ORG', 'value': 'freya.nl'}, {'entityType': 'ORG', 'value': 'Nederlandse Vereniging van Obstetrie en Gynaecologie'}, {'entityType': 'ORG', 'value': 'NVOG'}, {'entityType': 'ORG', 'value': 'nvog.nl'}]",Wat is het e-mailadres van het Freya secretariaat?,Het e-mailadres van het Freya secretariaat is secretariaat@freya.nl.,"{'entityType': 'Email', 'value': 'secretariaat@freya.nl'}"
124,0.0,Endometriose,Zelfhulporganisaties,"Freya, Postbus 476, 6600 AL Wijchen, Email: secretariaat@freya.nl Telefoonnummer: 024 301 03 50 (telefonische bereikbaarheid beperkt) internet: freya.nl Landelijke patiëntenvereniging die vanuit ervaringsdeskundigheid een luisterend oor kan bieden en informatie kan verstrekken aan paren die ongewild kinderloos zijn. Endometriose stichting, internet: endometriose.nl Nederlandse Vereniging van Obstetrie en Gynaecologie (NVOG), internet: nvog.nl/voorlichting","0.0: Endometriose: Zelfhulporganisaties: Freya, Postbus 476, 6600 AL Wijchen, Email: secretariaat@freya.nl Telefoonnummer: 024 301 03 50 (telefonische bereikbaarheid beperkt) internet: freya.nl Landelijke patiëntenvereniging die vanuit ervaringsdeskundigheid een luisterend oor kan bieden en informatie kan verstrekken aan paren die ongewild kinderloos zijn. Endometriose stichting, internet: endometriose.nl Nederlandse Vereniging van Obstetrie en Gynaecologie (NVOG), internet: nvog.nl/voorlichting","[{'entityType': 'Phone', 'value': '+31243010350'}, {'entityType': 'Email', 'value': 'secretariaat@freya.nl'}, {'entityType': 'ORG', 'value': 'Freya'}, {'entityType': 'LOC', 'value': 'Wijchen'}, {'entityType': 'ORG', 'value': 'freya.nl'}, {'entityType': 'ORG', 'value': 'freya.nl'}, {'entityType': 'ORG', 'value': 'Nederlandse Vereniging van Obstetrie en Gynaecologie'}, {'entityType': 'ORG', 'value': 'NVOG'}, {'entityType': 'ORG', 'value': 'nvog.nl'}]",Wat is het telefoonnummer van Freya?,Het telefoonnummer van Freya is 024 301 03 50.,"{'entityType': 'Email', 'value': 'secretariaat@freya.nl'}"
125,0.0,Opname kind- en tienerafdeling,Polikliniek kindergeneeskunde,Telefoonnummer 088 708 31 20. De polikliniek kindergeneeskunde grenst aan de kind- en tienerafdeling en staat daar mee in verbinding. Te vinden op routenummer 0.11.,0.0: Opname kind- en tienerafdeling: Polikliniek kindergeneeskunde: Telefoonnummer 088 708 31 20. De polikliniek kindergeneeskunde grenst aan de kind- en tienerafdeling en staat daar mee in verbinding. Te vinden op routenummer 0.11.,"[{'entityType': 'Phone', 'value': '+31887083120'}]",Wat is de naam van de polikliniek kindergeneeskunde?,De naam van de polikliniek kindergeneeskunde is telefoonnummer 088 708 31 20.,"{'entityType': 'Phone', 'value': '+31887083120'}"
126,0.0,Opname kind- en tienerafdeling,Polikliniek kindergeneeskunde,Telefoonnummer 088 708 31 20. De polikliniek kindergeneeskunde grenst aan de kind- en tienerafdeling en staat daar mee in verbinding. Te vinden op routenummer 0.11.,0.0: Opname kind- en tienerafdeling: Polikliniek kindergeneeskunde: Telefoonnummer 088 708 31 20. De polikliniek kindergeneeskunde grenst aan de kind- en tienerafdeling en staat daar mee in verbinding. Te vinden op routenummer 0.11.,"[{'entityType': 'Phone', 'value': '+31887083120'}]",Wat is het telefoonnummer van de polikliniek kindergeneeskunde?,Het telefoonnummer van de polikliniek kindergeneeskunde is 088 708 31 20.,"{'entityType': 'Phone', 'value': '+31887083120'}"
